"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.877535455E1,-2.464050055E0,4.900950432E0,2.800500095E-1
2.877788808E1,-2.530950069E0,4.984950066E0,3.810000122E-1
2.878042185E1,-2.485950232E0,4.810050011E0,3.760500252E-1
2.878295570E1,-2.589000225E0,5.133000374E0,8.430000544E-1
2.878548926E1,-2.467050076E0,5.176050186E0,8.149500489E-1
2.878802288E1,-2.332950115E0,5.179050446E0,6.559500098E-1
2.879055665E1,-2.275050163E0,5.229000092E0,5.749500394E-1
2.879309026E1,-2.263050079E0,5.326950073E0,4.620000124E-1
2.879562403E1,-2.351999998E0,5.433000088E0,6.040500402E-1
2.879815764E1,-2.380950212E0,5.578950405E0,8.770500422E-1
2.880069141E1,-2.779950142E0,5.797050476E0,1.051950097E0
2.880322503E1,-2.809050083E0,5.947950363E0,1.055999994E0
2.880575879E1,-2.866950035E0,6.103050232E0,9.439500570E-1
2.880829241E1,-2.860050201E0,6.189000130E0,7.450500131E-1
2.881082617E1,-2.776050091E0,6.199050426E0,4.309500158E-1
2.881335979E1,-2.718000174E0,6.118050098E0,3.040500283E-1
2.881589355E1,-2.578950167E0,6.121950150E0,2.899500132E-1
2.881842717E1,-2.473950148E0,6.106050491E0,3.469500244E-1
2.882096094E1,-2.400000095E0,6.106050491E0,3.640500307E-1
2.882349456E1,-2.313000202E0,6.079050064E0,1.300500035E-1
2.882602831E1,-2.280000210E0,6.064950466E0,7.905000448E-2
2.882856193E1,-2.203050137E0,6.031050205E0,1.459500045E-1
2.883109570E1,-2.188950062E0,6.063000202E0,1.560000032E-1
2.883362924E1,-2.131050110E0,6.058050156E0,2.680500150E-1
2.883616307E1,-2.083950043E0,6.070050240E0,1.939500123E-1
2.883869661E1,-2.092950106E0,6.145950317E0,3.360000253E-1
2.884123023E1,-2.148000002E0,6.253950119E0,4.170000255E-1
2.884376400E1,-2.320950031E0,6.016950130E0,4.650000334E-1
2.884629783E1,-2.287050009E0,6.292050362E0,1.500000060E-2
2.884883137E1,-2.452050209E0,6.769050121E0,3.640500307E-1
2.885136498E1,-2.409000158E0,6.783000469E0,9.370500445E-1
2.885389875E1,-2.242050171E0,6.655950546E0,1.699500084E-1
2.885643237E1,-2.122050047E0,6.367050171E0,-8.040000200E-1
2.885896614E1,-2.208000183E0,6.325950146E0,-7.650000453E-1
2.886149975E1,-2.155050039E0,6.358950138E0,-3.750000298E-1
2.886403352E1,-2.353950024E0,6.343050480E0,-4.420500100E-1
2.886656716E1,-2.377950191E0,6.216000080E0,-5.590500236E-1
2.886910092E1,-2.566950083E0,6.247050285E0,-3.840000033E-1
2.887163454E1,-2.895000219E0,6.312000275E0,-1.469999999E-1
2.887416831E1,-3.106050253E0,6.265950203E0,-1.620000005E-1
2.887670192E1,-3.504000187E0,6.252000332E0,-1.620000005E-1
2.887923569E1,-3.925050259E0,6.285000324E0,-1.050000079E-3
2.888176931E1,-4.320000172E0,6.331050396E0,-1.995000057E-2
2.888430307E1,-4.525950432E0,6.228000164E0,-3.390000165E-1
2.888683673E1,-4.756050110E0,6.124950409E0,-6.769500375E-1
2.888937026E1,-5.005050182E0,6.106050491E0,-9.109500647E-1
2.889190403E1,-5.134950161E0,6.036000252E0,-1.165050030E0
2.889443788E1,-5.239950180E0,5.883000374E0,-1.680000067E0
2.889697153E1,-5.331000328E0,5.742000103E0,-1.966950059E0
2.889950530E1,-5.395950317E0,5.646000385E0,-2.118000031E0
2.890203884E1,-5.398050308E0,5.452050209E0,-2.329050064E0
2.890457245E1,-5.484000206E0,5.380050182E0,-2.539950132E0
2.890710620E1,-5.544000149E0,5.344050407E0,-2.518050194E0
2.890963982E1,-5.665950298E0,5.370000362E0,-2.584950209E0
2.891217359E1,-5.650050163E0,5.313000202E0,-2.869950056E0
2.891470721E1,-5.836950302E0,5.433000088E0,-2.976000071E0
2.891724098E1,-5.892000198E0,5.554950237E0,-3.001950026E0
2.891977460E1,-5.941950321E0,5.701050282E0,-3.361050129E0
2.892230836E1,-6.105000496E0,5.916000366E0,-3.603000164E0
2.892484198E1,-6.196050167E0,6.163050175E0,-3.646050215E0
2.892737578E1,-6.439950466E0,6.484050274E0,-3.820950270E0
2.892990939E1,-6.543000221E0,6.730950356E0,-3.912000179E0
2.893244316E1,-6.592950344E0,6.963000298E0,-4.054049969E0
2.893497678E1,-6.775050163E0,7.236000538E0,-4.264050007E0
2.893751058E1,-6.799050331E0,7.435050488E0,-4.654950142E0
2.894004420E1,-6.928950310E0,7.576050282E0,-5.136000156E0
2.894257797E1,-6.976950169E0,7.768050194E0,-5.605950356E0
2.894511159E1,-7.080000401E0,7.885050297E0,-6.040950298E0
2.894764535E1,-7.183050156E0,8.098050117E0,-6.477000237E0
2.895017897E1,-7.297950268E0,8.359050751E0,-6.709950447E0
2.895271251E1,-7.489050388E0,8.536950111E0,-6.898950100E0
2.895524635E1,-7.554000378E0,8.704050064E0,-7.122000217E0
2.895777991E1,-7.762050152E0,8.929050446E0,-7.323000431E0
2.896031368E1,-7.887000561E0,9.256950378E0,-7.477950573E0
2.896284729E1,-8.097000122E0,9.598050117E0,-7.621950150E0
2.896538106E1,-8.347050667E0,9.961950302E0,-7.912050247E0
2.896791470E1,-8.715000153E0,1.041705036E1,-8.237999916E0
2.897044854E1,-9.015000343E0,1.090305042E1,-8.524950027E0
2.897298208E1,-9.397950172E0,1.143195057E1,-9.016050339E0
2.897551585E1,-9.894000053E0,1.209300041E1,-9.523950577E0
2.897804944E1,-1.044195080E1,1.285005093E1,-9.871050835E0
2.898058321E1,-1.110105038E1,1.376505089E1,-9.961950302E0
2.898311683E1,-1.158000088E1,1.471305084E1,-1.013205051E1
2.898565059E1,-1.230105019E1,1.576995087E1,-1.003200054E1
2.898818422E1,-1.300200081E1,1.689495087E1,-9.555000305E0
2.899071798E1,-1.368000031E1,1.807605171E1,-9.187950134E0
2.899325160E1,-1.435995102E1,1.921095085E1,-9.016050339E0
2.899578537E1,-1.501395035E1,2.035605049E1,-8.985000610E0
2.899831900E1,-1.573005104E1,2.147895050E1,-9.164999962E0
2.900085276E1,-1.649205017E1,2.250900078E1,-9.699000359E0
2.900338630E1,-1.727295113E1,2.348100090E1,-1.026900005E1
2.900592015E1,-1.804200172E1,2.426205063E1,-1.073100090E1
2.900845376E1,-1.887000084E1,2.494200134E1,-1.111200047E1
2.901098753E1,-1.960800171E1,2.543295097E1,-1.131300068E1
2.901352115E1,-2.034300041E1,2.580000114E1,-1.132500076E1
2.901605469E1,-2.107605171E1,2.609400177E1,-1.119105053E1
2.901858847E1,-2.180400085E1,2.632005119E1,-1.095405006E1
2.902112209E1,-2.255100060E1,2.646105194E1,-1.081005096E1
2.902365585E1,-2.329095078E1,2.655000114E1,-1.079805088E1
2.902618970E1,-2.388495064E1,2.655900192E1,-1.093395042E1
2.902872332E1,-2.442900085E1,2.656605148E1,-1.124595070E1
2.903125686E1,-2.492700195E1,2.649405098E1,-1.176795101E1
2.903379062E1,-2.532000160E1,2.633595085E1,-1.225905037E1
2.903632424E1,-2.561700058E1,2.607795143E1,-1.266795063E1
2.903885802E1,-2.584500122E1,2.580705070E1,-1.286700058E1
2.904139163E1,-2.595195198E1,2.551500130E1,-1.277595043E1
2.904392540E1,-2.594295120E1,2.528505135E1,-1.255095100E1
2.904645902E1,-2.576805115E1,2.502105141E1,-1.224195099E1
2.904899276E1,-2.553300095E1,2.476995087E1,-1.188000011E1
2.905152638E1,-2.509995079E1,2.460195160E1,-1.165305042E1
2.905406014E1,-2.451495171E1,2.446605110E1,-1.150905037E1
2.905659368E1,-2.379900169E1,2.442000198E1,-1.136595058E1
2.905912753E1,-2.304495049E1,2.441595078E1,-1.128900051E1
2.906166114E1,-2.229495049E1,2.441100121E1,-1.117905045E1
2.906419491E1,-2.168700027E1,2.451405144E1,-1.102305031E1
2.906672853E1,-2.113395119E1,2.466000175E1,-1.076400089E1
2.906926230E1,-2.062800026E1,2.478405190E1,-1.043595028E1
2.907179584E1,-2.009895134E1,2.483505058E1,-1.020195007E1
2.907432945E1,-1.967505074E1,2.483700180E1,-1.002705002E1
2.907686322E1,-1.940700150E1,2.482005119E1,-9.877950668E0
2.907939707E1,-1.915005112E1,2.474100113E1,-9.814050674E0
2.908193069E1,-1.902105141E1,2.462205124E1,-9.736950874E0
2.908446423E1,-1.896405029E1,2.442300034E1,-9.660000801E0
2.908699800E1,-1.899495125E1,2.424600029E1,-9.679050446E0
2.908953160E1,-1.908600044E1,2.413800049E1,-9.676950455E0
2.909206536E1,-1.914300156E1,2.405895042E1,-9.708000183E0
2.909459898E1,-1.927995110E1,2.406600189E1,-9.694050789E0
2.909713275E1,-1.951005173E1,2.401800156E1,-9.691050529E0
2.909966635E1,-1.975605011E1,2.395605087E1,-9.718050003E0
2.910220012E1,-2.004900169E1,2.390505028E1,-9.687000275E0
2.910473374E1,-2.032605171E1,2.389095116E1,-9.640950203E0
2.910726750E1,-2.057100105E1,2.385795021E1,-9.562050819E0
2.910980110E1,-2.071395111E1,2.385795021E1,-9.406050682E0
2.911233487E1,-2.088195038E1,2.384595108E1,-9.286950111E0
2.911486849E1,-2.099205017E1,2.374500084E1,-9.217050552E0
2.911740225E1,-2.111700058E1,2.356095123E1,-9.282000542E0
2.911993586E1,-2.120100021E1,2.334705162E1,-9.279000282E0
2.912246962E1,-2.123400116E1,2.310300064E1,-9.390000343E0
2.912500324E1,-2.120805168E1,2.275605202E1,-9.430050850E0
2.912753678E1,-2.116500092E1,2.235795021E1,-9.483000755E0
2.913007062E1,-2.104500008E1,2.191005135E1,-9.567000389E0
2.913260416E1,-2.082195091E1,2.143095016E1,-9.706050873E0
2.913513800E1,-2.054400063E1,2.094495010E1,-9.736950874E0
2.913767177E1,-2.029005051E1,2.043000031E1,-9.838050842E0
2.914020532E1,-1.996200180E1,1.986495018E1,-9.792000771E0
2.914273894E1,-1.963200188E1,1.930500031E1,-9.711000443E0
2.914527270E1,-1.924905014E1,1.879005051E1,-9.555000305E0
2.914780632E1,-1.892805099E1,1.826805115E1,-9.433050156E0
2.915034009E1,-1.853295135E1,1.780305099E1,-9.301050186E0
2.915287394E1,-1.813305092E1,1.731000137E1,-9.181050301E0
2.915540748E1,-1.767794991E1,1.684995079E1,-8.968050003E0
2.915794109E1,-1.717695045E1,1.639905167E1,-8.688000679E0
2.916047483E1,-1.665705109E1,1.605195045E1,-8.440950394E0
2.916300845E1,-1.615395164E1,1.568100071E1,-8.118000031E0
2.916554222E1,-1.562505054E1,1.534995079E1,-7.810950279E0
2.916807584E1,-1.511700058E1,1.512495041E1,-7.579050541E0
2.917060960E1,-1.463595104E1,1.489305115E1,-7.420950413E0
2.917314322E1,-1.419000053E1,1.468200111E1,-7.291950226E0
2.917567698E1,-1.377105045E1,1.446900082E1,-7.294050217E0
2.917821060E1,-1.337100029E1,1.435395050E1,-7.264950275E0
2.918074436E1,-1.309305096E1,1.417905045E1,-7.255950451E0
2.918327798E1,-1.287105083E1,1.398495102E1,-7.251000404E0
2.918581151E1,-1.268595028E1,1.381800079E1,-7.201050282E0
2.918834536E1,-1.253505039E1,1.357305050E1,-7.129050255E0
2.919087915E1,-1.247295094E1,1.336500072E1,-7.057050228E0
2.919341276E1,-1.247805023E1,1.307505035E1,-6.919950485E0
2.919594653E1,-1.252800083E1,1.281405067E1,-6.781050205E0
2.919848007E1,-1.263600063E1,1.258905029E1,-6.564000130E0
2.920101368E1,-1.272900105E1,1.234695053E1,-6.295050144E0
2.920354744E1,-1.279605103E1,1.211505032E1,-6.058050156E0
2.920608106E1,-1.277700043E1,1.188495064E1,-5.874000072E0
2.920861483E1,-1.266705036E1,1.169595051E1,-5.706000328E0
2.921114846E1,-1.250205040E1,1.149000072E1,-5.670000076E0
2.921368222E1,-1.221000099E1,1.131495094E1,-5.602950096E0
2.921621584E1,-1.195305061E1,1.111395073E1,-5.550000191E0
2.921874961E1,-1.161600018E1,1.092405033E1,-5.473950386E0
2.922128320E1,-1.124400043E1,1.068705082E1,-5.347050190E0
2.922381696E1,-1.089195061E1,1.048095036E1,-5.136000156E0
2.922635058E1,-1.059105015E1,1.031805038E1,-4.912950039E0
2.922888435E1,-1.033005047E1,1.015305042E1,-4.707000256E0
2.923141797E1,-1.015995026E1,1.000500011E1,-4.497000217E0
2.923395174E1,-1.004505062E1,9.897000313E0,-4.408050060E0
2.923648535E1,-9.913050652E0,9.777000427E0,-4.354950428E0
2.923901889E1,-9.790950775E0,9.616950035E0,-4.330950260E0
2.924155273E1,-9.745050430E0,9.499050140E0,-4.303050041E0
2.924408650E1,-9.733050346E0,9.372000694E0,-4.282950401E0
2.924662011E1,-9.694950104E0,9.214050293E0,-4.293000221E0
2.924915388E1,-9.697050095E0,9.067950249E0,-4.342950344E0
2.925168751E1,-9.640050888E0,8.881050110E0,-4.357950211E0
2.925422105E1,-9.630000114E0,8.725950241E0,-4.341000080E0
2.925675482E1,-9.630000114E0,8.563050270E0,-4.312050343E0
2.925928844E1,-9.613050461E0,8.410050392E0,-4.240050316E0
2.926182222E1,-9.568050385E0,8.260950089E0,-4.195050240E0
2.926435606E1,-9.553950310E0,8.138999939E0,-4.159049988E0
2.926688968E1,-9.549000740E0,8.038050652E0,-4.099050045E0
2.926942322E1,-9.538950920E0,7.978950500E0,-4.084949970E0
2.927195698E1,-9.499050140E0,7.890000343E0,-4.101000309E0
2.927449060E1,-9.481950760E0,7.813050270E0,-4.123050213E0
2.927702437E1,-9.487050056E0,7.773000240E0,-4.147050381E0
2.927955798E1,-9.496050835E0,7.702950478E0,-4.125000000E0
2.928209178E1,-9.490950584E0,7.645950317E0,-4.104000092E0
2.928462540E1,-9.424050331E0,7.617000580E0,-4.063050270E0
2.928715916E1,-9.490950584E0,7.509000301E0,-4.000950336E0
2.928969278E1,-9.477000237E0,7.495050430E0,-3.895050287E0
2.929222656E1,-9.424050331E0,7.492050171E0,-3.814050198E0
2.929476018E1,-9.409950256E0,7.429950237E0,-3.745050192E0
2.929729394E1,-9.400050163E0,7.408950329E0,-3.649050236E0
2.929982756E1,-9.396000862E0,7.423050404E0,-3.591000080E0
2.930236135E1,-9.348000526E0,7.425000191E0,-3.475950241E0
2.930489497E1,-9.285000801E0,7.408950329E0,-3.394950151E0
2.930742873E1,-9.241950035E0,7.401000500E0,-3.289950132E0
2.930996227E1,-9.151050568E0,7.425000191E0,-3.238950253E0
2.931249610E1,-9.082050323E0,7.456050396E0,-3.187050104E0
2.931502964E1,-9.072000504E0,7.405950546E0,-3.088050127E0
2.931756348E1,-8.992950439E0,7.401000500E0,-3.052050114E0
2.932009702E1,-8.967000008E0,7.432050228E0,-3.043050051E0
2.932263090E1,-8.872950554E0,7.384950161E0,-3.024000168E0
2.932516444E1,-8.847000122E0,7.339050293E0,-2.956950188E0
2.932769805E1,-8.770050049E0,7.318050385E0,-2.902050257E0
2.933023182E1,-8.683950424E0,7.236000538E0,-2.884950161E0
2.933276544E1,-8.635950089E0,7.207050323E0,-2.872950077E0
2.933529921E1,-8.505000114E0,7.143000126E0,-2.842050076E0
2.933783283E1,-8.385000229E0,7.120950222E0,-2.779050112E0
2.934036659E1,-8.278950691E0,7.048950195E0,-2.698050022E0
2.934290021E1,-8.160000801E0,7.009050369E0,-2.644950151E0
2.934543398E1,-8.062050819E0,7.018050194E0,-2.572950125E0
2.934796760E1,-7.978050232E0,7.042050362E0,-2.497050047E0
2.935050136E1,-7.846050262E0,7.032000542E0,-2.473050117E0
2.935303496E1,-7.753050327E0,7.059000492E0,-2.374950171E0
2.935556873E1,-7.647000313E0,7.071000099E0,-2.322000027E0
2.935810234E1,-7.561050415E0,7.083000183E0,-2.241000175E0
2.936063611E1,-7.503000259E0,7.150050163E0,-2.164050102E0
2.936316974E1,-7.414950371E0,7.174050331E0,-2.133000135E0
2.936570351E1,-7.386000156E0,7.203000546E0,-2.140050173E0
2.936823713E1,-7.342950344E0,7.248000145E0,-2.140050173E0
2.937077090E1,-7.293000221E0,7.234050274E0,-2.152050018E0
2.937330443E1,-7.201950550E0,7.260000229E0,-2.185050011E0
2.937583827E1,-7.120050430E0,7.231050491E0,-2.109000206E0
2.937837189E1,-7.092000484E0,7.237950325E0,-2.032050133E0
2.938090543E1,-6.997950554E0,7.240950108E0,-1.996050119E0
2.938343919E1,-6.883050442E0,7.237950325E0,-1.960050106E0
2.938597281E1,-6.790050507E0,7.207050323E0,-1.915050149E0
2.938850658E1,-6.684000492E0,7.180950165E0,-1.840950131E0
2.939104020E1,-6.559950352E0,7.188000202E0,-1.795050144E0
2.939357395E1,-6.466050148E0,7.180950165E0,-1.756950140E0
2.939610757E1,-6.363000393E0,7.210050106E0,-1.752000093E0
2.939864133E1,-6.268050194E0,7.234050274E0,-1.765950084E0
2.940117495E1,-6.189000130E0,7.204950333E0,-1.789950132E0
2.940370872E1,-6.106950283E0,7.210050106E0,-1.750050068E0
2.940624234E1,-6.010950089E0,7.246050358E0,-1.723050117E0
2.940877610E1,-5.899050236E0,7.225950241E0,-1.717950106E0
2.941130972E1,-5.772000313E0,7.237950325E0,-1.759050131E0
2.941384349E1,-5.688000202E0,7.222050190E0,-1.800000072E0
2.941637711E1,-5.647050381E0,7.210050106E0,-1.771050096E0
2.941891088E1,-5.559000492E0,7.168950558E0,-1.801950097E0
2.942144449E1,-5.470050335E0,7.168950558E0,-1.816950083E0
2.942397801E1,-5.434050083E0,7.156950474E0,-1.837950110E0
2.942651186E1,-5.290050030E0,7.132950306E0,-1.873950124E0
2.942904564E1,-5.215950012E0,7.132950306E0,-1.900050044E0
2.943157932E1,-5.194950104E0,7.147050381E0,-1.821000099E0
2.943411302E1,-5.146950245E0,7.144950390E0,-1.831050038E0
2.943671272E1,-5.110950470E0,7.107000351E0,-1.849950075E0
2.943918018E1,-5.020050049E0,7.090050220E0,-1.845000029E0
2.944171395E1,-4.966950417E0,7.080000401E0,-1.852950096E0
2.944424756E1,-4.954950333E0,7.060950279E0,-1.849950075E0
2.944678138E1,-4.906949997E0,7.096950531E0,-1.896000147E0
2.944931492E1,-4.881000042E0,7.144950390E0,-1.945950150E0
2.945184869E1,-4.873950005E0,7.164000511E0,-1.951050043E0
2.945438231E1,-4.870950222E0,7.180950165E0,-1.972050071E0
2.945691609E1,-4.804050446E0,7.243050575E0,-1.977000117E0
2.945944971E1,-4.833000183E0,7.297950268E0,-1.990950108E0
2.946198348E1,-4.813950062E0,7.377000332E0,-2.049000025E0
2.946451710E1,-4.785000324E0,7.444050312E0,-2.074949980E0
2.946705086E1,-4.773000240E0,7.519050121E0,-2.161050081E0
2.946958448E1,-4.792050362E0,7.609950542E0,-2.224050045E0
2.947211825E1,-4.773000240E0,7.717050552E0,-2.242950201E0
2.947465186E1,-4.764000416E0,7.774950504E0,-2.341050148E0
2.947718562E1,-4.773000240E0,7.864050388E0,-2.419950008E0
2.947971923E1,-4.800000191E0,7.947000504E0,-2.431950092E0
2.948225300E1,-4.777950287E0,7.983000278E0,-2.494050026E0
2.948478662E1,-4.789950371E0,8.055000305E0,-2.535000086E0
2.948732038E1,-4.843050003E0,8.164950371E0,-2.571000099E0
2.948985400E1,-4.822950363E0,8.188950539E0,-2.583000183E0
2.949238754E1,-4.804050446E0,8.278050423E0,-2.626050234E0
2.949492131E1,-4.816050053E0,8.311050415E0,-2.683950186E0
2.949745494E1,-4.834950447E0,8.356950760E0,-2.727000237E0
2.949998879E1,-4.831050396E0,8.419050217E0,-2.755050182E0
2.950252233E1,-4.807050228E0,8.551050186E0,-2.739000082E0
2.950505617E1,-4.809000015E0,8.613000870E0,-2.787000179E0
2.950758970E1,-4.831050396E0,8.659049988E0,-2.800950050E0
2.951012347E1,-4.840050220E0,8.743050575E0,-2.803050041E0
2.951265709E1,-4.879050255E0,8.853000641E0,-2.796000242E0
2.951519086E1,-4.909950256E0,8.932050705E0,-2.788950205E0
2.951772446E1,-4.924050331E0,8.965050697E0,-2.812950134E0
2.952025823E1,-4.933950424E0,9.065999985E0,-2.851050138E0
2.952279185E1,-4.945950031E0,9.166050911E0,-2.832000017E0
2.952532562E1,-4.978950024E0,9.253050804E0,-2.892000198E0
2.952785923E1,-5.014950275E0,9.355950356E0,-2.961000204E0
2.953039300E1,-5.056050301E0,9.439050674E0,-3.001950026E0
2.953292662E1,-5.082000256E0,9.550050735E0,-3.052050114E0
2.953546039E1,-5.161050320E0,9.640950203E0,-3.136050224E0
2.953799402E1,-5.251950264E0,9.741000175E0,-3.166950226E0
2.954052779E1,-5.338050365E0,9.853950500E0,-3.249000072E0
2.954306140E1,-5.475000381E0,9.934950829E0,-3.322950125E0
2.954559517E1,-5.548950195E0,1.006200027E1,-3.415950060E0
2.954812877E1,-5.683050156E0,1.015800095E1,-3.535950184E0
2.955066254E1,-5.880000114E0,1.020600033E1,-3.679950237E0
2.955319608E1,-6.034950256E0,1.030605030E1,-3.879000187E0
2.955572992E1,-6.217050076E0,1.029900074E1,-4.018050194E0
2.955826354E1,-6.379950523E0,1.027500057E1,-4.153950214E0
2.956079731E1,-6.601050377E0,1.027305031E1,-4.260000229E0
2.956333085E1,-6.816000462E0,1.021500015E1,-4.377000332E0
2.956586446E1,-7.072050571E0,1.014795017E1,-4.446000099E0
2.956839823E1,-7.345050335E0,1.008105087E1,-4.501049995E0
2.957093184E1,-7.657050133E0,9.982950211E0,-4.414950371E0
2.957346561E1,-8.029950142E0,9.880050659E0,-4.398000240E0
2.957599923E1,-8.428050041E0,9.769950867E0,-4.456050396E0
2.957853298E1,-8.822999954E0,9.657000542E0,-4.638000011E0
2.958106660E1,-9.199050903E0,9.487050056E0,-4.911000252E0
2.958360037E1,-9.558000565E0,9.291000366E0,-5.281950474E0
2.958613398E1,-9.822000504E0,9.133049965E0,-5.610000134E0
2.958866772E1,-9.994050026E0,8.898000717E0,-6.027000427E0
2.959120134E1,-1.013295078E1,8.611050606E0,-6.379050255E0
2.959373511E1,-1.016400051E1,8.425950050E0,-6.580050468E0
2.959626872E1,-1.020495033E1,8.275950432E0,-6.705000401E0
2.959880250E1,-1.021005058E1,8.179950714E0,-6.649950504E0
2.960133612E1,-1.016700077E1,8.134050369E0,-6.451050282E0
2.960386989E1,-1.013295078E1,8.119950294E0,-6.160950184E0
2.960640343E1,-1.005405045E1,8.185050011E0,-5.895000458E0
2.960893705E1,-9.982050896E0,8.302050591E0,-5.701050282E0
2.961147090E1,-9.987000465E0,8.428950310E0,-5.605950356E0
2.961400467E1,-9.987000465E0,8.587050438E0,-5.574000359E0
2.961653820E1,-1.003005028E1,8.756999969E0,-5.617950439E0
2.961907181E1,-1.004700089E1,8.886000633E0,-5.572050095E0
2.962160558E1,-1.006605053E1,9.065999985E0,-5.497950077E0
2.962413920E1,-1.007595062E1,9.222000122E0,-5.388000488E0
2.962667296E1,-1.011900043E1,9.348000526E0,-5.272950172E0
2.962920683E1,-1.003695011E1,9.388950348E0,-5.140950203E0
2.963174037E1,-1.003005028E1,9.370050430E0,-5.098050117E0
2.963427399E1,-9.937050819E0,9.325050354E0,-5.095050335E0
2.963680776E1,-9.775950432E0,9.238050461E0,-5.055000305E0
2.963934139E1,-9.604050636E0,9.070950508E0,-4.971000195E0
2.964187516E1,-9.328050613E0,8.770950317E0,-4.918050289E0
2.964440877E1,-9.052950859E0,8.440950394E0,-4.803000450E0
2.964694254E1,-8.775000572E0,8.128950119E0,-4.657050133E0
2.964947616E1,-8.536050797E0,7.737000465E0,-4.600050449E0
2.965200992E1,-8.449950218E0,7.381950378E0,-4.486950397E0
2.965454354E1,-8.398950577E0,7.090050220E0,-4.401000023E0
2.965707708E1,-8.356050491E0,6.807000160E0,-4.444050312E0
2.965961090E1,-8.317950249E0,6.546000481E0,-4.518000126E0
2.966214468E1,-8.290950775E0,6.381000519E0,-4.537050247E0
2.966467829E1,-8.248050690E0,6.249000072E0,-4.461000443E0
2.966721206E1,-8.208000183E0,6.211050510E0,-4.273950100E0
2.966974568E1,-8.164950371E0,6.156000137E0,-4.084949970E0
2.967227922E1,-8.167050362E0,6.253950119E0,-3.871950150E0
2.967481299E1,-8.171999931E0,6.412050247E0,-3.601050138E0
2.967734660E1,-8.208000183E0,6.678000450E0,-3.313050270E0
2.967988044E1,-8.232000351E0,7.039950371E0,-3.061950207E0
2.968241398E1,-8.272050858E0,7.480050564E0,-2.803050041E0
2.968494783E1,-8.251049995E0,7.959000587E0,-2.545050144E0
2.968748137E1,-8.281949997E0,8.485950470E0,-2.293050051E0
2.969001514E1,-8.269950867E0,9.042000771E0,-1.929000139E0
2.969254876E1,-8.350950241E0,9.589950562E0,-1.543950081E0
2.969508252E1,-8.466000557E0,1.040895081E1,-1.162950039E0
2.969761614E1,-8.635950089E0,1.122405052E1,-9.259500504E-1
2.970014992E1,-8.766000748E0,1.174800014E1,-6.910500526E-1
2.970268353E1,-8.848950386E0,1.234005070E1,-4.230000079E-1
2.970521730E1,-8.938050270E0,1.295505047E1,-2.050500065E-1
2.970775092E1,-9.124950409E0,1.348005104E1,3.405000269E-2
2.971028471E1,-9.300000191E0,1.391295052E1,2.539499998E-1
2.971281833E1,-9.534000397E0,1.436100101E1,4.530000091E-1
2.971535209E1,-9.763950348E0,1.474005032E1,5.250000358E-1
2.971788571E1,-9.991950035E0,1.492395115E1,4.240500331E-1
2.972041948E1,-1.018800068E1,1.483995056E1,2.299500108E-1
2.972295310E1,-1.034205055E1,1.486200047E1,2.800500095E-1
2.972548686E1,-1.060305023E1,1.505595112E1,7.159500122E-1
2.972802040E1,-1.089495087E1,1.510095024E1,1.320000052E0
2.973055402E1,-1.135005093E1,1.504905033E1,1.710000038E0
2.973308787E1,-1.187700081E1,1.481400108E1,1.408050060E0
2.973562141E1,-1.228905106E1,1.441605091E1,6.090000272E-1
2.973815525E1,-1.245195103E1,1.429695034E1,2.730000019E-1
2.974068879E1,-1.228395081E1,1.406205082E1,3.310500085E-1
2.974322256E1,-1.192905045E1,1.361205101E1,4.219500124E-1
2.974575617E1,-1.192200089E1,1.336695099E1,5.200500488E-1
2.974828994E1,-1.181205082E1,1.305105019E1,1.000950098E0
2.975082360E1,-1.181205082E1,1.277100086E1,1.629000068E0
2.975335737E1,-1.158705044E1,1.240500069E1,2.122050047E0
2.975589098E1,-1.100700092E1,1.177500057E1,2.332950115E0
2.975842475E1,-1.018095016E1,1.108695030E1,2.628000021E0
2.976095832E1,-8.983950615E0,1.031400013E1,2.971950054E0
2.976349209E1,-7.635000229E0,9.535050392E0,3.229050159E0
2.976602571E1,-6.387000084E0,8.695050240E0,3.379950047E0
2.976855947E1,-4.938000202E0,8.098050117E0,3.652950287E0
2.977109310E1,-3.585000277E0,7.519050121E0,3.580950260E0
2.977362687E1,-2.389950037E0,6.883950233E0,3.562050104E0
2.977616049E1,-1.746000051E0,6.430950165E0,3.793950081E0
2.977869425E1,-7.759500146E-1,6.100950241E0,4.467000008E0
2.978122777E1,-1.200000048E-1,5.631000042E0,4.888050079E0
2.978376139E1,2.670000196E-1,5.085000038E0,4.917000294E0
2.978629516E1,5.910000205E-1,4.614000320E0,4.821000099E0
2.978882877E1,1.029000044E0,4.072050095E0,4.618050098E0
2.979136260E1,1.366950035E0,3.580950260E0,4.456950188E0
2.979389614E1,1.768950105E0,3.142950058E0,4.330049992E0
2.979642991E1,2.182950020E0,2.788950205E0,3.832050085E0
2.979896353E1,2.452050209E0,2.623050213E0,3.717000246E0
2.980149730E1,2.635950089E0,2.398050070E0,3.340950251E0
2.980403091E1,2.677050114E0,2.095950127E0,2.503050089E0
2.980656468E1,2.557050228E0,1.933950067E0,1.804050088E0
2.980909830E1,2.254950047E0,1.786950111E0,1.240950108E0
2.981163206E1,1.873950124E0,1.569000125E0,1.750500053E-1
