"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.227089673E1,-4.030124843E-1,-7.886999846E-1,-2.726762533E0
1.227343050E1,-4.263874888E-1,-8.578624725E-1,-2.699125051E0
1.227596412E1,-4.519625008E-1,-9.270250201E-1,-2.665024996E0
1.227849789E1,-4.785000086E-1,-9.950875044E-1,-2.622400045E0
1.228103151E1,-5.029749870E-1,-1.059025049E0,-2.583075047E0
1.228356528E1,-5.220875144E-1,-1.130249977E0,-2.544712543E0
1.228609890E1,-5.444999933E-1,-1.203675032E0,-2.501125097E0
1.228863267E1,-5.678749681E-1,-1.277099967E0,-2.455337524E0
1.229116629E1,-5.912500024E-1,-1.356987476E0,-2.406387568E0
1.229370006E1,-6.168249846E-1,-1.443199992E0,-2.353174925E0
1.229623368E1,-6.434999704E-1,-1.535737514E0,-2.299962521E0
1.229876743E1,-6.722375154E-1,-1.631437540E0,-2.243587494E0
1.230130105E1,-6.987749934E-1,-1.732637525E0,-2.189275026E0
1.230383481E1,-7.286124825E-1,-1.830537438E0,-2.134000063E0
1.230636843E1,-7.594124675E-1,-1.929537535E0,-2.079687595E0
1.230890222E1,-7.935125232E-1,-2.031699896E0,-2.025374889E0
1.231143583E1,-8.276125193E-1,-2.129600048E0,-1.974362493E0
1.231396960E1,-8.615750074E-1,-2.226399899E0,-1.925412536E0
1.231650322E1,-8.967750072E-1,-2.328562498E0,-1.875362515E0
1.231903699E1,-9.329375029E-1,-2.428662539E0,-1.825312495E0
1.232157053E1,-9.713000059E-1,-2.524362564E0,-1.775400043E0
1.232410438E1,-1.009524941E0,-2.618000031E0,-1.724249959E0
1.232663792E1,-1.052150011E0,-2.712737560E0,-1.676399946E0
1.232917176E1,-1.102200031E0,-2.802112579E0,-1.629512548E0
1.233170538E1,-1.151149988E0,-2.889425039E0,-1.576300025E0
1.233423915E1,-1.201062441E0,-2.971374989E0,-1.523087502E0
1.233677276E1,-1.255375028E0,-3.046862602E0,-1.468912482E0
1.233930630E1,-1.320274949E0,-3.111762524E0,-1.418862462E0
1.234184006E1,-1.382012486E0,-3.170337439E0,-1.361387491E0
1.234437368E1,-1.448012471E0,-3.228912592E0,-1.305974960E0
1.234690745E1,-1.515112519E0,-3.278962374E0,-1.252762437E0
1.234944107E1,-1.589499950E0,-3.319387436E0,-1.198587537E0
1.235197484E1,-1.664024949E0,-3.358712435E0,-1.145375013E0
1.235450868E1,-1.738549948E0,-3.392812490E0,-1.091062546E0
1.235704222E1,-1.817337513E0,-3.421550035E0,-1.036749959E0
1.235957585E1,-1.895987511E0,-3.446987391E0,-9.814749956E-1
1.236210962E1,-1.979037523E0,-3.472562551E0,-9.282624722E-1
1.236464324E1,-2.062087536E0,-3.497037411E0,-8.685874939E-1
1.236717700E1,-2.148299932E0,-3.514087439E0,-8.101499677E-1
1.236971061E1,-2.226949930E0,-3.528937578E0,-7.495124936E-1
1.237224446E1,-2.308899879E0,-3.548187494E0,-6.835125089E-1
1.237477800E1,-2.388787508E0,-3.568399906E0,-6.164125204E-1
1.237731176E1,-2.469637394E0,-3.588612556E0,-5.440874696E-1
1.237984539E1,-2.547324896E0,-3.617349863E0,-4.727250040E-1
1.238237915E1,-2.625012398E0,-3.644987583E0,-3.939374983E-1
1.238491277E1,-2.706962585E0,-3.675787449E0,-3.130874932E-1
1.238744654E1,-2.786712408E0,-3.706724882E0,-2.311374992E-1
1.238998016E1,-2.864399910E0,-3.733262539E0,-1.449249983E-1
1.239251393E1,-2.938925028E0,-3.763099909E0,-5.981250107E-2
1.239504755E1,-3.011387587E0,-3.796099901E0,2.639999986E-2
1.239758131E1,-3.080549955E0,-3.830199957E0,1.126125008E-1
1.240011492E1,-3.151774883E0,-3.866362572E0,1.977249980E-1
1.240264869E1,-3.224099874E0,-3.904587507E0,2.817375064E-1
1.240518231E1,-3.306050062E0,-3.938687563E0,3.616249859E-1
1.240771607E1,-3.394462585E0,-3.966325045E0,4.393124878E-1
1.241024972E1,-3.491262436E0,-3.986537457E0,5.148000121E-1
1.241278349E1,-3.595624924E0,-4.002624989E0,5.830000043E-1
1.241531711E1,-3.699850082E0,-4.021737576E0,6.456999779E-1
1.241785088E1,-3.812737465E0,-4.036587715E0,7.020750046E-1
1.242038448E1,-3.923287392E0,-4.047312260E0,7.563874722E-1
1.242291825E1,-4.031912327E0,-4.055837631E0,8.053374887E-1
1.242545186E1,-4.132975101E0,-4.064225197E0,8.457624912E-1
1.242798563E1,-4.228812695E0,-4.073850155E0,8.883875012E-1
1.243051921E1,-4.327812672E0,-4.092962265E0,9.234499931E-1
1.243305293E1,-4.425712585E0,-4.123899937E0,9.596124887E-1
1.243558664E1,-4.532137394E0,-4.169687271E0,9.905499816E-1
1.243812036E1,-4.640625000E0,-4.229225159E0,1.018187523E0
1.244065398E1,-4.733162403E0,-4.285600185E0,1.057512522E0
1.244318775E1,-4.800262451E0,-4.339912415E0,1.102337480E0
1.244572136E1,-4.842887402E0,-4.379237652E0,1.165037513E0
1.244825514E1,-4.867362499E0,-4.407975197E0,1.236400008E0
1.245078868E1,-4.883312702E0,-4.423924923E0,1.319312453E0
1.245332252E1,-4.901324749E0,-4.447437286E0,1.406625032E0
1.245585614E1,-4.925799847E0,-4.476174831E0,1.490774989E0
1.245838990E1,-4.959899902E0,-4.502712250E0,1.566262484E0
1.246092352E1,-5.000325203E0,-4.542174816E0,1.626899958E0
1.246345728E1,-5.050374985E0,-4.603775024E0,1.675850034E0
1.246599090E1,-5.112112522E0,-4.670875072E0,1.706787467E0
1.246852467E1,-5.177012444E0,-4.728350163E0,1.725899935E0
1.247105821E1,-5.237649918E0,-4.766712666E0,1.737587452E0
1.247359182E1,-5.290862560E0,-4.812362671E0,1.739787459E0
1.247612559E1,-5.329225063E0,-4.856087685E0,1.740749955E0
1.247865920E1,-5.357962608E0,-4.900774956E0,1.738687515E0
1.248119296E1,-5.381337643E0,-4.939000130E0,1.742949963E0
1.248372681E1,-5.396187305E0,-4.976262569E0,1.755737543E0
1.248626043E1,-5.410075188E0,-5.018887520E0,1.778012514E0
1.248879394E1,-5.421762466E0,-5.066737652E0,1.811012506E0
1.249132771E1,-5.427124977E0,-5.118849754E0,1.863124967E0
1.249386133E1,-5.424924850E0,-5.176324844E0,1.924862504E0
1.249639509E1,-5.407875061E0,-5.253049850E0,1.996224999E0
1.249892871E1,-5.386700153E0,-5.345587254E0,2.068549871E0
1.250146256E1,-5.357962608E0,-5.438125134E0,2.149399996E0
1.250399610E1,-5.317399979E0,-5.529699802E0,2.235612392E0
1.250652994E1,-5.270649910E0,-5.621274948E0,2.326087475E0
1.250906350E1,-5.210975170E0,-5.698962688E0,2.419724941E0
1.251159727E1,-5.150337696E0,-5.769087315E0,2.517625093E0
1.251413088E1,-5.081174850E0,-5.835087299E0,2.617724895E0
1.251666465E1,-5.003487587E0,-5.890500069E0,2.717687368E0
1.251919827E1,-4.918375015E0,-5.929824829E0,2.815587521E0
1.252173204E1,-4.837524891E0,-5.917037487E0,2.913487434E0
1.252426565E1,-4.754475117E0,-5.899024963E0,3.021012545E0
1.252679942E1,-4.654512405E0,-5.896824837E0,3.130599976E0
1.252933303E1,-4.548087597E0,-5.885137558E0,3.238125086E0
1.253186680E1,-4.456512451E0,-5.844712257E0,3.344549894E0
1.253440041E1,-4.379924774E0,-5.784074783E0,3.443549871E0
1.253693418E1,-4.305399895E0,-5.735125065E0,3.534987450E0
1.253946780E1,-4.218087673E0,-5.687137604E0,3.621200085E0
1.254200157E1,-4.146862507E0,-5.627600193E0,3.696825027E0
1.254453519E1,-4.080862522E0,-5.551012516E0,3.761724949E0
1.254706895E1,-4.022287369E0,-5.462599754E0,3.814937592E0
1.254960259E1,-3.968112469E0,-5.379687309E0,3.862787485E0
1.255213636E1,-3.911599874E0,-5.299799919E0,3.908575058E0
1.255466998E1,-3.849862576E0,-5.222112656E0,3.946937561E0
1.255720374E1,-3.784962416E0,-5.138100147E0,3.980900049E0
1.255973737E1,-3.726525068E0,-5.057250023E0,4.016099930E0
1.256227091E1,-3.672212362E0,-4.971037388E0,4.054325104E0
1.256480475E1,-3.620100021E0,-4.884824753E0,4.095849991E0
1.256733852E1,-3.576375008E0,-4.800674915E0,4.139575005E0
1.256987218E1,-3.535949945E0,-4.716662407E0,4.180962563E0
1.257240594E1,-3.502949953E0,-4.640075207E0,4.217262268E0
1.257493956E1,-3.467887402E0,-4.576137543E0,4.244899750E0
1.257747333E1,-3.422100067E0,-4.519762516E0,4.260849953E0
1.258000684E1,-3.374249935E0,-4.470812321E0,4.270474911E0
1.258254068E1,-3.317874908E0,-4.431487560E0,4.268274784E0
1.258507430E1,-3.256137371E0,-4.407975197E0,4.259749889E0
1.258760807E1,-3.187937498E0,-4.395187378E0,4.242700100E0
1.259014172E1,-3.123037577E0,-4.393125057E0,4.222487450E0
1.259267548E1,-3.060337543E0,-4.400549889E0,4.204474926E0
1.259520910E1,-2.996399879E0,-4.409074783E0,4.182062626E0
1.259774287E1,-2.934662580E0,-4.418699741E0,4.158687592E0
1.260027644E1,-2.880487442E0,-4.430387497E0,4.138474941E0
1.260281005E1,-2.825074911E0,-4.446337700E0,4.119362354E0
1.260534390E1,-2.771862507E0,-4.466549873E0,4.100112438E0
1.260787744E1,-2.720849991E0,-4.495287418E0,4.074537277E0
1.261041129E1,-2.668600082E0,-4.533649921E0,4.054325104E0
1.261294506E1,-2.614424944E0,-4.571875095E0,4.029850006E0
1.261547860E1,-2.568637371E0,-4.616562366E0,4.005374908E0
1.261801222E1,-2.518587589E0,-4.656024933E0,3.977737427E0
1.262054599E1,-2.467575073E0,-4.687924862E0,3.951200008E0
1.262307960E1,-2.423850060E0,-4.718725204E0,3.929887533E0
1.262561337E1,-2.383424997E0,-4.738937378E0,3.908575058E0
1.262814699E1,-2.347262383E0,-4.758187294E0,3.888362408E0
1.263068082E1,-2.317425013E0,-4.774137497E0,3.860724926E0
1.263321436E1,-2.291987419E0,-4.784725189E0,3.833087444E0
1.263574813E1,-2.258987427E0,-4.773037434E0,3.806412458E0
1.263828174E1,-2.226949930E0,-4.748562336E0,3.776575089E0
1.264081551E1,-2.191887379E0,-4.708137512E0,3.745774984E0
1.264334913E1,-2.150362492E0,-4.654924870E0,3.717037439E0
1.264588290E1,-2.105674982E0,-4.584662437E0,3.687200069E0
1.264841651E1,-2.055624962E0,-4.504912376E0,3.653237581E0
1.265095028E1,-2.001450062E0,-4.415537357E0,3.615974903E0
1.265348390E1,-1.946037531E0,-4.321762562E0,3.578712463E0
1.265601766E1,-1.887462497E0,-4.229225159E0,3.538287401E0
1.265855128E1,-1.824762464E0,-4.137650013E0,3.493599892E0
1.266108504E1,-1.764124990E0,-4.054737568E0,3.445612431E0
1.266361866E1,-1.701287508E0,-3.983375072E0,3.396662474E0
1.266615243E1,-1.638450027E0,-3.918474913E0,3.342487574E0
1.266868605E1,-1.570387483E0,-3.862099886E0,3.291337490E0
1.267121978E1,-1.505487442E0,-3.818512440E0,3.241287470E0
1.267375339E1,-1.433162451E0,-3.776987553E0,3.196599960E0
1.267628716E1,-1.358637452E0,-3.740824938E0,3.150812387E0
1.267882078E1,-1.289474964E0,-3.707824945E0,3.110387564E0
1.268135455E1,-1.213850021E0,-3.668362379E0,3.077387571E0
1.268388817E1,-1.135062456E0,-3.627937555E0,3.043425083E0
1.268642194E1,-1.062737465E0,-3.580087423E0,3.014687538E0
1.268895556E1,-9.872499704E-1,-3.528937578E0,2.992275000E0
1.269148934E1,-9.180874825E-1,-3.482187510E0,2.973162413E0
1.269402296E1,-8.478249907E-1,-3.440662384E0,2.951849937E0
1.269655672E1,-7.807250023E-1,-3.397074938E0,2.929574966E0
1.269909034E1,-7.232499719E-1,-3.347024918E0,2.908262491E0
1.270162412E1,-6.679750085E-1,-3.291612387E0,2.884887457E0
1.270415773E1,-6.168249846E-1,-3.240599871E0,2.864537477E0
1.270669150E1,-5.732374787E-1,-3.188487530E0,2.835799932E0
1.270922504E1,-5.339124799E-1,-3.133074999E0,2.812424898E0
1.271175888E1,-4.944500029E-1,-3.077800035E0,2.789050102E0
1.271429249E1,-4.551250041E-1,-3.025687456E0,2.760312557E0
1.271682626E1,-4.189625084E-1,-2.973437548E0,2.729512453E0
1.271935988E1,-3.859624863E-1,-2.923387527E0,2.702837467E0
1.272189365E1,-3.518624902E-1,-2.879800081E0,2.677262545E0
1.272442726E1,-3.188624978E-1,-2.836212397E0,2.651824951E0
1.272696080E1,-2.827000022E-1,-2.794687510E0,2.631612539E0
1.272949457E1,-2.476374954E-1,-2.755362511E0,2.611262560E0
1.273202817E1,-2.146375030E-1,-2.711637497E0,2.592149973E0
1.273456201E1,-1.784749925E-1,-2.670112371E0,2.576200008E0
1.273709555E1,-1.401125044E-1,-2.627624989E0,2.559149981E0
1.273962940E1,-1.071124971E-1,-2.586100101E0,2.537837505E0
1.274216317E1,-6.875000149E-2,-2.540312529E0,2.516662598E0
1.274469670E1,-3.478749841E-2,-2.493562460E0,2.498512506E0
1.274723032E1,-2.749999985E-3,-2.449837446E0,2.475137472E0
1.274976409E1,2.378750034E-2,-2.405149937E0,2.454925060E0
1.275229768E1,5.032499880E-2,-2.356199980E0,2.432512522E0
1.275483144E1,7.067500055E-2,-2.304087400E0,2.413399935E0
1.275736506E1,8.236250281E-2,-2.246612549E0,2.397449970E0
1.275989883E1,9.831249714E-2,-2.181712389E0,2.379299879E0
1.276243246E1,1.142624989E-1,-2.118875027E0,2.357987404E0
1.276496622E1,1.259499937E-1,-2.058237553E0,2.337774992E0
1.276749984E1,1.376374960E-1,-2.000762463E0,2.320862532E0
1.277003361E1,1.483625025E-1,-1.950712442E0,2.297349930E0
1.277256720E1,1.567499936E-1,-1.908224940E0,2.275074959E0
1.277510096E1,1.600500047E-1,-1.869862437E0,2.250600100E0
1.277763458E1,1.632124931E-1,-1.829437494E0,2.222825050E0
1.278016835E1,1.610125005E-1,-1.795337439E0,2.200550079E0
1.278270196E1,1.578499973E-1,-1.765637517E0,2.177175045E0
1.278523573E1,1.567499936E-1,-1.733737469E0,2.155862570E0
1.278776935E1,1.546874940E-1,-1.701699972E0,2.129187584E0
1.279030311E1,1.524875015E-1,-1.672962546E0,2.108974934E0
1.279283675E1,1.515250057E-1,-1.641062498E0,2.084500074E0
1.279537052E1,1.515250057E-1,-1.613425016E0,2.060024977E0
1.279790413E1,1.472624987E-1,-1.587849975E0,2.031287432E0
1.280043790E1,1.450625062E-1,-1.563374996E0,2.003649950E0
1.280297152E1,1.407999992E-1,-1.535737514E0,1.973812461E0
1.280550528E1,1.387374997E-1,-1.503837466E0,1.937649965E0
1.280803890E1,1.322750002E-1,-1.472900033E0,1.900387526E0
1.281057267E1,1.302125007E-1,-1.440999985E0,1.862162471E0
1.281310631E1,1.280124933E-1,-1.405937433E0,1.820637465E0
1.281564008E1,1.280124933E-1,-1.371837497E0,1.778012514E0
1.281817370E1,1.302125007E-1,-1.330312490E0,1.738687515E0
1.282070723E1,1.333750039E-1,-1.286725044E0,1.699362516E0
1.282324108E1,1.376374960E-1,-1.238875031E0,1.661000013E0
1.282577485E1,1.387374997E-1,-1.197350025E0,1.614112496E0
1.282830847E1,1.440999955E-1,-1.154724956E0,1.574787498E0
1.283084224E1,1.472624987E-1,-1.115399957E0,1.526937485E0
1.283337588E1,1.546874940E-1,-1.080199957E0,1.484312534E0
1.283590965E1,1.589500010E-1,-1.045137525E0,1.440724969E0
1.283844319E1,1.674750000E-1,-1.011037469E0,1.393837452E0
1.284097703E1,1.748999953E-1,-9.770749807E-1,1.347087502E0
1.284351065E1,1.791625023E-1,-9.407749772E-1,1.300199986E0
1.284604442E1,1.854874939E-1,-9.014499784E-1,1.256612539E0
1.284857803E1,1.854874939E-1,-8.663874865E-1,1.205462456E0
1.285111180E1,1.876875013E-1,-8.333874941E-1,1.156512499E0
1.285364541E1,1.812250018E-1,-8.003875017E-1,1.108662486E0
1.285617918E1,1.791625023E-1,-7.727500200E-1,1.051187515E0
1.285871272E1,1.717374921E-1,-7.471749783E-1,9.926124811E-1
1.286124633E1,1.600500047E-1,-7.226999998E-1,9.319750071E-1
1.286378016E1,1.461624950E-1,-7.002875209E-1,8.735374808E-1
1.286631393E1,1.333750039E-1,-6.789749861E-1,8.118000031E-1
1.286884755E1,1.153625026E-1,-6.609625220E-1,7.469000220E-1
1.287138131E1,9.831249714E-2,-6.439124942E-1,6.786999702E-1
1.287391493E1,8.662500232E-2,-6.375874877E-1,6.148999929E-1
1.287644869E1,7.479999959E-2,-6.407499909E-1,5.542625189E-1
1.287898223E1,6.531249732E-2,-6.513375044E-1,4.893625081E-1
1.288151585E1,5.568749830E-2,-6.652249694E-1,4.254249930E-1
1.288404962E1,4.716249928E-2,-6.865375042E-1,3.690499961E-1
1.288658346E1,3.767500073E-2,-7.130749822E-1,3.104749918E-1
1.288911700E1,2.914999984E-2,-7.407125235E-1,2.529999912E-1
1.289165085E1,1.746249944E-2,-7.727500200E-1,1.988250017E-1
1.289418448E1,4.674999975E-3,-8.014875054E-1,1.465750039E-1
1.289671802E1,-6.049999967E-3,-8.343499899E-1,9.129999578E-2
1.289925178E1,-1.347499993E-2,-8.663874865E-1,3.698749840E-2
1.290178540E1,-1.979999989E-2,-8.929250240E-1,-1.196249947E-2
1.290431916E1,-2.516249940E-2,-9.196000099E-1,-6.723749638E-2
1.290685278E1,-3.148749843E-2,-9.429749846E-1,-1.204499975E-1
1.290938654E1,-3.575000167E-2,-9.578250051E-1,-1.727000028E-1
1.291192039E1,-4.221250117E-2,-9.589250088E-1,-2.268749923E-1
1.291445395E1,-5.183750018E-2,-9.461374879E-1,-2.811875045E-1
1.291698756E1,-5.706249923E-2,-9.088749886E-1,-3.332999945E-1
1.291952133E1,-6.875000149E-2,-8.536000252E-1,-3.865124881E-1
1.292205495E1,-8.579999954E-2,-7.961249948E-1,-4.386250079E-1
1.292458870E1,-1.071124971E-1,-7.301250100E-1,-4.877125025E-1
1.292712232E1,-1.241625026E-1,-6.524375081E-1,-5.376250148E-1
1.292965608E1,-1.369500011E-1,-5.630624890E-1,-5.834124684E-1
1.293218970E1,-1.432749927E-1,-4.629625082E-1,-6.334624887E-1
1.293472345E1,-1.401125044E-1,-3.522749841E-1,-6.844750047E-1
1.293725706E1,-1.379124969E-1,-2.374625057E-1,-7.398874760E-1
1.293979083E1,-1.369500011E-1,-1.106875017E-1,-7.994250059E-1
1.294232445E1,-1.390125006E-1,2.227500081E-2,-8.665249944E-1
1.294485822E1,-1.347499937E-1,1.509750038E-1,-9.399499893E-1
1.294739184E1,-1.219625026E-1,2.701874971E-1,-1.019700050E0
1.294992561E1,-9.748750180E-2,3.808749914E-1,-1.108112454E0
1.295245922E1,-7.411249727E-2,4.894999862E-1,-1.200649977E0
1.295499298E1,-4.537500069E-2,5.905625224E-1,-1.299649954E0
1.295752660E1,-8.112499490E-3,6.895624995E-1,-1.403874993E0
1.296006037E1,3.231250122E-2,7.778375149E-1,-1.510300040E0
1.296259398E1,7.699999958E-2,8.597875237E-1,-1.612462521E0
1.296512775E1,1.174250022E-1,9.321125150E-1,-1.715724945E0
1.296766136E1,1.610125005E-1,9.853249788E-1,-1.818987489E0
1.297019513E1,1.930499971E-1,1.013100028E0,-1.923212528E0
1.297272867E1,2.195875049E-1,1.017362475E0,-2.032937527E0
1.297526250E1,2.440624982E-1,1.018324971E0,-2.146787405E0
1.297779612E1,2.696374953E-1,1.020524979E0,-2.263799906E0
1.298032989E1,3.037374914E-1,1.027950048E0,-2.383012533E0
1.298286350E1,3.334375024E-1,1.049262524E0,-2.507450104E0
1.298539727E1,3.707000017E-1,1.086524963E0,-2.638350010E0
1.298793088E1,4.133250117E-1,1.124750018E0,-2.774612427E0
1.299046442E1,4.569124877E-1,1.171637535E0,-2.916100025E0
1.299299826E1,5.058624744E-1,1.225950003E0,-3.057724953E0
1.299553202E1,5.494499803E-1,1.279162526E0,-3.198250055E0
1.299806563E1,5.824499726E-1,1.334437490E0,-3.336575031E0
1.300059940E1,6.080250144E-1,1.388749957E0,-3.469537497E0
1.300313302E1,6.367624998E-1,1.449387550E0,-3.594112396E0
1.300566655E1,6.665999889E-1,1.514287472E0,-3.714287519E0
1.300820032E1,6.984999776E-1,1.577124953E0,-3.822912455E0
1.301073394E1,7.357624769E-1,1.643124938E0,-3.926037550E0
1.301326770E1,7.750874758E-1,1.714349985E0,-4.025037289E0
1.301580154E1,8.197749853E-1,1.786674976E0,-4.120874882E0
1.301833508E1,8.644624949E-1,1.852674961E0,-4.215612411E0
1.302086892E1,9.070875049E-1,1.911249995E0,-4.315575123E0
1.302340246E1,9.497125149E-1,1.968724966E0,-4.413475037E0
1.302593611E1,9.901375175E-1,2.021937370E0,-4.518799782E0
1.302846987E1,1.027400017E0,2.075150013E0,-4.625225067E0
1.303100349E1,1.067824960E0,2.134687424E0,-4.739212513E0
1.303353726E1,1.113474965E0,2.187900066E0,-4.849899769E0
1.303607087E1,1.160362482E0,2.234787464E0,-4.958387375E0
1.303860464E1,1.211374998E0,2.269850016E0,-5.062612534E0
1.304113848E1,1.261425018E0,2.303950071E0,-5.162712574E0
1.304367202E1,1.308312535E0,2.332687378E0,-5.254287243E0
1.304620563E1,1.350800037E0,2.372012377E0,-5.338299751E0
1.304873940E1,1.395487547E0,2.417799950E0,-5.413925171E0
1.305127301E1,1.437012434E0,2.464687586E0,-5.485149860E0
1.305380678E1,1.482800007E0,2.508275032E0,-5.557475090E0
1.305634038E1,1.526387453E0,2.549799919E0,-5.625675201E0
1.305887415E1,1.569012523E0,2.589124918E0,-5.695937634E0
1.306140777E1,1.610537529E0,2.618962526E0,-5.765100002E0
1.306394154E1,1.658387542E0,2.632712603E0,-5.829999924E0
1.306647515E1,1.710500002E0,2.629549980E0,-5.893799782E0
1.306900892E1,1.763712525E0,2.626387596E0,-5.954437256E0
1.307154253E1,1.812662482E0,2.611537457E0,-6.017274857E0
1.307407630E1,1.869174957E0,2.603012562E0,-6.081075191E0
1.307660992E1,1.921287537E0,2.588025093E0,-6.141712666E0
1.307914369E1,1.976562500E0,2.570012569E0,-6.203450203E0
1.308167731E1,2.038300037E0,2.559287548E0,-6.267387390E0
1.308421107E1,2.106499910E0,2.550762415E0,-6.325824738E0
1.308674468E1,2.174562454E0,2.544437408E0,-6.380137444E0
1.308927844E1,2.244824886E0,2.538112402E0,-6.435549736E0
1.309181206E1,2.309725046E0,2.537012577E0,-6.486562252E0
1.309434583E1,2.369262457E0,2.566849947E0,-6.533450127E0
1.309687948E1,2.426737547E0,2.611537457E0,-6.575937271E0
1.309941325E1,2.475687504E0,2.667912483E0,-6.613200188E0
1.310194679E1,2.531100035E0,2.742437601E0,-6.644137383E0
1.310448063E1,2.578949928E0,2.830712557E0,-6.667512417E0
1.310701425E1,2.632162571E0,2.931775093E0,-6.686625004E0
1.310954802E1,2.689637423E0,3.033937454E0,-6.699412346E0
1.311208164E1,2.747112513E0,3.144624949E0,-6.703674793E0
1.311461540E1,2.808850050E0,3.256412506E0,-6.701612473E0
1.311714895E1,2.875812531E0,3.370262384E0,-6.690887451E0
1.311968256E1,2.946074963E0,3.463900089E0,-6.671774864E0
1.312221641E1,3.020600080E0,3.543787479E0,-6.645100117E0
1.312475018E1,3.092925072E0,3.605387449E0,-6.615399837E0
1.312728379E1,3.162087440E0,3.666162491E0,-6.577037334E0
1.312981755E1,3.224925041E0,3.725699902E0,-6.534412384E0
1.313235117E1,3.288724899E0,3.783174992E0,-6.488762379E0
1.313488471E1,3.347300053E0,3.831024885E0,-6.442975044E0
1.313741851E1,3.409037590E0,3.866225004E0,-6.401450157E0
1.313995212E1,3.468575001E0,3.894962549E0,-6.365287304E0
1.314248589E1,3.533474922E0,3.922600031E0,-6.328024864E0
1.314501974E1,3.590950012E0,3.941712379E0,-6.289662361E0
1.314755330E1,3.644162416E0,3.963025093E0,-6.251437664E0
1.315008714E1,3.699574947E0,3.970449924E0,-6.203450203E0
1.315262068E1,3.755949974E0,3.968387365E0,-6.145975113E0
1.315515430E1,3.811362505E0,3.961925030E0,-6.071587563E0
1.315768805E1,3.865537405E0,3.948174953E0,-5.992799759E0
1.316022167E1,3.918750048E0,3.933187485E0,-5.906587601E0
1.316275544E1,3.967700005E0,3.915174961E0,-5.812950134E0
1.316528906E1,4.018849850E0,3.899224997E0,-5.725637436E0
1.316782285E1,4.070962429E0,3.886437416E0,-5.639424801E0
1.317035669E1,4.116749763E0,3.882174969E0,-5.550049782E0
1.317289023E1,4.162537575E0,3.885337591E0,-5.462874889E0
1.317542385E1,4.208187580E0,3.892762423E0,-5.374462605E0
1.317795762E1,4.253012657E0,3.902387381E0,-5.281925201E0
1.318049124E1,4.294400215E0,3.903487444E0,-5.184024811E0
1.318302501E1,4.330699921E0,3.898124933E0,-5.086124897E0
1.318555862E1,4.360400200E0,3.892762423E0,-4.986024857E0
1.318809238E1,4.383912563E0,3.892762423E0,-4.882762432E0
1.319062599E1,4.403025150E0,3.897024870E0,-4.778537273E0
1.319315976E1,4.422137260E0,3.905550003E0,-4.676374912E0
1.319569338E1,4.429562569E0,3.919437408E0,-4.574212551E0
1.319822714E1,4.433825016E0,3.924662590E0,-4.477412701E0
1.320076075E1,4.438087463E0,3.921499968E0,-4.379512310E0
1.320329452E1,4.436025143E0,3.912975073E0,-4.285737514E0
1.320582814E1,4.428599834E0,3.898124933E0,-4.195399761E0
1.320836189E1,4.412512302E0,3.879975080E0,-4.103825092E0
1.321089551E1,4.395599842E0,3.863062382E0,-4.013350010E0
1.321342928E1,4.379650116E0,3.846012592E0,-3.927137375E0
1.321596290E1,4.360400200E0,3.837487459E0,-3.842025042E0
1.321849666E1,4.337025166E0,3.828962564E0,-3.762274981E0
1.322103028E1,4.314612389E0,3.826762438E0,-3.685549974E0
1.322356405E1,4.294400215E0,3.820437431E0,-3.610062599E0
1.322609767E1,4.271025181E0,3.800225019E0,-3.532375097E0
1.322863146E1,4.250812531E0,3.773550034E0,-3.450424910E0
1.323116500E1,4.231699944E0,3.751275063E0,-3.370537519E0
1.323369885E1,4.208324909E0,3.728862524E0,-3.286525011E0
1.323623246E1,4.184812546E0,3.707687378E0,-3.201412439E0
1.323876623E1,4.162537575E0,3.699162483E0,-3.123724937E0
1.324129985E1,4.134762287E0,3.699162483E0,-3.043837547E0
1.324383362E1,4.111387253E0,3.711812496E0,-2.973574877E0
1.324636716E1,4.085812569E0,3.725699902E0,-2.906612396E0
1.324890077E1,4.060375214E0,3.741649866E0,-2.844875097E0
1.325143462E1,4.034800053E0,3.762962580E0,-2.775712490E0
1.325396838E1,4.009224892E0,3.784275055E0,-2.707649946E0
1.325650200E1,3.981587410E0,3.808749914E0,-2.629962444E0
1.325903577E1,3.957112551E0,3.832124949E0,-2.543750048E0
1.326156939E1,3.931537390E0,3.853437424E0,-2.449012518E0
1.326410293E1,3.901700020E0,3.883275032E0,-2.353174925E0
1.326663670E1,3.869800091E0,3.919437408E0,-2.255275011E0
1.326917032E1,3.844362497E0,3.963025093E0,-2.162737370E0
1.327170409E1,3.814524889E0,4.015137672E0,-2.072262526E0
1.327423793E1,3.780425072E0,4.060925007E0,-1.986050010E0
1.327677147E1,3.748524904E0,4.099287510E0,-1.899837494E0
1.327930511E1,3.715524912E0,4.121562481E0,-1.814725041E0
1.328183888E1,3.683624983E0,4.130087376E0,-1.727412462E0
1.328437250E1,3.642100096E0,4.123762608E0,-1.640237451E0
1.328690626E1,3.602775097E0,4.113037586E0,-1.552924991E0
1.328943991E1,3.555887461E0,4.097087383E0,-1.460387468E0
1.329197367E1,3.503774881E0,4.077974796E0,-1.368812442E0
1.329450729E1,3.446300030E0,4.056662560E0,-1.280537486E0
