"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.040925462E1,8.772499859E-2,-5.967500061E-2,-1.737999916E-1
1.041178824E1,9.198749810E-2,-7.246249914E-2,-1.812250018E-1
1.041432200E1,9.941250086E-2,-8.415000141E-2,-1.832875013E-1
1.041685561E1,1.079374999E-1,-9.363749623E-2,-1.769624949E-1
1.041938938E1,1.185249984E-1,-1.086250022E-1,-1.662375033E-1
1.042192300E1,1.313125044E-1,-1.128875017E-1,-1.621125042E-1
1.042445678E1,1.302125007E-1,-1.139874980E-1,-1.673374921E-1
1.042699040E1,1.270499974E-1,-1.160499975E-1,-1.758625060E-1
1.042952416E1,1.259499937E-1,-1.181124970E-1,-1.823250055E-1
1.043205778E1,1.218250021E-1,-1.139874980E-1,-1.854874939E-1
1.043459154E1,1.185249984E-1,-1.171500012E-1,-1.886499971E-1
1.043712516E1,1.164624989E-1,-1.160499975E-1,-1.918125004E-1
1.043965893E1,1.142624989E-1,-1.171500012E-1,-1.971749961E-1
1.044219278E1,1.153625026E-1,-1.288374960E-1,-1.982749999E-1
1.044472633E1,1.142624989E-1,-1.425874978E-1,-1.971749961E-1
1.044726017E1,1.153625026E-1,-1.596374959E-1,-1.949750036E-1
1.044979371E1,1.175625026E-1,-1.755875051E-1,-1.907124966E-1
1.045232756E1,1.121999994E-1,-1.874125004E-1,-1.823250055E-1
1.045486116E1,1.036750004E-1,-2.085874975E-1,-1.727000028E-1
1.045739493E1,9.831249714E-2,-2.480500042E-1,-1.652749926E-1
1.045992855E1,9.404999763E-2,-2.927374840E-1,-1.556500047E-1
1.046246231E1,7.809999585E-2,-3.267000020E-1,-1.493249983E-1
1.046499595E1,6.104999781E-2,-4.236375093E-1,-1.621125042E-1
1.046752972E1,5.678749830E-2,-5.002250075E-1,-1.695374995E-1
1.047006334E1,3.561250120E-2,-5.172749758E-1,-1.535875052E-1
1.047259710E1,1.636249945E-2,-5.523374677E-1,-1.300749928E-1
1.047513071E1,1.003750041E-2,-5.725499988E-1,-1.035374999E-1
1.047766448E1,1.113750041E-2,-5.853375196E-1,-8.442500234E-2
1.048019809E1,2.488750033E-2,-6.087124944E-1,-7.686249912E-2
1.048273186E1,3.877500072E-2,-6.268625259E-1,-7.163749635E-2
1.048526545E1,4.303750023E-2,-6.470749974E-1,-7.590000331E-2
1.048779922E1,4.729999974E-2,-6.843374968E-1,-9.391249716E-2
1.049033284E1,5.362499878E-2,-7.290250063E-1,-1.291124970E-1
1.049286661E1,4.083750024E-2,-7.503374815E-1,-1.610125005E-1
1.049540045E1,1.966249943E-2,-7.460749745E-1,-1.812250018E-1
1.049793399E1,-7.012499962E-3,-7.108749747E-1,-1.960749924E-1
1.050046784E1,-3.038750030E-2,-6.800749898E-1,-2.120250016E-1
1.050300138E1,-5.706249923E-2,-6.151750088E-1,-2.162874937E-1
1.050553520E1,-8.153750002E-2,-5.321249962E-1,-2.110625058E-1
1.050806882E1,-7.301250100E-2,-4.661250114E-1,-1.875499934E-1
1.051060259E1,-3.258749843E-2,-4.204750061E-1,-1.545500010E-1
1.051313620E1,-2.749999985E-3,-3.863750100E-1,-1.226499975E-1
1.051566998E1,2.172499895E-2,-3.661625087E-1,-9.281250089E-2
1.051820360E1,4.083750024E-2,-3.470500112E-1,-7.369999588E-2
1.052073737E1,4.083750024E-2,-3.183124959E-1,-6.407500058E-2
1.052327098E1,2.804999985E-2,-2.905375063E-1,-6.627500057E-2
1.052580474E1,1.966249943E-2,-2.490125000E-1,-7.053750008E-2
1.052833835E1,1.966249943E-2,-2.224749923E-1,-7.796250284E-2
1.053087212E1,2.914999984E-2,-2.161500007E-1,-8.758749813E-2
1.053340574E1,4.413750023E-2,-2.076250017E-1,-1.055999994E-1
1.053593953E1,5.678749830E-2,-2.065249979E-1,-1.311749965E-1
1.053847315E1,5.788749829E-2,-2.011625022E-1,-1.578499973E-1
1.054100691E1,6.751249731E-2,-1.883749962E-1,-1.897500008E-1
1.054354053E1,6.957499683E-2,-1.798499972E-1,-2.259124964E-1
1.054607427E1,7.067500055E-2,-1.660999954E-1,-2.535499930E-1
1.054860789E1,6.215000153E-2,-1.575749964E-1,-2.759625018E-1
1.055114173E1,5.472499877E-2,-1.479499936E-1,-2.919124961E-1
1.055367550E1,5.582499877E-2,-1.436875015E-1,-3.036000133E-1
1.055620916E1,6.531249732E-2,-1.436875015E-1,-3.089624941E-1
1.055874293E1,8.346249908E-2,-1.468500048E-1,-3.121249974E-1
1.056127655E1,1.014750004E-1,-1.544124931E-1,-3.078624904E-1
1.056381031E1,1.121999994E-1,-1.544124931E-1,-2.982375026E-1
1.056634389E1,1.185249984E-1,-1.384624988E-1,-2.844874859E-1
1.056887765E1,1.227874979E-1,-1.097249985E-1,-2.600125074E-1
1.057141127E1,1.227874979E-1,-7.452499866E-2,-2.290749997E-1
1.057394504E1,1.218250021E-1,-2.131249942E-2,-1.949750036E-1
1.057647866E1,1.259499937E-1,3.822499886E-2,-1.545500010E-1
1.057901243E1,1.249874979E-1,1.042250022E-1,-1.152250022E-1
1.058154605E1,1.270499974E-1,1.765500009E-1,-7.479999959E-2
1.058407981E1,1.302125007E-1,2.436500043E-1,-4.179999977E-2
1.058661342E1,1.196250021E-1,3.150124848E-1,-1.416249946E-2
1.058914718E1,1.025749967E-1,3.958624899E-1,1.361249946E-2
1.059168080E1,8.346249908E-2,4.724499881E-1,4.235000163E-2
1.059421465E1,6.751249731E-2,5.395500064E-1,6.998749822E-2
1.059674820E1,4.619999975E-2,6.096749902E-1,9.446249902E-2
1.059928204E1,2.378750034E-2,6.810374856E-1,1.104125008E-1
1.060181558E1,1.512499992E-3,7.438749671E-1,1.231999993E-1
1.060434942E1,-1.759999990E-2,7.959874868E-1,1.326874942E-1
1.060688317E1,-2.612499893E-2,8.417750001E-1,1.369500011E-1
1.060941679E1,-3.684999794E-2,8.725749850E-1,1.348875016E-1
1.061195056E1,-4.853750020E-2,8.949875236E-1,1.231999993E-1
1.061448410E1,-6.132499874E-2,9.098374844E-1,1.220999956E-1
1.061701795E1,-7.191249728E-2,9.109374881E-1,1.115124971E-1
1.061955157E1,-8.043749630E-2,9.013124704E-1,9.762500226E-2
1.062208511E1,-8.359999955E-2,8.864625096E-1,7.631249726E-2
1.062461895E1,-8.579999954E-2,8.608874679E-1,5.499999970E-2
1.062715272E1,-9.528750181E-2,8.173000216E-1,3.588749841E-2
1.062968634E1,-1.060125008E-1,7.789375186E-1,2.103750035E-2
1.063222011E1,-1.145374998E-1,7.490999699E-1,1.251249947E-2
1.063475372E1,-1.176999956E-1,7.257249951E-1,3.987499978E-3
1.063728749E1,-1.251250058E-1,7.044125199E-1,2.887499984E-3
1.063982111E1,-1.304875016E-1,6.895624995E-1,8.249999955E-3
1.064235488E1,-1.368124932E-1,6.841999888E-1,2.529999986E-2
1.064488849E1,-1.421750039E-1,6.873624921E-1,4.867500067E-2
1.064742228E1,-1.401125044E-1,6.958875060E-1,5.829999968E-2
1.064995590E1,-1.315875053E-1,6.980875134E-1,4.757500067E-2
1.065248967E1,-1.208624989E-1,6.884624958E-1,2.626249939E-2
1.065502329E1,-1.038125008E-1,6.682500243E-1,3.987499978E-3
1.065755704E1,-9.102500230E-2,6.502375007E-1,-2.268750034E-2
1.066009066E1,-7.933750004E-2,6.320874691E-1,-2.901249938E-2
1.066262443E1,-6.875000149E-2,6.352499723E-1,-1.374999993E-3
1.066515805E1,-6.655000150E-2,6.650875211E-1,4.977500066E-2
1.066769183E1,-6.984999776E-2,7.203624845E-1,1.157749966E-1
1.067022545E1,-7.507500052E-2,7.874624729E-1,1.753125042E-1
1.067275922E1,-7.191249728E-2,8.651499748E-1,2.211000025E-1
1.067529284E1,-6.764999777E-2,9.598875046E-1,2.551999986E-1
1.067782666E1,-6.558749825E-2,1.055587530E0,2.732124925E-1
1.068036020E1,-7.411249727E-2,1.163112521E0,2.754124999E-1
1.068289405E1,-7.617499679E-2,1.288650036E0,2.721124887E-1
1.068542782E1,-8.043749630E-2,1.394112468E0,2.583625019E-1
1.068796144E1,-9.638749808E-2,1.488712549E0,2.253624946E-1
1.069049520E1,-1.134374961E-1,1.574924946E0,1.849374920E-1
1.069302882E1,-1.273249984E-1,1.636662483E0,1.476749927E-1
1.069556259E1,-1.336500049E-1,1.665400028E0,1.039500013E-1
1.069809622E1,-1.368124932E-1,1.668562531E0,5.499999970E-2
1.070062999E1,-1.358499974E-1,1.652612448E0,6.049999967E-3
1.070316360E1,-1.390125006E-1,1.610124946E0,-4.606249928E-2
1.070569737E1,-1.453374922E-1,1.555812478E0,-9.927500039E-2
1.070823097E1,-1.560624987E-1,1.507962465E0,-1.577125043E-1
1.071076474E1,-1.794375032E-1,1.450487494E0,-2.151875049E-1
1.071329836E1,-2.050125003E-1,1.364274979E0,-2.748624980E-1
1.071583212E1,-2.177999914E-1,1.269537449E0,-3.258749843E-1
1.071836572E1,-2.144999951E-1,1.173699975E0,-3.748250008E-1
1.072089949E1,-1.996500045E-1,1.070574999E0,-4.270749986E-1
1.072343334E1,-1.720124930E-1,9.704750180E-1,-4.695625007E-1
1.072596688E1,-1.475374997E-1,8.714749813E-1,-5.090249777E-1
1.072850075E1,-1.208624989E-1,7.821000218E-1,-5.398250222E-1
1.073103429E1,-9.748750180E-2,7.034500241E-1,-5.568749905E-1
1.073356814E1,-7.191249728E-2,6.341499686E-1,-5.589374900E-1
1.073610175E1,-3.891250119E-2,5.799750090E-1,-5.600374937E-1
1.073863552E1,-1.017499994E-2,5.480750203E-1,-5.579749942E-1
1.074116913E1,5.774999969E-3,5.288249850E-1,-5.717250109E-1
1.074370290E1,2.378750034E-2,5.245624781E-1,-5.856124759E-1
1.074623652E1,4.619999975E-2,5.128750205E-1,-5.993624926E-1
1.074877028E1,7.177499682E-2,5.022875071E-1,-5.983999968E-1
1.075130390E1,9.515000135E-2,4.937624931E-1,-5.867124796E-1
1.075383766E1,1.185249984E-1,4.830375016E-1,-5.674625039E-1
1.075637128E1,1.461624950E-1,4.661250114E-1,-5.324000120E-1
1.075890506E1,1.771000028E-1,4.405499995E-1,-4.982999861E-1
1.076143868E1,2.089999914E-1,4.021874964E-1,-4.652999938E-1
1.076397245E1,2.334749997E-1,3.543374836E-1,-4.334000051E-1
1.076650607E1,2.483250052E-1,3.011249900E-1,-3.972375095E-1
1.076903986E1,2.590500116E-1,2.606999874E-1,-3.579125106E-1
1.077157347E1,2.696374953E-1,2.223374993E-1,-3.227125108E-1
1.077410724E1,2.770625055E-1,1.830125004E-1,-2.833875120E-1
1.077664086E1,2.770625055E-1,1.403875053E-1,-2.418625057E-1
1.077917463E1,2.718375027E-1,1.010624990E-1,-2.046000063E-1
1.078170847E1,2.718375027E-1,6.379999965E-2,-1.630750000E-1
1.078424201E1,2.675749958E-1,3.299999982E-2,-1.237500012E-1
1.078677586E1,2.664749920E-1,-1.099999994E-3,-8.648750186E-2
1.078930948E1,2.622124851E-1,-3.726249933E-2,-4.922499880E-2
1.079184325E1,2.494249940E-1,-9.047500044E-2,-2.364999987E-2
1.079437687E1,2.345750034E-1,-1.501500010E-1,-6.599999964E-3
1.079691064E1,2.186249942E-1,-2.054249942E-1,5.087499972E-3
1.079944427E1,2.004749924E-1,-2.532750070E-1,1.567500085E-2
1.080197804E1,1.824624985E-1,-2.938374877E-1,3.588749841E-2
1.080451166E1,1.643124968E-1,-3.289000094E-1,5.073750019E-2
1.080704542E1,1.483625025E-1,-3.661625087E-1,6.778749824E-2
1.080957904E1,1.335124969E-1,-3.991625011E-1,8.593750000E-2
1.081211280E1,1.227874979E-1,-4.257000089E-1,9.982500225E-2
1.081464642E1,1.174250022E-1,-4.449499846E-1,1.093124971E-1
1.081718019E1,1.132999957E-1,-4.523749948E-1,1.146750003E-1
1.081971379E1,1.121999994E-1,-4.523749948E-1,1.157749966E-1
1.082224755E1,1.099999994E-1,-4.501749873E-1,1.135749966E-1
1.082478117E1,1.057374999E-1,-4.459125102E-1,1.093124971E-1
1.082731494E1,9.624999762E-2,-4.299624860E-1,9.982500225E-2
1.082984854E1,8.978749812E-2,-4.065875113E-1,8.703749627E-2
1.083238230E1,7.809999585E-2,-3.672625124E-1,7.521250099E-2
1.083491615E1,6.641250104E-2,-3.267000020E-1,6.146249920E-2
1.083744977E1,4.936249927E-2,-2.756874859E-1,4.757500067E-2
1.083998355E1,2.598750032E-2,-2.076250017E-1,2.103750035E-2
1.084251717E1,2.062499896E-2,-1.586750001E-1,-9.899999946E-3
1.084505093E1,1.856249943E-2,-1.160499975E-1,-4.289999977E-2
1.084758455E1,1.003750041E-2,-7.878749818E-2,-7.479999959E-2
1.085011832E1,1.003750041E-2,-5.115000159E-2,-9.927500039E-2
1.085265194E1,1.319999993E-2,-2.667500079E-2,-1.300749928E-1
1.085518570E1,1.856249943E-2,-1.072499994E-2,-1.482249945E-1
1.085771932E1,2.488750033E-2,2.062499989E-3,-1.588124931E-1
1.086025306E1,3.451250121E-2,1.374999993E-2,-1.641750038E-1
1.086278668E1,4.509999976E-2,2.227500081E-2,-1.801249981E-1
1.086532045E1,4.936249927E-2,2.337500080E-2,-1.918125004E-1
1.086785407E1,5.046249926E-2,2.543750033E-2,-2.046000063E-1
1.087038788E1,5.252499878E-2,2.543750033E-2,-2.227499932E-1
1.087292149E1,5.788749829E-2,2.763750032E-2,-2.396624982E-1
1.087545526E1,6.008749828E-2,2.969999984E-2,-2.620750070E-1
1.087798888E1,5.582499877E-2,3.396249935E-2,-2.833875120E-1
1.088052265E1,4.826249927E-2,3.396249935E-2,-3.014000058E-1
1.088305627E1,3.973750025E-2,2.873750031E-2,-3.249124885E-1
1.088559011E1,3.341250122E-2,3.299999982E-2,-3.471874893E-1
1.088812388E1,2.282499894E-2,4.675000161E-2,-3.621749878E-1
1.089065747E1,1.319999993E-2,6.806249917E-2,-3.727625012E-1
1.089319124E1,4.674999975E-3,9.143749624E-2,-3.790875077E-1
1.089572486E1,-4.949999973E-3,1.159124970E-1,-3.823874891E-1
1.089825862E1,-1.869999990E-2,1.361249983E-1,-3.855499923E-1
1.090079224E1,-2.942499891E-2,1.520749927E-1,-3.876124918E-1
1.090332600E1,-3.575000167E-2,1.563374996E-1,-3.866499960E-1
1.090585962E1,-4.963750020E-2,1.511124969E-1,-3.907749951E-1
1.090839339E1,-5.912499875E-2,1.403875053E-1,-3.983374834E-1
1.091092703E1,-7.301250100E-2,1.275999993E-1,-4.035624862E-1
1.091346080E1,-9.212499857E-2,1.116499975E-1,-4.120875001E-1
1.091599442E1,-1.038125008E-1,9.679999948E-2,-4.237749875E-1
1.091852818E1,-1.187999994E-1,7.975000143E-2,-4.387624860E-1
1.092106178E1,-1.304875016E-1,7.232499868E-2,-4.547125101E-1
1.092359555E1,-1.410750002E-1,5.101250112E-2,-4.727250040E-1
1.092612916E1,-1.475374997E-1,1.691249944E-2,-4.855124950E-1
1.092866293E1,-1.464374959E-1,-2.131249942E-2,-4.908750057E-1
1.093119655E1,-1.507000029E-1,-6.173750013E-2,-4.888125062E-1
1.093373039E1,-1.603250057E-1,-8.415000141E-2,-4.877125025E-1
1.093626416E1,-1.698125005E-1,-8.841250092E-2,-4.897750020E-1
1.093879778E1,-1.655499935E-1,-1.032624990E-1,-4.855124950E-1
1.094133157E1,-1.527625024E-1,-1.436875015E-1,-4.610374868E-1
1.094386518E1,-1.293874979E-1,-2.033624947E-1,-4.163500071E-1
1.094639895E1,-9.212499857E-2,-2.639999986E-1,-3.451249897E-1
1.094893257E1,-5.816249922E-2,-3.064875007E-1,-2.769249976E-1
1.095146632E1,-4.317500070E-2,-3.044250011E-1,-2.237125039E-1
1.095399994E1,-3.795000166E-2,-2.958999872E-1,-1.801249981E-1
1.095653371E1,-1.443750039E-2,-3.012624979E-1,-1.109625027E-1
1.095906732E1,1.856249943E-2,-3.363249898E-1,-5.142499879E-2
1.096160110E1,4.936249927E-2,-3.789499998E-1,-2.268750034E-2
1.096413472E1,6.215000153E-2,-4.119499922E-1,-1.374999993E-3
1.096666849E1,6.957499683E-2,-4.247374833E-1,-3.437499981E-3
1.096920210E1,6.847500056E-2,-4.299624860E-1,-2.158750035E-2
1.097173586E1,6.104999781E-2,-4.247374833E-1,-4.069999978E-2
1.097426948E1,6.104999781E-2,-4.268000126E-1,-5.238749832E-2
1.097680325E1,5.788749829E-2,-4.310624897E-1,-5.981250107E-2
1.097933686E1,5.252499878E-2,-4.278999865E-1,-5.775000155E-2
1.098187071E1,4.083750024E-2,-4.278999865E-1,-5.032499880E-2
1.098440425E1,2.282499894E-2,-4.012250006E-1,-4.069999978E-2
1.098693809E1,-6.874999963E-4,-3.033249974E-1,-5.032499880E-2
1.098947186E1,-2.516249940E-2,-3.533749878E-1,-9.184999764E-2
1.099200550E1,-3.684999794E-2,-3.926999867E-1,-9.281250089E-2
1.099453926E1,-4.853750020E-2,-3.619000018E-1,-6.517499685E-2
1.099707280E1,-5.169999972E-2,-4.140124917E-1,-4.606249928E-2
1.099960642E1,-4.963750020E-2,-5.055875182E-1,-2.694999985E-2
1.100214019E1,-4.111250117E-2,-5.363875031E-1,-3.437499981E-3
1.100467381E1,-3.684999794E-2,-5.801125169E-1,2.309999987E-2
1.100720758E1,-4.427500069E-2,-6.237000227E-1,3.904999793E-2
1.100974142E1,-4.427500069E-2,-6.396499872E-1,5.073750019E-2
1.101227503E1,-2.942499891E-2,-6.780124903E-1,5.403750017E-2
1.101480880E1,-3.849999979E-3,-7.354875207E-1,3.478749841E-2
1.101734242E1,1.952499896E-2,-7.907624841E-1,1.787499990E-3
1.101987618E1,2.914999984E-2,-8.269249797E-1,-4.289999977E-2
1.102240982E1,3.231250122E-2,-8.482375145E-1,-9.391249716E-2
1.102494359E1,4.083750024E-2,-8.450750113E-1,-1.513874978E-1
1.102747720E1,6.008749828E-2,-8.120750189E-1,-1.960749924E-1
1.103001097E1,8.662500232E-2,-7.662875056E-1,-2.142249942E-1
1.103254456E1,1.292500049E-1,-7.875999808E-1,-2.270125002E-1
1.103507833E1,2.079000026E-1,-8.493375182E-1,-2.472250015E-1
1.103761194E1,2.835249901E-1,-9.153375030E-1,-2.791250050E-1
1.104014571E1,3.473249972E-1,-9.748749733E-1,-2.919124961E-1
1.104267930E1,3.942124844E-1,-9.939875007E-1,-2.919124961E-1
1.104521302E1,4.292750061E-1,-9.971500039E-1,-2.822875082E-1
1.104774673E1,4.463250041E-1,-9.833999872E-1,-2.716999948E-1
1.105036330E1,4.399999976E-1,-9.461374879E-1,-2.535499930E-1
1.105281407E1,4.261125028E-1,-9.068124890E-1,-2.407625020E-1
1.105534784E1,4.250124991E-1,-8.875625134E-1,-2.248124927E-1
1.105788146E1,4.366999865E-1,-9.057124853E-1,-1.971749961E-1
1.106041525E1,4.112625122E-1,-8.024500012E-1,-2.173874974E-1
1.106294909E1,3.484250009E-1,-6.140750051E-1,-2.429624945E-1
1.106548271E1,3.176249862E-1,-5.619624853E-1,-2.546499968E-1
1.106801648E1,3.143250048E-1,-6.034874916E-1,-2.481874973E-1
1.107055009E1,3.122625053E-1,-6.342874765E-1,-2.237125039E-1
1.107308386E1,3.037374914E-1,-6.578000188E-1,-1.843875051E-1
1.107561748E1,3.005749881E-1,-6.737499833E-1,-1.300749928E-1
1.107815124E1,2.972750068E-1,-6.854375005E-1,-7.163749635E-2
1.108068484E1,3.005749881E-1,-6.928625107E-1,-6.599999964E-3
1.108321861E1,3.079999983E-1,-6.960250139E-1,5.293750018E-2
1.108575223E1,3.111625016E-1,-6.875000000E-1,1.124750003E-1
1.108828600E1,3.037374914E-1,-6.630250216E-1,1.667875051E-1
1.109081960E1,2.855874896E-1,-6.162750125E-1,2.051499933E-1
1.109335337E1,2.590500116E-1,-5.715875030E-1,2.253624946E-1
1.109588699E1,2.217874974E-1,-5.406500101E-1,2.231625021E-1
1.109842076E1,1.739374995E-1,-5.066875219E-1,2.040500045E-1
1.110095435E1,1.227874979E-1,-4.714874923E-1,1.732500046E-1
1.110348812E1,6.421250105E-2,-4.342249930E-1,1.317249984E-1
1.110602174E1,1.512499992E-3,-3.969624937E-1,8.373750001E-2
1.110855551E1,-6.132499874E-2,-3.661625087E-1,4.235000163E-2
1.111108909E1,-1.197625026E-1,-3.437500000E-1,8.249999955E-3
1.111362286E1,-1.687124968E-1,-3.278000057E-1,-1.416249946E-2
1.111615670E1,-2.124374956E-1,-3.267000020E-1,-3.217500076E-2
1.111869032E1,-2.517625093E-1,-3.203749955E-1,-4.606249928E-2
1.112122407E1,-2.869625092E-1,-3.097875118E-1,-5.981250107E-2
1.112375769E1,-3.166624904E-1,-3.064875007E-1,-6.833750010E-2
1.112629146E1,-3.454000056E-1,-3.161124885E-1,-8.112499863E-2
1.112882507E1,-3.709749877E-1,-3.394874930E-1,-8.855000138E-2
1.113135883E1,-3.954499960E-1,-3.682250082E-1,-9.075000137E-2
1.113389244E1,-4.093374908E-1,-4.034250081E-1,-9.391249716E-2
1.113642621E1,-4.113999903E-1,-4.575999975E-1,-8.538749814E-2
1.113895983E1,-4.050749838E-1,-5.087500215E-1,-7.686249912E-2
1.114149360E1,-3.997125030E-1,-5.471125245E-1,-8.002500236E-2
1.114402721E1,-3.986124992E-1,-6.120125055E-1,-6.737499684E-2
1.114656098E1,-3.858250082E-1,-6.811749935E-1,-3.863750026E-2
1.114909460E1,-3.613499999E-1,-7.429124713E-1,-1.306249946E-2
1.115162837E1,-3.368749917E-1,-8.131750226E-1,1.141249947E-2
1.115416199E1,-3.092375100E-1,-8.812375069E-1,4.757500067E-2
1.115669576E1,-2.719750106E-1,-9.461374879E-1,8.373750001E-2
1.115922937E1,-2.304500043E-1,-1.008975029E0,1.243000031E-1
1.116176314E1,-1.890625060E-1,-1.062187552E0,1.656875014E-1
1.116429699E1,-1.475374997E-1,-1.111137509E0,2.029500008E-1
1.116683053E1,-1.017500013E-1,-1.141937494E0,2.413125038E-1
1.116936437E1,-5.912499875E-2,-1.152524948E0,2.774749994E-1
1.117189792E1,-2.516249940E-2,-1.157887459E0,3.082749844E-1
1.117443177E1,1.209999993E-2,-1.157887459E0,3.370124996E-1
1.117696538E1,4.509999976E-2,-1.150462508E0,3.594250083E-1
1.117949915E1,7.383749634E-2,-1.137675047E0,3.785375059E-1
1.118203278E1,1.036750004E-1,-1.134512544E0,3.935250044E-1
1.118456655E1,1.387374997E-1,-1.129150033E0,4.009499848E-1
1.118710017E1,1.665125042E-1,-1.123924971E0,4.104374945E-1
1.118963370E1,1.845249981E-1,-1.114300013E0,4.189625084E-1
1.119216756E1,1.993750036E-1,-1.087625027E0,4.243249893E-1
1.119470133E1,2.132624984E-1,-1.058887482E0,4.360125065E-1
1.119723494E1,2.238499969E-1,-1.023825049E0,4.391750097E-1
1.119976871E1,2.260500044E-1,-9.887624979E-1,4.413749874E-1
1.120230232E1,2.249500006E-1,-9.589250088E-1,4.339500070E-1
1.120483608E1,2.217874974E-1,-9.025499821E-1,4.147000015E-1
1.120736970E1,2.164250016E-1,-8.471375108E-1,3.966875076E-1
1.120990347E1,2.121624947E-1,-8.194999695E-1,3.753750026E-1
1.121243709E1,2.143625021E-1,-8.141375184E-1,3.573625088E-1
1.121497086E1,2.186249942E-1,-8.673499823E-1,3.349500000E-1
1.121750448E1,2.228875011E-1,-8.908625245E-1,2.987875044E-1
1.122003825E1,2.303124964E-1,-8.801375031E-1,2.551999986E-1
1.122257185E1,2.195875049E-1,-8.875625134E-1,2.179374993E-1
1.122510562E1,1.887875050E-1,-8.673499823E-1,1.901624948E-1
1.122763924E1,1.568875015E-1,-8.291249871E-1,1.699499935E-1
1.123017301E1,1.335124969E-1,-7.396125197E-1,1.369500011E-1
1.123270662E1,1.238875017E-1,-6.439124942E-1,9.652499855E-2
1.123524039E1,1.185249984E-1,-5.981249809E-1,6.036249921E-2
1.123777401E1,1.090374961E-1,-5.693874955E-1,3.478749841E-2
1.124030778E1,9.295000136E-2,-5.289624929E-1,2.419999987E-2
1.124284139E1,7.067500055E-2,-4.768500030E-1,1.567500085E-2
1.124537524E1,5.252499878E-2,-4.193750024E-1,1.677500084E-2
1.124790901E1,3.561250120E-2,-3.522749841E-1,1.677500084E-2
1.125044262E1,2.282499894E-2,-2.853125036E-1,2.103750035E-2
1.125297639E1,5.774999969E-3,-2.299000025E-1,1.883750036E-2
1.125551001E1,-7.012499962E-3,-1.883749962E-1,1.141249947E-2
1.125804378E1,-1.979999989E-2,-1.553750038E-1,2.887499984E-3
1.126057740E1,-3.684999794E-2,-1.223749965E-1,2.887499984E-3
1.126311116E1,-5.912499875E-2,-7.562500238E-2,8.249999955E-3
1.126564478E1,-8.263749629E-2,-1.498750038E-2,1.361249946E-2
1.126817855E1,-9.748750180E-2,2.543750033E-2,9.349999949E-3
1.127071217E1,-1.028499976E-1,5.321250111E-2,-6.599999964E-3
1.127324594E1,-1.176999956E-1,9.886249900E-2,-1.196249947E-2
1.127577956E1,-1.293874979E-1,1.329624951E-1,-3.437499981E-3
1.127831332E1,-1.358499974E-1,1.542750001E-1,2.887499984E-3
1.128084694E1,-1.401125044E-1,1.978625059E-1,1.251249947E-2
1.128338075E1,-1.432749927E-1,2.362249941E-1,1.787500083E-2
1.128591437E1,-1.401125044E-1,2.585000098E-1,2.736249939E-2
1.128844814E1,-1.347499937E-1,2.872374952E-1,4.331250116E-2
1.129098175E1,-1.315875053E-1,3.267000020E-1,5.183750018E-2
1.129351550E1,-1.262249947E-1,3.628624976E-1,5.719999969E-2
1.129604912E1,-1.230624989E-1,3.958624899E-1,5.293750018E-2
1.129858289E1,-1.187999994E-1,4.437125027E-1,4.551250115E-2
1.130111651E1,-1.208624989E-1,4.980250001E-1,3.588749841E-2
1.130365028E1,-1.176999956E-1,5.458750129E-1,2.626249939E-2
1.130618390E1,-1.134374961E-1,5.979874730E-1,1.141249947E-2
1.130871766E1,-1.165999994E-1,6.608250141E-1,-5.637499969E-3
1.131125128E1,-1.230624989E-1,7.236624956E-1,-2.158750035E-2
1.131378504E1,-1.282874942E-1,7.735750079E-1,-3.863750026E-2
1.131631889E1,-1.304875016E-1,8.108375072E-1,-5.555000156E-2
1.131885243E1,-1.347499937E-1,8.512625098E-1,-6.627500057E-2
1.132138628E1,-1.410750002E-1,8.970500231E-1,-7.259999961E-2
1.132391982E1,-1.475374997E-1,9.448999763E-1,-7.906249911E-2
1.132645367E1,-1.527625024E-1,1.003474951E0,-7.906249911E-2
1.132898729E1,-1.603250057E-1,1.081162453E0,-7.053750008E-2
1.133152105E1,-1.709125042E-1,1.175899982E0,-6.407500058E-2
1.133405465E1,-1.825999916E-1,1.272699952E0,-5.884999782E-2
1.133658841E1,-2.007499933E-1,1.389850020E0,-5.238749832E-2
1.133912203E1,-2.187625021E-1,1.520750046E0,-4.716249928E-2
1.134165580E1,-2.028124928E-1,1.597337484E0,-4.716249928E-2
1.134418942E1,-1.687124968E-1,1.601599932E0,-5.142499879E-2
1.134672319E1,-1.336500049E-1,1.570662498E0,-5.458749831E-2
1.134925681E1,-1.145374998E-1,1.537662506E0,-5.664999783E-2
1.135179057E1,-1.134374961E-1,1.522812486E0,-6.091250107E-2
1.135432415E1,-1.176999956E-1,1.505762458E0,-7.479999959E-2
1.135685791E1,-1.102750003E-1,1.459012508E0,-9.611249715E-2
1.135939153E1,-7.933750004E-2,1.344062448E0,-1.258125007E-1
1.136192530E1,-4.633750021E-2,1.190750003E0,-1.471250057E-1
1.136445894E1,-2.722499892E-2,1.043900013E0,-1.599124968E-1
1.136699270E1,-5.912499968E-3,8.833000064E-1,-1.482249945E-1
1.136952632E1,1.003750041E-2,7.182999849E-1,-1.067000031E-1
1.137206009E1,3.561250120E-2,5.660874844E-1,-5.348749831E-2
