"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.876584954E0,1.549500078E-1,9.109050751E0,-3.723000288E0
2.879118721E0,-2.200500071E-1,8.812050819E0,-3.724950075E0
2.881652325E0,-6.970500350E-1,8.584050179E0,-3.739950180E0
2.884186092E0,-1.240950108E0,8.689949989E0,-5.098050117E0
2.886719709E0,-1.432050109E0,8.484000206E0,-4.900950432E0
2.889253476E0,-1.939950109E0,8.278050423E0,-4.578000069E0
2.891787098E0,-2.851950169E0,8.295000076E0,-4.372050285E0
2.894320865E0,-3.403050184E0,8.340000153E0,-4.192049980E0
2.896854482E0,-3.577950239E0,8.331000328E0,-4.401000023E0
2.899388250E0,-3.493950129E0,8.398050308E0,-4.714950085E0
2.901921858E0,-3.736050129E0,8.484000206E0,-4.771950245E0
2.904455625E0,-3.934950113E0,8.422050476E0,-4.891950130E0
2.906989243E0,-3.774000168E0,8.431050301E0,-4.971000195E0
2.909523010E0,-3.985050201E0,8.641950607E0,-4.801050186E0
2.912056564E0,-3.565950155E0,8.683050156E0,-4.681050301E0
2.914590409E0,-3.160950184E0,8.629950523E0,-4.923000336E0
2.917123949E0,-3.777000189E0,9.006000519E0,-4.818000317E0
2.919657564E0,-4.051949978E0,9.190050125E0,-4.209000111E0
2.922191400E0,-3.846000195E0,9.087000847E0,-4.033950329E0
2.924724940E0,-3.432000160E0,9.118950844E0,-4.405950069E0
2.927258707E0,-3.043950081E0,9.102000237E0,-4.570950031E0
2.929792325E0,-3.789000273E0,9.292950630E0,-4.176000118E0
2.932326101E0,-3.565950155E0,9.265050888E0,-3.781050205E0
2.934859718E0,-3.421950102E0,9.310050011E0,-3.859950066E0
2.937393486E0,-2.800050020E0,9.178050041E0,-4.075050354E0
2.939927103E0,-3.190050125E0,9.186000824E0,-3.951000214E0
2.942460870E0,-3.303000212E0,9.250050545E0,-3.727950096E0
2.944994488E0,-3.171000242E0,9.178050041E0,-3.936000109E0
2.947528255E0,-2.934000254E0,9.102000237E0,-4.009950161E0
2.950061872E0,-3.061050177E0,8.968050003E0,-4.096950054E0
2.952595649E0,-3.481950283E0,8.982000351E0,-3.985950232E0
2.955129267E0,-3.525000095E0,8.896050453E0,-4.015050411E0
2.957663034E0,-3.436950207E0,8.776050568E0,-4.201950073E0
2.960196651E0,-3.493950129E0,8.665950775E0,-4.501049995E0
2.962730390E0,-3.730950117E0,8.560950279E0,-4.545000076E0
2.965263930E0,-4.095000267E0,8.632050514E0,-4.522950172E0
2.967797544E0,-4.174050331E0,8.719050407E0,-4.485000134E0
2.970331390E0,-3.978000164E0,8.637000084E0,-4.398000240E0
2.972865144E0,-4.014000416E0,8.641950607E0,-4.446000099E0
2.975398761E0,-4.081050396E0,8.680050850E0,-4.482000351E0
2.977932300E0,-4.165050030E0,8.625000000E0,-4.324050426E0
2.980466067E0,-4.009050369E0,8.452950478E0,-4.156949997E0
2.982999684E0,-3.952050209E0,8.460000038E0,-4.096950054E0
2.985533452E0,-3.994950294E0,8.785950661E0,-4.152000427E0
2.988067069E0,-3.814950228E0,8.944050789E0,-4.164000034E0
2.990600836E0,-3.592050076E0,9.042000771E0,-3.982050180E0
2.993134677E0,-3.384000063E0,9.082950592E0,-3.586950064E0
2.995668218E0,-3.343050241E0,9.106950760E0,-3.462000132E0
2.998201833E0,-3.328950167E0,9.085050583E0,-3.472050190E0
3.000735601E0,-3.346050262E0,9.075000763E0,-3.342000246E0
3.003269242E0,-3.226050138E0,9.065999985E0,-3.201000214E0
3.005803009E0,-2.982000113E0,8.982000351E0,-3.079050064E0
3.008336627E0,-2.614950180E0,8.941050529E0,-2.964000225E0
3.010870394E0,-2.500050068E0,8.982000351E0,-2.904000044E0
3.013403997E0,-2.436000109E0,8.994000435E0,-2.964000225E0
3.015937764E0,-2.629950047E0,8.953050613E0,-3.057000160E0
3.018471382E0,-2.373000145E0,8.745000839E0,-3.115050077E0
3.021005149E0,-2.184000015E0,8.659049988E0,-3.109950066E0
3.023538761E0,-2.067000151E0,8.593950272E0,-3.061950207E0
3.026072529E0,-1.890000105E0,8.572050095E0,-2.977950096E0
3.028606146E0,-1.831950068E0,8.544000626E0,-2.806050062E0
3.031139913E0,-1.741050124E0,8.461950302E0,-2.722050190E0
3.033673541E0,-1.546950102E0,8.401950836E0,-2.674050093E0
3.036207308E0,-1.288050056E0,8.284950256E0,-2.559000015E0
3.038740848E0,-1.063050032E0,8.235000610E0,-2.775000095E0
3.041274462E0,-9.319500327E-1,8.304000854E0,-2.940000057E0
3.043808207E0,-8.670000434E-1,8.488950729E0,-3.004950047E0
3.046341922E0,-7.849500179E-1,8.725950241E0,-3.073950052E0
3.048884000E0,-7.759500146E-1,8.890950203E0,-3.052050114E0
3.051409233E0,-7.540500164E-1,9.004050255E0,-2.995050192E0
3.053943000E0,-8.910000324E-1,9.058950424E0,-3.055050135E0
3.056476616E0,-8.310000300E-1,9.187950134E0,-2.857950211E0
3.059010399E0,-6.559500098E-1,9.328950882E0,-3.067050219E0
3.061544014E0,-6.250500083E-1,8.983950615E0,-3.165000200E0
3.064077784E0,-9.000000358E-1,8.734950066E0,-3.136050224E0
3.066611401E0,-8.569500446E-1,8.680050850E0,-3.378000259E0
3.069145168E0,-7.810500264E-1,8.659049988E0,-3.346950054E0
3.071678786E0,-7.090500593E-1,8.613000870E0,-3.246000051E0
3.074212553E0,-1.105949998E0,8.704050064E0,-3.460050106E0
3.076746170E0,-1.312050104E0,8.845950127E0,-3.820950270E0
3.079279937E0,-1.333950043E0,8.959950447E0,-3.340050220E0
3.081813555E0,-1.915950060E0,8.689949989E0,-3.394950151E0
3.084347322E0,-2.368950129E0,8.841000557E0,-2.899050236E0
3.086880939E0,-2.533950090E0,9.091950417E0,-2.545050144E0
3.089414707E0,-2.614950180E0,8.970000267E0,-3.297000170E0
3.091948324E0,-3.030000210E0,8.710950851E0,-3.879000187E0
3.094482091E0,-3.633000135E0,8.473950386E0,-3.796950102E0
3.097015709E0,-3.991950274E0,8.115000725E0,-3.790050268E0
3.099549233E0,-4.002000332E0,7.846950531E0,-3.706050158E0
3.102083077E0,-3.970950127E0,7.840050220E0,-3.802050114E0
3.104616618E0,-4.186050415E0,7.962000370E0,-4.135050297E0
3.107150462E0,-4.419000149E0,8.022000313E0,-4.294950008E0
3.109684221E0,-4.567049980E0,7.975950241E0,-4.327050209E0
3.112217762E0,-4.744050026E0,7.891950607E0,-4.152000427E0
3.114751377E0,-4.495050430E0,7.915950298E0,-3.874050140E0
3.117285144E0,-4.432950020E0,7.962000370E0,-3.727950096E0
3.119818767E0,-4.273050308E0,8.074049950E0,-3.723000288E0
3.122352534E0,-4.095000267E0,8.125050545E0,-3.727950096E0
3.124886380E0,-3.789000273E0,8.119950294E0,-3.888000250E0
3.127419921E0,-3.609000206E0,8.152950287E0,-3.919050217E0
3.129953536E0,-3.585000277E0,8.272950172E0,-3.759000063E0
3.132487303E0,-3.496950150E0,8.356950760E0,-3.466950178E0
3.135020921E0,-3.460950136E0,8.319000244E0,-3.298950195E0
3.137554688E0,-3.300000191E0,8.244000435E0,-3.318000078E0
3.140088300E0,-2.941050053E0,8.248950005E0,-3.831000090E0
3.142622067E0,-2.809050083E0,8.449950218E0,-4.990050316E0
3.145155685E0,-2.958000183E0,8.493000031E0,-4.446000099E0
3.147689452E0,-3.427050114E0,8.568000793E0,-3.988950253E0
3.150223059E0,-3.556050062E0,8.517000198E0,-3.931050301E0
3.152756827E0,-3.412950277E0,8.398050308E0,-4.008000374E0
3.155290444E0,-3.168000221E0,8.319000244E0,-3.997950077E0
3.157824211E0,-3.067950249E0,8.242050171E0,-4.117949963E0
3.160357820E0,-3.013050079E0,8.266050339E0,-4.117949963E0
3.162891587E0,-3.243000269E0,8.449950218E0,-4.063050270E0
3.165425204E0,-3.382050276E0,8.661000252E0,-3.972000122E0
3.167958972E0,-3.552000284E0,8.812050819E0,-4.008000374E0
3.170492565E0,-3.814950228E0,8.853000641E0,-4.195050240E0
3.173026103E0,-3.940050125E0,8.878950119E0,-4.212000370E0
3.175559871E0,-4.027950287E0,8.845950127E0,-4.141950130E0
3.178093717E0,-4.339950085E0,8.797950745E0,-4.204050064E0
3.180627286E0,-4.615050316E0,8.737950325E0,-4.260000229E0
3.183160902E0,-4.765950203E0,8.572050095E0,-4.324050426E0
3.185694746E0,-5.008050442E0,8.455050468E0,-4.402950287E0
3.188228515E0,-5.190000057E0,8.290050507E0,-4.357950211E0
3.190762051E0,-5.353050232E0,8.116950035E0,-4.305000305E0
3.193295666E0,-5.461050034E0,7.969050407E0,-4.180050373E0
3.195829433E0,-5.680950165E0,7.858950138E0,-4.116000175E0
3.198363051E0,-5.947050095E0,7.930950165E0,-4.069950104E0
3.200896827E0,-6.256050110E0,7.986000538E0,-3.883950233E0
3.203430444E0,-5.865000248E0,7.603050232E0,-3.955050230E0
3.205964211E0,-4.843050003E0,7.012950420E0,-3.868950129E0
3.208497829E0,-4.519050121E0,6.922050476E0,-3.625050068E0
3.211031587E0,-4.504950047E0,7.063950539E0,-3.745050192E0
3.213565204E0,-4.615050316E0,7.332000256E0,-3.910050154E0
3.216098972E0,-4.692000389E0,7.609950542E0,-3.972000122E0
3.218632589E0,-4.849950314E0,7.750950336E0,-3.790050268E0
3.221166322E0,-4.725000381E0,8.055000305E0,-4.497000217E0
3.223699940E0,-4.627050400E0,8.299050331E0,-3.313050270E0
3.226233707E0,-4.510050297E0,8.125050545E0,-2.845950127E0
3.228767324E0,-3.834000111E0,8.023950577E0,-4.462950230E0
3.231301087E0,-3.180000067E0,7.650000572E0,-3.799950123E0
3.233834704E0,-3.172950268E0,7.696050167E0,-3.253950119E0
3.236368471E0,-3.444000244E0,7.983000278E0,-3.309000254E0
3.238902089E0,-2.095950127E0,7.933050156E0,-3.784950256E0
3.241435870E0,-9.529500604E-1,7.921050549E0,-3.721050262E0
3.243969487E0,-7.780500650E-1,8.125050545E0,-3.021000147E0
3.246503254E0,-8.550000191E-1,8.521950722E0,-3.175050259E0
3.249036872E0,-5.269500017E-1,7.552050591E0,-3.124050140E0
3.251570401E0,-6.919500232E-1,7.626000404E0,-2.968950033E0
3.254104169E0,-8.089500666E-1,7.986000538E0,-2.772000074E0
3.256638015E0,-1.293000102E0,8.452950478E0,-2.799000025E0
3.259171555E0,-1.425000072E0,8.860050201E0,-2.848950148E0
3.261705432E0,-9.750000238E-1,8.496000290E0,-3.345000267E0
3.264238973E0,-1.987950087E0,8.913000107E0,-2.937000036E0
3.266772588E0,-2.914950132E0,9.268950462E0,-2.128050089E0
3.269306355E0,-3.136950254E0,9.121050835E0,-2.763000250E0
3.271839988E0,-3.274050236E0,8.434050560E0,-3.157950163E0
3.274373755E0,-2.340000153E0,7.798950195E0,-3.220050097E0
3.276907372E0,-1.470000029E0,8.412000656E0,-3.052050114E0
3.279441140E0,-3.499500155E-1,8.889000893E0,-2.727000237E0
3.281974762E0,2.650500238E-1,9.223950386E0,-2.355000019E0
3.284508529E0,2.939999998E-1,9.636000633E0,-2.130000114E0
3.287042147E0,2.550000250E-1,9.720000267E0,-2.275950193E0
3.289575914E0,3.540000021E-1,9.978000641E0,-2.310000181E0
3.292109550E0,2.050500065E-1,1.090800095E1,-1.936050057E0
3.294643318E0,3.060000241E-1,1.102305031E1,-1.920000076E0
3.297176935E0,2.890500128E-1,1.098405075E1,-2.205000162E0
3.299710702E0,2.820000052E-1,1.109895039E1,-2.217000008E0
3.302244320E0,2.980500162E-1,1.092900085E1,-2.262000084E0
3.304778087E0,1.639500111E-1,1.077600098E1,-2.527950048E0
3.307311704E0,1.605000161E-2,1.064700031E1,-2.784000158E0
3.309845471E0,-1.750500053E-1,1.035705090E1,-2.929950237E0
3.312379089E0,-6.199500561E-1,1.040505028E1,-3.424050093E0
3.314912856E0,-4.050000310E-1,1.064700031E1,-3.439950228E0
3.317446397E0,6.405000389E-2,1.037805080E1,-3.151050091E0
3.319980241E0,-2.779500186E-1,1.010805035E1,-3.318000078E0
3.322513877E0,-1.542000055E0,9.970950127E0,-3.775950193E0
3.325047644E0,-3.019500077E-1,9.339000702E0,-3.850050211E0
3.327581262E0,-3.600000218E-2,9.135000229E0,-3.472050190E0
3.330114800E0,3.250500262E-1,9.175950050E0,-3.282000065E0
3.332648581E0,8.505000174E-2,8.970000267E0,-3.222000122E0
3.335182199E0,3.079500198E-1,8.728050232E0,-3.397050142E0
3.337715966E0,6.190500259E-1,8.661000252E0,-3.388050079E0
3.340249812E0,6.190500259E-1,8.596050262E0,-3.333000183E0
3.342783411E0,1.054949999E0,8.470050812E0,-3.454950094E0
3.345316949E0,1.309050083E0,8.362050056E0,-3.342000246E0
3.347850716E0,1.144050002E0,8.295000076E0,-3.415950060E0
3.350384334E0,1.134000063E0,8.125050545E0,-3.445050240E0
3.352917990E0,1.257000089E0,7.878000259E0,-3.783000231E0
3.355451607E0,1.180050015E0,7.737000465E0,-3.618000269E0
3.357985375E0,2.308050156E0,7.648050308E0,-3.697050095E0
3.360518992E0,3.067050219E0,8.092950821E0,-3.381000042E0
3.363052755E0,1.537050128E0,8.671050072E0,-3.184050083E0
3.365586373E0,5.790000558E-1,9.135000229E0,-4.105950356E0
3.368120140E0,-1.950000064E-3,9.363000870E0,-4.473000050E0
3.370653757E0,-1.840500087E-1,9.280950546E0,-4.666950226E0
3.373187533E0,-1.530000120E-1,8.841000557E0,-4.903950214E0
3.375721151E0,-3.780000210E-1,9.127950668E0,-5.014050007E0
3.378254918E0,-5.389500260E-1,9.388950348E0,-4.305000305E0
3.380788535E0,-4.380000234E-1,9.310050011E0,-4.256999969E0
3.383322308E0,-2.389500141E-1,9.508950233E0,-4.588050365E0
3.385855925E0,-1.480500102E-1,9.765000343E0,-4.639950275E0
3.388389692E0,1.240500063E-1,9.925950050E0,-4.723950386E0
3.390923310E0,4.710000157E-1,9.964050293E0,-4.755000114E0
3.393456828E0,5.449500084E-1,1.035000038E1,-4.549050331E0
3.395990672E0,5.020500422E-1,1.092000008E1,-4.140000343E0
3.398524442E0,6.529500484E-1,1.092195034E1,-4.164000034E0
3.401058059E0,7.579500079E-1,1.088595009E1,-4.456050396E0
3.403591816E0,6.649500132E-1,1.078095055E1,-4.545000076E0
3.406125357E0,4.950000346E-1,1.061505032E1,-4.626000404E0
3.408658970E0,2.719500065E-1,1.039995003E1,-4.675950050E0
3.411192739E0,1.380000114E-1,1.021800041E1,-4.722000122E0
3.413726609E0,1.159500033E-1,9.904050827E0,-4.719000340E0
3.416260150E0,-1.120500043E-1,9.780000687E0,-4.753050327E0
3.418793994E0,-5.940000415E-1,1.016295052E1,-4.549050331E0
3.421327535E0,-6.780000329E-1,9.934950829E0,-4.506000042E0
3.423861141E0,-9.079500437E-1,9.964050293E0,-4.921050072E0
3.426394908E0,-1.165950060E0,9.978000641E0,-5.047050476E0
3.428928526E0,-1.324050069E0,9.982950211E0,-4.918050289E0
3.431462293E0,-8.959500194E-1,9.862950325E0,-5.068950176E0
3.433995910E0,-9.319500327E-1,9.655050278E0,-4.947000027E0
3.436529677E0,-1.173000097E0,9.516000748E0,-4.675950050E0
3.439063295E0,-1.291050076E0,9.058950424E0,-4.695000172E0
3.441597062E0,-1.663950086E0,9.531000137E0,-4.735949993E0
3.444130659E0,-1.995000124E0,9.657000542E0,-4.032000065E0
3.446664427E0,-1.654950023E0,9.226050377E0,-4.261950016E0
3.449198044E0,-1.468050122E0,8.989050865E0,-4.564050198E0
3.451731811E0,-1.588050127E0,8.461950302E0,-4.410000324E0
3.454265410E0,-2.086050034E0,8.601000786E0,-4.654950142E0
3.456799177E0,-2.064000130E0,9.186000824E0,-4.185000420E0
3.459332794E0,-1.897050142E0,8.920050621E0,-4.141950130E0
3.461866562E0,-1.791000128E0,8.905050278E0,-4.168950081E0
3.464400107E0,-1.588050127E0,8.752050400E0,-4.233000278E0
3.466933720E0,-1.705050111E0,9.271950722E0,-4.315050125E0
3.469467490E0,-1.204950094E0,9.547050476E0,-3.984000206E0
3.472001336E0,-1.116000056E0,9.435000420E0,-4.051050186E0
3.474534967E0,-1.305000067E0,9.348000526E0,-4.288050175E0
3.477068734E0,-1.462950110E0,1.023900032E1,-4.137000084E0
3.479602275E0,-8.209500313E-1,1.014795017E1,-3.679950237E0
3.482135890E0,-8.020500541E-1,1.005705070E1,-3.843000174E0
3.484669653E0,-6.610500216E-1,1.004295063E1,-4.015050411E0
3.487203270E0,-6.799500585E-1,1.056495094E1,-3.751950264E0
3.489737037E0,-4.020000100E-1,1.045005035E1,-3.234000206E0
3.492270655E0,-2.659500241E-1,1.038105011E1,-3.316050053E0
3.494804495E0,-1.219500080E-1,9.934950829E0,-3.439950228E0
3.497338035E0,-5.269500017E-1,1.018905067E1,-3.747000217E0
3.499871802E0,-4.980000257E-1,1.025895023E1,-3.133950233E0
3.502405420E0,-3.450000286E-1,1.006695080E1,-3.072000027E0
3.504939182E0,-3.330000043E-1,9.901950836E0,-3.234000206E0
3.507472799E0,-4.740000367E-1,9.363000870E0,-3.232050180E0
3.510006567E0,-1.111050010E0,9.541950226E0,-3.579000235E0
3.512540184E0,-1.372050047E0,9.205050468E0,-2.995050192E0
3.515074080E0,-1.705050111E0,8.814000130E0,-3.238950253E0
3.517607698E0,-1.914000034E0,8.473950386E0,-3.436050177E0
3.520141465E0,-2.212949991E0,8.182050705E0,-3.502950191E0
3.522675082E0,-2.266050100E0,7.732050419E0,-3.462000132E0
3.525208865E0,-2.584050179E0,7.758000374E0,-3.796950102E0
3.527742482E0,-2.842950106E0,7.938000202E0,-3.226950169E0
3.530276249E0,-2.994000196E0,7.846950531E0,-3.393000126E0
3.532809867E0,-3.007950068E0,7.641000271E0,-3.697050095E0
3.535343610E0,-3.432000160E0,7.416000366E0,-3.864000082E0
3.537877227E0,-3.733950138E0,7.135050297E0,-4.032000065E0
3.540410994E0,-4.201050282E0,7.522950172E0,-4.353000164E0
3.542944535E0,-4.315950394E0,7.509000301E0,-3.831000090E0
3.545478157E0,-4.423050404E0,7.444050312E0,-3.928950071E0
3.548012003E0,-4.318050385E0,7.341000557E0,-3.879000187E0
3.550545544E0,-4.203000069E0,6.958050251E0,-3.970050097E0
3.553079388E0,-4.270050049E0,7.270050526E0,-4.093950272E0
3.555612934E0,-3.966000080E0,7.437000275E0,-3.496050119E0
3.558146701E0,-3.652050257E0,7.621950150E0,-3.643950224E0
3.560680318E0,-3.346050262E0,7.674000263E0,-3.687000275E0
3.563214085E0,-3.087000132E0,7.864050388E0,-3.778050184E0
3.565747698E0,-2.950950146E0,8.194050789E0,-3.349050045E0
3.568281465E0,-2.815950155E0,8.220000267E0,-3.220050097E0
3.570815082E0,-2.602950096E0,8.335050583E0,-3.475950241E0
3.573348850E0,-2.518950224E0,8.461950302E0,-3.475950241E0
3.575882439E0,-2.431050062E0,8.617950439E0,-3.366000175E0
3.578416206E0,-2.290050030E0,8.659049988E0,-3.414000273E0
3.580949824E0,-2.083950043E0,8.656050682E0,-3.412050247E0
3.583483591E0,-2.215050220E0,8.533950806E0,-3.393000126E0
3.586017212E0,-2.512050152E0,8.464950562E0,-3.439950228E0
3.588550980E0,-2.773050070E0,8.271000862E0,-3.553050280E0
3.591084597E0,-2.959950209E0,8.035950661E0,-3.610050201E0
3.593618364E0,-3.199950218E0,7.770000458E0,-3.700950146E0
3.596151973E0,-3.559050083E0,7.495050430E0,-3.727950096E0
3.598685740E0,-3.930000305E0,7.212000370E0,-3.784950256E0
3.601219280E0,-4.303950310E0,6.949050426E0,-3.661050081E0
3.603753124E0,-4.476000309E0,6.775950432E0,-3.643950224E0
3.606286751E0,-4.419000149E0,6.819000244E0,-3.862050295E0
3.608820518E0,-4.336950302E0,6.759000301E0,-4.252050400E0
3.611354135E0,-4.524000168E0,6.690000534E0,-4.279050350E0
3.613887903E0,-4.675050259E0,6.621000290E0,-4.240050316E0
3.616421462E0,-4.632000446E0,6.714000225E0,-4.080000401E0
3.618955076E0,-4.677000046E0,6.594000340E0,-3.963000298E0
3.621488845E0,-4.536000252E0,6.522000313E0,-3.994050264E0
3.624022691E0,-4.107000351E0,6.549000263E0,-3.795000076E0
3.626556318E0,-3.898950100E0,6.697050095E0,-4.027050018E0
3.629090086E0,-2.769000053E0,6.795000553E0,-3.618000269E0
3.631623626E0,-1.843950033E0,7.933050156E0,-2.439000130E0
3.634157241E0,-1.710000038E0,9.001049995E0,-2.752950191E0
3.636690980E0,-2.050050020E0,9.531000137E0,-3.040050030E0
3.639224597E0,-2.644050121E0,1.006005001E1,-3.081000090E0
3.641758364E0,-3.942000151E0,1.055100060E1,-2.980950117E0
3.644291982E0,-6.244050503E0,9.700950623E0,-2.538000107E0
3.646825754E0,-7.390950203E0,7.725000381E0,-4.449000359E0
3.649359371E0,-5.595000267E0,4.779000282E0,-4.858050346E0
3.651893139E0,-3.565950155E0,3.711000204E0,-4.132950306E0
3.654426756E0,-2.887950182E0,4.579950333E0,-3.712950230E0
3.656960518E0,-2.497950077E0,5.310000420E0,-3.309000254E0
3.659494136E0,-2.460000038E0,6.769050121E0,-3.187050104E0
3.662027903E0,-2.328000069E0,7.866000175E0,-3.418950081E0
3.664561520E0,-1.873050094E0,8.308950424E0,-3.852000237E0
3.667095297E0,-1.446000099E0,8.821949959E0,-3.555000067E0
3.669628915E0,-1.068000078E0,9.430050850E0,-3.139050245E0
3.672162682E0,-6.390000582E-1,9.930000305E0,-2.866050243E0
3.674696299E0,-5.340000391E-1,1.001895046E1,-2.478000164E0
3.677230038E0,-7.930500507E-1,1.052700043E1,-3.745050192E0
3.679763578E0,-5.220000148E-1,1.100295067E1,-3.334950209E0
3.682297422E0,-2.850000262E-1,1.114005089E1,-2.911050081E0
3.684830963E0,-2.509500086E-1,1.099905014E1,-2.914050102E0
3.687364768E0,-3.589500189E-1,1.076400089E1,-2.925000191E0
3.689898385E0,-4.140000343E-1,1.060605049E1,-3.009000063E0
3.692432153E0,-5.220000148E-1,1.053405094E1,-2.925000191E0
3.694965693E0,-1.055999994E0,1.037100029E1,-2.431950092E0
3.697499340E0,-1.971000075E0,1.001400089E1,-2.607000113E0
3.700033110E0,-2.287050009E0,9.607050896E0,-3.936000109E0
3.702566727E0,-2.689050198E0,9.319950104E0,-4.525050163E0
3.705100571E0,-2.554950237E0,9.042000771E0,-4.104000092E0
3.707634347E0,-1.879950047E0,8.713950157E0,-4.063050270E0
3.710167886E0,6.070500016E-1,8.508000374E0,-4.019999981E0
3.712701501E0,1.032600021E1,9.193050385E0,-1.242000103E0
3.715235269E0,9.367950439E0,1.187295055E1,5.100000501E-1
3.717768881E0,4.557000160E0,1.377195072E1,-1.213050008E0
3.720302648E0,3.433950186E0,1.357305050E1,-2.548950195E0
3.722836266E0,3.634950161E0,1.230405045E1,-2.334000111E0
3.725370033E0,4.441950321E0,1.089600086E1,-2.626050234E0
3.727903650E0,4.746000290E0,9.673950195E0,-3.055050135E0
3.730437417E0,4.420050144E0,8.934000015E0,-3.222000122E0
3.732971035E0,3.361950159E0,8.407050133E0,-3.229950190E0
3.735504802E0,2.029950142E0,7.954950333E0,-3.213000059E0
3.738038429E0,1.006950021E0,7.567050457E0,-3.234000206E0
3.740572197E0,4.950000346E-1,7.297950268E0,-3.352050066E0
3.743105814E0,5.119500160E-1,7.237950325E0,-3.547950268E0
3.745639581E0,8.350500464E-1,7.318050385E0,-3.682050228E0
3.748173174E0,7.920000553E-1,7.561950207E0,-3.654000282E0
3.750706941E0,5.070000291E-1,7.927950382E0,-3.646050215E0
3.753240558E0,1.810500026E-1,8.314050674E0,-3.891000271E0
3.755774097E0,-1.560000032E-1,8.436000824E0,-3.996000290E0
3.758307961E0,-4.909500182E-1,8.299050331E0,-4.069950104E0
3.760841730E0,-9.390000701E-1,8.149050713E0,-4.429950237E0
3.763375348E0,-1.482000113E0,8.005050659E0,-4.663950443E0
3.765909115E0,-1.915950060E0,8.034000397E0,-4.861050129E0
3.768442722E0,-2.148000002E0,8.043000221E0,-4.924950123E0
3.770976261E0,-2.733000040E0,8.074049950E0,-4.966050148E0
3.773510028E0,-3.039000034E0,8.005050659E0,-5.364000320E0
3.776043645E0,-3.133050203E0,7.962000370E0,-5.596050262E0
3.778577394E0,-3.730950117E0,7.867950439E0,-5.325000286E0
3.781111240E0,-4.876049995E0,7.855950356E0,-5.281950474E0
3.783644780E0,-4.945950031E0,7.653000355E0,-5.746950150E0
3.786178396E0,-4.255949974E0,7.570950508E0,-5.977050304E0
3.788712153E0,-5.700000286E0,7.557000160E0,-5.401950359E0
3.791245770E0,-3.340950251E0,7.389000416E0,-5.977050304E0
3.793779537E0,-1.312050104E0,7.351050377E0,-5.533950329E0
3.796313155E0,-3.075000048E0,7.834950447E0,-4.669050217E0
3.798846946E0,-4.228950024E0,8.128950119E0,-4.687950134E0
3.801380563E0,-4.617000103E0,7.741050243E0,-4.954050064E0
3.803914331E0,-6.361050129E0,7.039950371E0,-4.852950096E0
3.806447948E0,-6.078000069E0,6.361950397E0,-5.766000271E0
3.808981730E0,-2.071950197E0,5.706000328E0,-6.559050083E0
3.811515348E0,-2.064000130E0,5.920950413E0,-4.936950207E0
3.814049115E0,-4.504950047E0,7.027950287E0,-3.880950212E0
3.816582732E0,-6.054000378E0,7.567050457E0,-3.985950232E0
3.819116509E0,-6.451950073E0,7.203000546E0,-4.480050087E0
3.821650126E0,-3.727050066E0,6.534000397E0,-5.529000282E0
3.824183893E0,-5.295000225E-2,6.036000252E0,-4.221000195E0
3.826717511E0,-1.770000100E0,6.706950188E0,-3.211050034E0
3.829251268E0,-4.372950077E0,7.677000523E0,-2.971050024E0
3.831784885E0,-7.150950432E0,8.146050453E0,-3.016950130E0
3.834318424E0,-4.986000061E0,8.005050659E0,-4.903950214E0
3.836852268E0,-3.916050196E0,7.555050373E0,-4.153950214E0
3.839385818E0,-2.939999998E-1,7.753050327E0,-4.477050304E0
3.841919662E0,2.095050097E0,8.047950745E0,-2.362950087E0
3.844453432E0,-4.102950096E0,9.303000450E0,-1.170000076E0
3.846987049E0,-6.780000210E0,1.008405018E1,-2.848950148E0
3.849520607E0,-1.630950093E0,9.310050011E0,-4.033950329E0
3.852054374E0,-2.779500186E-1,8.722949982E0,-2.929950237E0
3.854587991E0,-1.722000122E0,8.893050194E0,-2.887050152E0
3.857121758E0,-2.749500275E-1,9.090000153E0,-3.301950216E0
3.859655362E0,1.004999995E0,9.078000069E0,-1.905000091E0
3.862189129E0,-7.999500632E-1,9.337050438E0,-1.644000053E0
3.864722746E0,-2.068950176E0,9.574050903E0,-2.506050110E0
3.867256514E0,-2.914950132E0,9.327000618E0,-2.937000036E0
3.869790121E0,-3.346050262E0,8.886000633E0,-3.237000227E0
3.872323888E0,-4.219950199E0,8.461950302E0,-3.655950069E0
3.874857506E0,-3.970500231E-1,8.023950577E0,-4.474950314E0
3.877391273E0,1.054949999E0,8.083950043E0,-3.757050276E0
3.879924900E0,-7.450500131E-1,8.686950684E0,-2.935050249E0
3.882458668E0,-2.593950033E0,9.400950432E0,-3.031050205E0
3.884992285E0,-2.325000048E0,9.316950798E0,-3.484050274E0
3.887526052E0,-1.363050103E0,8.756999969E0,-3.792000294E0
3.890059660E0,-1.126049995E0,8.127000809E0,-4.197000027E0
3.892593427E0,-1.393950105E0,8.127000809E0,-4.000950336E0
3.895127044E0,-1.945050120E0,8.082000732E0,-3.436050177E0
3.897660583E0,-2.116950035E0,7.963950157E0,-4.045950413E0
3.900194413E0,-2.188950062E0,7.798950195E0,-4.345950127E0
3.902728182E0,-2.351999998E0,7.516050339E0,-4.200000286E0
3.905261799E0,-2.745000124E0,7.396950245E0,-4.140000343E0
3.907795567E0,-3.049050093E0,7.389000416E0,-4.173000336E0
