"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.804386433E1,1.325087547E0,3.899500072E-1,1.003200054E0
2.804639789E1,1.334712505E0,3.632749915E-1,9.616749883E-1
2.804893150E1,1.341174960E0,3.302749991E-1,9.201499820E-1
2.805146504E1,1.345437527E0,3.026374876E-1,8.787624836E-1
2.805399881E1,1.349562526E0,2.727999985E-1,8.361374736E-1
2.805653240E1,1.350662470E0,2.568500042E-1,7.988749743E-1
2.805906616E1,1.343237519E0,2.399374992E-1,7.616124749E-1
2.806159971E1,1.334712505E0,2.260500044E-1,7.275124788E-1
2.806413332E1,1.323024988E0,2.186249942E-1,6.946499944E-1
2.806666711E1,1.311337471E0,2.111999989E-1,6.637125015E-1
2.806920065E1,1.294287443E0,2.100999951E-1,6.307125092E-1
2.807173427E1,1.275174975E0,2.089999914E-1,5.977125168E-1
2.807426804E1,1.259225011E0,2.154625058E-1,5.647125244E-1
2.807680159E1,1.241075039E0,2.197249979E-1,5.285499692E-1
2.807933520E1,1.221962452E0,2.238499969E-1,4.945875108E-1
2.808186897E1,1.202712536E0,2.323749959E-1,4.625499845E-1
2.808440251E1,1.185799956E0,2.419999987E-1,4.380750060E-1
2.808693612E1,1.169712543E0,2.516250014E-1,4.147000015E-1
2.808946989E1,1.153762460E0,2.686749995E-1,4.008125067E-1
2.809200350E1,1.136849999E0,2.835249901E-1,3.881624937E-1
2.809453704E1,1.117599964E0,2.877874970E-1,3.827999830E-1
2.809707079E1,1.099587440E0,2.888875008E-1,3.774375021E-1
2.809960441E1,1.089962482E0,2.824249864E-1,3.763374984E-1
2.810213795E1,1.078274965E0,2.696374953E-1,3.700124919E-1
2.810467172E1,1.069749951E0,2.408999950E-1,3.594250083E-1
2.810720536E1,1.066587448E0,2.004749924E-1,3.466374874E-1
2.810973890E1,1.066587448E0,1.611499935E-1,3.381125033E-1
2.811227267E1,1.067549944E0,1.196250021E-1,3.264249861E-1
2.811480629E1,1.069749951E0,8.552499861E-2,3.167999983E-1
2.811734007E1,1.070850015E0,4.936249927E-2,3.093749881E-1
2.811987361E1,1.072912455E0,1.209999993E-2,3.071750104E-1
2.812240723E1,1.079375029E0,-2.722499892E-2,3.071750104E-1
2.812494100E1,1.085700035E0,-6.984999776E-2,3.104749918E-1
2.812747454E1,1.091062546E0,-1.123374999E-1,3.136374950E-1
2.813000815E1,1.101650000E0,-1.495999992E-1,3.145999908E-1
2.813254169E1,1.103850007E0,-1.911250055E-1,3.167999983E-1
2.813507546E1,1.104812503E0,-2.241249979E-1,3.210625052E-1
2.813760909E1,1.109074950E0,-2.496999949E-1,3.295874894E-1
2.814014263E1,1.109074950E0,-2.730749846E-1,3.359124959E-1
2.814267647E1,1.111274958E0,-2.890250087E-1,3.401750028E-1
2.814521001E1,1.112375021E0,-3.018124998E-1,3.475999832E-1
2.814774382E1,1.110175014E0,-3.145999908E-1,3.508999944E-1
2.815027736E1,1.105912447E0,-3.209249973E-1,3.551625013E-1
2.815281098E1,1.094225049E0,-3.231250048E-1,3.572250009E-1
2.815534475E1,1.080337524E0,-3.166624904E-1,3.551625013E-1
2.815787831E1,1.066587448E0,-3.029125035E-1,3.540624976E-1
2.816041192E1,1.055862546E0,-2.836624980E-1,3.486999869E-1
2.816294569E1,1.042112470E0,-2.688125074E-1,3.401750028E-1
2.816547923E1,1.026162505E0,-2.528625131E-1,3.306874931E-1
2.816801282E1,1.011175036E0,-2.496999949E-1,3.210625052E-1
2.817054659E1,9.952250123E-1,-2.549250126E-1,3.093749881E-1
2.817308021E1,9.781749845E-1,-2.634499967E-1,2.997500002E-1
2.817561375E1,9.579625130E-1,-2.847625017E-1,2.912249863E-1
2.817814751E1,9.409124851E-1,-3.071750104E-1,2.827000022E-1
2.818068113E1,9.218000174E-1,-3.273875117E-1,2.827000022E-1
2.818321467E1,9.015874863E-1,-3.570874929E-1,2.806375027E-1
2.818574844E1,8.824750185E-1,-3.720749915E-1,2.827000022E-1
2.818828206E1,8.537374735E-1,-3.826625049E-1,2.965874970E-1
2.819081560E1,8.270624876E-1,-4.008125067E-1,3.156999946E-1
2.819334936E1,8.025875092E-1,-4.305124879E-1,3.242250085E-1
2.819588298E1,7.845749855E-1,-4.657124877E-1,3.381125033E-1
2.819841674E1,7.760499716E-1,-5.018749833E-1,3.466374874E-1
2.820095028E1,7.728874683E-1,-5.295125246E-1,3.497999907E-1
2.820348390E1,7.717875242E-1,-5.530250072E-1,3.497999907E-1
2.820601766E1,7.717875242E-1,-5.656750202E-1,3.540624976E-1
2.820855118E1,7.686250210E-1,-5.625125170E-1,3.572250009E-1
2.821108480E1,7.558375001E-1,-5.530250072E-1,3.614875078E-1
2.821361856E1,7.462124825E-1,-5.306124687E-1,3.646500111E-1
2.821615211E1,7.334250212E-1,-5.007749796E-1,3.603875041E-1
2.821868574E1,7.334250212E-1,-4.805625081E-1,3.614875078E-1
2.822121951E1,7.462124825E-1,-4.529249966E-1,3.594250083E-1
2.822375305E1,7.567999959E-1,-4.241875112E-1,3.540624976E-1
2.822628667E1,7.653250098E-1,-4.305124879E-1,3.423750103E-1
2.822882040E1,7.706875205E-1,-4.369750023E-1,3.284874856E-1
2.823135401E1,7.717875242E-1,-4.423374832E-1,3.145999908E-1
2.823388755E1,7.781124711E-1,-4.444000125E-1,2.976875007E-1
2.823642132E1,7.855374813E-1,-4.433000088E-1,2.827000022E-1
2.823895491E1,7.930999994E-1,-4.273499846E-1,2.784374952E-1
2.824148845E1,8.005250096E-1,-4.039750099E-1,2.795374990E-1
2.824402222E1,8.100125194E-1,-3.752374947E-1,2.891624868E-1
2.824655584E1,8.313249946E-1,-3.433375061E-1,3.040125072E-1
2.824908936E1,8.600624800E-1,-3.081375062E-1,3.188624978E-1
2.825162313E1,8.856375217E-1,-2.804999948E-1,3.306874931E-1
2.825415667E1,8.941624761E-1,-2.667500079E-1,3.401750028E-1
2.825669051E1,8.867374659E-1,-2.645500004E-1,3.392125070E-1
2.825922405E1,8.845375180E-1,-2.667500079E-1,3.316499889E-1
2.826175766E1,8.909999728E-1,-2.708750069E-1,3.145999908E-1
2.826429143E1,9.132750034E-1,-2.719750106E-1,2.860000134E-1
2.826682497E1,9.442124963E-1,-2.751374841E-1,2.550624907E-1
2.826935858E1,9.729499817E-1,-2.773374915E-1,2.252250016E-1
2.827189212E1,1.000587463E0,-2.793999910E-1,1.997874975E-1
2.827442588E1,1.018599987E0,-2.869625092E-1,1.784749925E-1
2.827695950E1,1.035650015E0,-3.007124960E-1,1.645874977E-1
2.827949325E1,1.046375036E0,-3.199625015E-1,1.551000029E-1
2.828202686E1,1.050637484E0,-3.337124884E-1,1.518000066E-1
2.828456040E1,1.063287497E0,-3.496625125E-1,1.508374959E-1
2.828709417E1,1.077175021E0,-3.603875041E-1,1.497374922E-1
2.828962772E1,1.095324993E0,-3.698749840E-1,1.497374922E-1
2.829216133E1,1.116500020E0,-3.689124882E-1,1.497374922E-1
2.829469510E1,1.136849999E0,-3.646500111E-1,1.475374997E-1
2.829722862E1,1.161324978E0,-3.561249971E-1,1.454750001E-1
2.829976223E1,1.182500005E0,-3.444375098E-1,1.401125044E-1
2.830229584E1,1.204912543E0,-3.348124921E-1,1.369500011E-1
2.830486931E1,1.222924948E0,-3.262875080E-1,1.326874942E-1
2.830736316E1,1.244237542E0,-3.231250048E-1,1.306249946E-1
2.830989692E1,1.261287451E0,-3.283500075E-1,1.295250058E-1
2.831243046E1,1.281499982E0,-3.337124884E-1,1.295250058E-1
2.831496405E1,1.298550010E0,-3.444375098E-1,1.284250021E-1
2.831749782E1,1.315600038E0,-3.592875004E-1,1.306249946E-1
2.832003143E1,1.331550002E0,-3.720749915E-1,1.295250058E-1
2.832256497E1,1.352862477E0,-3.858250082E-1,1.284250021E-1
2.832509874E1,1.380499959E0,-4.039750099E-1,1.295250058E-1
2.832763236E1,1.402775049E0,-4.230875075E-1,1.306249946E-1
2.833016590E1,1.422024965E0,-4.444000125E-1,1.306249946E-1
2.833269967E1,1.443337440E0,-4.635125101E-1,1.358499974E-1
2.833523328E1,1.455987453E0,-4.763000011E-1,1.401125044E-1
2.833776682E1,1.468775034E0,-4.859249890E-1,1.465750039E-1
2.834030059E1,1.476337433E0,-4.890874922E-1,1.560624987E-1
2.834283421E1,1.484724998E0,-4.827624857E-1,1.625249982E-1
2.834536799E1,1.481562495E0,-4.699749947E-1,1.699499935E-1
2.834790153E1,1.469874978E0,-4.454999864E-1,1.805374920E-1
2.835043515E1,1.453925014E0,-4.188250005E-1,1.955250055E-1
2.835296891E1,1.434812546E0,-3.826625049E-1,2.092749923E-1
2.835550242E1,1.413499951E0,-3.390749991E-1,2.305874974E-1
2.835803603E1,1.392187476E0,-2.912249863E-1,2.518999875E-1
2.836056980E1,1.366612434E0,-2.389750034E-1,2.806375027E-1
2.836310334E1,1.338974953E0,-1.868624985E-1,3.156999946E-1
2.836563698E1,1.308174968E0,-1.304875016E-1,3.508999944E-1
2.836817075E1,1.269812465E0,-7.301250100E-2,3.870624900E-1
2.837070436E1,1.230487466E0,-1.869999990E-2,4.295499921E-1
2.837323790E1,1.193225026E0,3.561250120E-2,4.732750058E-1
2.837577169E1,1.155962467E0,8.552499861E-2,5.148000121E-1
2.837830531E1,1.118700027E0,1.302125007E-1,5.594875216E-1
2.838083885E1,1.082537532E0,1.643124968E-1,6.019750237E-1
2.838337262E1,1.051599979E0,1.909874976E-1,6.445999742E-1
2.838590622E1,1.023962498E0,2.079000026E-1,6.861249804E-1
2.838843976E1,9.941250086E-1,2.111999989E-1,7.275124788E-1
2.839097353E1,9.644249678E-1,2.058375031E-1,7.616124749E-1
2.839350706E1,9.345874786E-1,1.919499934E-1,7.946124673E-1
2.839604093E1,9.080500007E-1,1.674750000E-1,8.287125230E-1
2.839857447E1,8.813750148E-1,1.355749965E-1,8.617125154E-1
2.840110808E1,8.568999767E-1,9.308750182E-2,8.904500008E-1
2.840364185E1,8.366875052E-1,4.619999975E-2,9.158874750E-1
2.840617542E1,8.164749742E-1,-1.649999991E-3,9.383000135E-1
2.840870903E1,8.047875166E-1,-5.279999971E-2,9.542499781E-1
2.841124257E1,7.919999957E-1,-1.071124971E-1,9.733625054E-1
2.841377634E1,7.823749781E-1,-1.677500010E-1,9.861499667E-1
2.841630999E1,7.738500237E-1,-2.358125001E-1,9.935749769E-1
2.841884353E1,7.643625140E-1,-3.081375062E-1,9.989374876E-1
2.842137738E1,7.567999959E-1,-3.795000017E-1,1.000037551E0
2.842391092E1,7.536374927E-1,-4.582875073E-1,9.968749881E-1
2.842644468E1,7.484124899E-1,-5.317124724E-1,9.926124811E-1
2.842897822E1,7.451124787E-1,-6.051374674E-1,9.818875194E-1
2.843151183E1,7.441499829E-1,-6.754000187E-1,9.690999985E-1
2.843404560E1,7.441499829E-1,-7.508875132E-1,9.585124850E-1
2.843657915E1,7.408499718E-1,-8.243125081E-1,9.446250200E-1
2.843911276E1,7.398874760E-1,-8.945749998E-1,9.277125001E-1
2.844164653E1,7.365875244E-1,-9.616749883E-1,9.116249681E-1
2.844418015E1,7.356249690E-1,-1.026574969E0,8.956750035E-1
2.844671367E1,7.323250175E-1,-1.088312507E0,8.797249794E-1
2.844924744E1,7.282000184E-1,-1.149912477E0,8.606125116E-1
2.845178106E1,7.206375003E-1,-1.209587455E0,8.392999768E-1
2.845431459E1,7.154124975E-1,-1.265962481E0,8.201875091E-1
2.845684834E1,7.111499906E-1,-1.317112446E0,8.020374775E-1
2.845938196E1,7.046874762E-1,-1.362762451E0,7.860875130E-1
2.846191549E1,7.035874724E-1,-1.397962451E0,7.627124786E-1
2.846444926E1,6.994624734E-1,-1.428762436E0,7.382375002E-1
2.846698290E1,7.026249766E-1,-1.451174974E0,7.233874798E-1
2.846951644E1,7.015249729E-1,-1.466024995E0,7.009750009E-1
2.847205021E1,7.004249692E-1,-1.474550009E0,6.776000261E-1
2.847458383E1,6.983624697E-1,-1.475649953E0,6.540874839E-1
2.847711736E1,6.941000223E-1,-1.462862492E0,6.329125166E-1
2.847965113E1,6.876375079E-1,-1.443750024E0,6.158624887E-1
2.848218475E1,6.802124977E-1,-1.415012479E0,5.977125168E-1
2.848471852E1,6.685249805E-1,-1.379812479E0,5.828624964E-1
2.848725203E1,6.599999666E-1,-1.335124969E0,5.700749755E-1
2.848978564E1,6.483125091E-1,-1.286175013E0,5.552250147E-1
2.849231941E1,6.334624887E-1,-1.236124992E0,5.435374975E-1
2.849485296E1,6.175125241E-1,-1.181949973E0,5.317124724E-1
2.849738658E1,6.047250032E-1,-1.127637506E0,5.200250149E-1
2.849992035E1,5.908374786E-1,-1.074424982E0,5.094375014E-1
2.850245397E1,5.759875178E-1,-1.027537465E0,5.020124912E-1
2.850498751E1,5.609999895E-1,-9.776250124E-1,4.923875034E-1
2.850752101E1,5.407875180E-1,-9.286749959E-1,4.849624932E-1
2.851005486E1,5.237374902E-1,-8.849499822E-1,4.742375016E-1
2.851258840E1,5.057250261E-1,-8.445249796E-1,4.679124951E-1
2.851512216E1,4.875749946E-1,-8.083624840E-1,4.604874849E-1
2.851765579E1,4.716250002E-1,-7.721999884E-1,4.540250003E-1
2.852018932E1,4.545750022E-1,-7.434625030E-1,4.445374906E-1
2.852272309E1,4.365625083E-1,-7.200874686E-1,4.349125028E-1
2.852525663E1,4.174500108E-1,-7.008374929E-1,4.243249893E-1
2.852779026E1,3.971000016E-1,-6.848874688E-1,4.189625084E-1
2.853032404E1,3.748250008E-1,-6.678375006E-1,4.158000052E-1
2.853285765E1,3.546124995E-1,-6.561499834E-1,4.135999978E-1
2.853539142E1,3.312374949E-1,-6.487249732E-1,4.041124880E-1
2.853792497E1,3.099249899E-1,-6.433625221E-1,3.955875039E-1
2.854045859E1,2.875125110E-1,-6.370375156E-1,3.913249969E-1
2.854299236E1,2.684000134E-1,-6.327750087E-1,3.827999830E-1
2.854552590E1,2.524499893E-1,-6.391000152E-1,3.753750026E-1
2.854805951E1,2.353999913E-1,-6.424000263E-1,3.646500111E-1
2.855059305E1,2.151875049E-1,-6.498249769E-1,3.561249971E-1
2.855312682E1,1.981374919E-1,-6.635749936E-1,3.475999832E-1
2.855566044E1,1.843875051E-1,-6.754000187E-1,3.370124996E-1
2.855819419E1,1.651374996E-1,-6.956124902E-1,3.242250085E-1
2.856072781E1,1.502874941E-1,-7.115625143E-1,3.145999908E-1
2.856326134E1,1.375000030E-1,-7.264124751E-1,3.019500077E-1
2.856579488E1,1.247124970E-1,-7.445625067E-1,2.891624868E-1
2.856832863E1,1.150875017E-1,-7.647749782E-1,2.795374990E-1
2.857086225E1,1.033999994E-1,-7.881500125E-1,2.667500079E-1
2.857339602E1,9.171249717E-2,-8.126249909E-1,2.496999949E-1
2.857592956E1,7.686249912E-2,-8.445249796E-1,2.337500006E-1
2.857846314E1,6.723749638E-2,-8.743624687E-1,2.177999914E-1
2.858099691E1,5.664999783E-2,-9.020000100E-1,2.040500045E-1
2.858353045E1,4.812499881E-2,-9.296374917E-1,1.922249943E-1
2.858606406E1,4.069999978E-2,-9.594749808E-1,1.805374920E-1
2.858859783E1,3.107500076E-2,-9.828500152E-1,1.656875014E-1
2.859113145E1,1.938750036E-2,-1.001000047E0,1.551000029E-1
2.859366498E1,1.196249947E-2,-1.006362438E0,1.454750001E-1
2.859619875E1,-8.249999955E-4,-1.013787508E0,1.315875053E-1
2.859873236E1,-7.287499961E-3,-1.018049955E0,1.220999956E-1
2.860126590E1,-1.361249946E-2,-1.018049955E0,1.102750003E-1
2.860379967E1,-2.103750035E-2,-1.011587501E0,1.028499976E-1
2.860633329E1,-2.419999987E-2,-9.998999834E-1,9.006249905E-2
2.860886708E1,-2.529999986E-2,-9.893124700E-1,7.521250099E-2
2.861140062E1,-2.639999986E-2,-9.722625017E-1,6.242499873E-2
2.861393424E1,-2.529999986E-2,-9.520499706E-1,4.441250116E-2
2.861646778E1,-2.529999986E-2,-9.275749922E-1,2.942499891E-2
2.861900156E1,-2.419999987E-2,-9.042000175E-1,1.347499993E-2
2.862153518E1,-2.749999985E-2,-8.786249757E-1,-2.474999987E-3
2.862406894E1,-3.066249937E-2,-8.509874940E-1,-2.062499896E-2
2.862660248E1,-2.846249938E-2,-8.211500049E-1,-4.083750024E-2
2.862913610E1,-3.272499889E-2,-7.892500162E-1,-5.775000155E-2
2.863166987E1,-3.698749840E-2,-7.605124712E-1,-7.163749635E-2
2.863420341E1,-3.808749840E-2,-7.295749784E-1,-8.868750185E-2
2.863673702E1,-3.602499887E-2,-6.880499721E-1,-9.831249714E-2
2.863927081E1,-4.028749838E-2,-6.424000263E-1,-1.057374999E-1
2.864180435E1,-4.441250116E-2,-6.040375233E-1,-1.185249984E-1
2.864433796E1,-4.977500066E-2,-5.582500100E-1,-1.259499937E-1
2.864687173E1,-5.087500066E-2,-5.072374940E-1,-1.269125044E-1
2.864940536E1,-5.513750017E-2,-4.592500031E-1,-1.302125007E-1
2.865193889E1,-5.719999969E-2,-4.135999978E-1,-1.365374923E-1
2.865447266E1,-5.403750017E-2,-3.635500073E-1,-1.354375035E-1
2.865700628E1,-5.513750017E-2,-3.123999834E-1,-1.407999992E-1
2.865953984E1,-5.939999968E-2,-2.656500041E-1,-1.461624950E-1
2.866207361E1,-6.256250292E-2,-2.176624984E-1,-1.493249983E-1
2.866460723E1,-6.902500242E-2,-1.772374958E-1,-1.515250057E-1
2.866714100E1,-6.792499870E-2,-1.379124969E-1,-1.578499973E-1
2.866967458E1,-7.108750194E-2,-9.212499857E-2,-1.632124931E-1
2.867220820E1,-7.315000147E-2,-5.169999972E-2,-1.674750000E-1
2.867474196E1,-7.424999774E-2,-7.012499962E-3,-1.717374921E-1
2.867727550E1,-7.644999772E-2,3.561250120E-2,-1.737999916E-1
2.867980914E1,-7.741250098E-2,7.603749633E-2,-1.769624949E-1
2.868234291E1,-8.071249723E-2,1.164624989E-1,-1.769624949E-1
2.868487645E1,-8.593750000E-2,1.546874940E-1,-1.759999990E-1
2.868741006E1,-9.239999950E-2,1.930499971E-1,-1.748999953E-1
2.868994360E1,-9.762500226E-2,2.292124927E-1,-1.706375033E-1
2.869247737E1,-1.018875018E-1,2.707374990E-1,-1.652749926E-1
2.869501099E1,-1.040875018E-1,3.154250085E-1,-1.535875052E-1
2.869754475E1,-1.083500013E-1,3.547500074E-1,-1.419000030E-1
2.870007825E1,-1.115124971E-1,3.888500035E-1,-1.311749965E-1
2.870261187E1,-1.179749966E-1,4.207499921E-1,-1.194875017E-1
2.870514564E1,-1.211374998E-1,4.431625009E-1,-1.088999957E-1
2.870767925E1,-1.243000031E-1,4.591124952E-1,-9.404999763E-2
2.871021280E1,-1.328250021E-1,4.676375091E-1,-8.222500235E-2
2.871274657E1,-1.391499937E-1,4.697000086E-1,-7.590000331E-2
2.871528010E1,-1.456124932E-1,4.697000086E-1,-6.627500057E-2
2.871781372E1,-1.583999991E-1,4.633750021E-1,-5.678749830E-2
2.872034749E1,-1.658249944E-1,4.580124915E-1,-4.606249928E-2
2.872288103E1,-1.764124930E-1,4.442625046E-1,-3.973750025E-2
2.872541488E1,-1.891999990E-1,4.292750061E-1,-3.011249937E-2
2.872794842E1,-1.956624985E-1,4.175874889E-1,-2.268750034E-2
2.873048204E1,-2.008875012E-1,3.973749876E-1,-1.209999993E-2
2.873301558E1,-2.136749923E-1,3.782624900E-1,-2.749999985E-4
2.873554934E1,-2.211000025E-1,3.612124920E-1,1.031249948E-2
2.873808296E1,-2.318249941E-1,3.473249972E-1,1.993750036E-2
2.874061650E1,-2.381500006E-1,3.302749991E-1,2.832499892E-2
2.874315027E1,-2.477750033E-1,3.143250048E-1,3.588749841E-2
2.874568388E1,-2.572624981E-1,2.974124849E-1,4.221250117E-2
2.874821765E1,-2.657875121E-1,2.866874933E-1,5.293750018E-2
2.875075121E1,-2.765125036E-1,2.761000097E-1,5.609999970E-2
2.875328482E1,-2.850374877E-1,2.675749958E-1,5.816249922E-2
2.875581859E1,-2.913624942E-1,2.611125112E-1,6.352499872E-2
2.875835213E1,-2.998875082E-1,2.590500116E-1,6.984999776E-2
2.876088576E1,-3.095124960E-1,2.622124851E-1,7.631249726E-2
2.876341953E1,-3.169375062E-1,2.718375027E-1,8.057499677E-2
2.876595307E1,-3.232625127E-1,2.803624868E-1,8.057499677E-2
2.876848669E1,-3.317874968E-1,2.909500003E-1,8.483749628E-2
2.877102046E1,-3.360500038E-1,3.079999983E-1,9.336250275E-2
2.877355400E1,-3.467749953E-1,3.324750066E-1,9.762500226E-2
2.877608761E1,-3.551625013E-1,3.612124920E-1,1.050499976E-1
2.877862138E1,-3.658874929E-1,3.942124844E-1,1.102750003E-1
2.878115500E1,-3.755125105E-1,4.314749837E-1,1.209999993E-1
2.878368854E1,-3.818374872E-1,4.729999900E-1,1.306249946E-1
2.878622231E1,-3.860999942E-1,5.176874995E-1,1.390125006E-1
2.878875585E1,-3.935250044E-1,5.666375160E-1,1.475374997E-1
2.879128944E1,-4.020499885E-1,6.081625223E-1,1.592250019E-1
2.879382321E1,-4.083749950E-1,6.517499685E-1,1.656875014E-1
2.879635683E1,-4.169000089E-1,6.995999813E-1,1.731124967E-1
2.879889037E1,-4.233624935E-1,7.431874871E-1,1.795749962E-1
2.880142411E1,-4.254249930E-1,7.794874907E-1,1.827374995E-1
2.880395773E1,-4.307875037E-1,8.145499825E-1,1.890625060E-1
2.880649126E1,-4.404124916E-1,8.486499786E-1,1.933249980E-1
2.880902503E1,-4.499000013E-1,8.773875237E-1,1.955250055E-1
2.881155864E1,-4.541625082E-1,9.050250053E-1,1.975875050E-1
2.881409241E1,-4.626874924E-1,9.348624945E-1,1.986874938E-1
2.881662595E1,-4.701125026E-1,9.550749660E-1,1.997874975E-1
2.881915957E1,-4.743750095E-1,9.752874970E-1,1.997874975E-1
2.882169331E1,-4.828999937E-1,9.901375175E-1,1.986874938E-1
2.882422685E1,-4.860624969E-1,1.001824975E0,1.975875050E-1
2.882676046E1,-4.936249852E-1,1.010349989E0,1.944250017E-1
2.882929423E1,-4.999499917E-1,1.014612436E0,1.964875013E-1
2.883182784E1,-5.062749982E-1,1.017774940E0,1.944250017E-1
2.883436138E1,-5.181000233E-1,1.012549996E0,1.901624948E-1
2.883689515E1,-5.255249739E-1,1.010349989E0,1.901624948E-1
2.883942869E1,-5.266249776E-1,1.006087542E0,1.859000027E-1
2.884196228E1,-5.307499766E-1,9.986624718E-1,1.773750037E-1
2.884449605E1,-5.329499841E-1,9.912375212E-1,1.731124967E-1
2.884702960E1,-5.329499841E-1,9.890375137E-1,1.677500010E-1
2.884956321E1,-5.403749943E-1,9.827125072E-1,1.614249945E-1
2.885209697E1,-5.446375012E-1,9.773499966E-1,1.528999954E-1
2.885463051E1,-5.489000082E-1,9.784500003E-1,1.465750039E-1
2.885716412E1,-5.542625189E-1,9.784500003E-1,1.380500048E-1
2.885969789E1,-5.637499690E-1,9.805124998E-1,1.295250058E-1
2.886223152E1,-5.722749829E-1,9.880750179E-1,1.220999956E-1
2.886476506E1,-5.776374936E-1,9.965999722E-1,1.102750003E-1
2.886729883E1,-5.915250182E-1,1.007187486E0,9.432499856E-2
2.886983237E1,-5.978500247E-1,1.024237514E0,8.153750002E-2
2.887236598E1,-6.074749827E-1,1.031662464E0,6.462500244E-2
2.887489975E1,-6.148999929E-1,1.042250037E0,4.963750020E-2
2.887743336E1,-6.254875064E-1,1.050775051E0,3.478749841E-2
2.887996690E1,-6.340125203E-1,1.060400009E0,1.663750038E-2
2.888250069E1,-6.414374709E-1,1.067824960E0,-3.574999981E-3
2.888503431E1,-6.489999890E-1,1.073187470E0,-2.584999986E-2
2.888756785E1,-6.564249992E-1,1.070987463E0,-4.606249928E-2
2.889010169E1,-6.627500057E-1,1.068925023E0,-6.627500057E-2
2.889263523E1,-6.659125090E-1,1.059299946E0,-8.978749812E-2
2.889516900E1,-6.670125127E-1,1.049812436E0,-1.131625026E-1
2.889770254E1,-6.755374670E-1,1.035925031E0,-1.407999992E-1
2.890023616E1,-6.777374744E-1,1.014612436E0,-1.663749963E-1
2.890276993E1,-6.808999777E-1,9.933000207E-1,-1.929125041E-1
2.890530347E1,-6.840624809E-1,9.667624831E-1,-2.173874974E-1
2.890783708E1,-6.914874911E-1,9.358249903E-1,-2.398000062E-1
2.891037085E1,-6.925874949E-1,9.124500155E-1,-2.653749883E-1
2.891290439E1,-7.031750083E-1,8.933374882E-1,-2.876499891E-1
2.891543801E1,-7.085375190E-1,8.699625134E-1,-3.152875006E-1
2.891797178E1,-7.148625255E-1,8.486499786E-1,-3.397625089E-1
2.892050539E1,-7.213249803E-1,8.230749965E-1,-3.610749841E-1
2.892303891E1,-7.319124937E-1,7.975000143E-1,-3.845874965E-1
2.892557268E1,-7.426375151E-1,7.741249800E-1,-4.068624973E-1
2.892810630E1,-7.543249726E-1,7.528125048E-1,-4.270749986E-1
2.893063984E1,-7.680749893E-1,7.336999774E-1,-4.472874999E-1
2.893317361E1,-7.777000070E-1,7.134875059E-1,-4.675000012E-1
2.893570722E1,-7.893875241E-1,6.984999776E-1,-4.867500067E-1
2.893824076E1,-7.990124822E-1,6.793875098E-1,-5.036625266E-1
2.894077453E1,-8.086374998E-1,6.602749825E-1,-5.229125023E-1
2.894330812E1,-8.181250095E-1,6.432250142E-1,-5.377625227E-1
2.894584166E1,-8.212875128E-1,6.230124831E-1,-5.537124872E-1
2.894837543E1,-8.340749741E-1,6.039000154E-1,-5.685625076E-1
2.895090905E1,-8.457624912E-1,5.868499875E-1,-5.856124759E-1
2.895344280E1,-8.522250056E-1,5.676000118E-1,-5.995000005E-1
2.895597635E1,-8.585500121E-1,5.516499877E-1,-6.143500209E-1
2.895850996E1,-8.670749664E-1,5.410624743E-1,-6.260374784E-1
2.896104373E1,-8.755999804E-1,5.325375199E-1,-6.378625035E-1
2.896357726E1,-8.841249943E-1,5.304750204E-1,-6.495500207E-1
2.896611088E1,-8.947125077E-1,5.346000195E-1,-6.580749750E-1
2.896864465E1,-9.074999690E-1,5.538499951E-1,-6.686624885E-1
2.897117826E1,-9.202874899E-1,5.612750053E-1,-6.760874987E-1
2.897371181E1,-9.319750071E-1,5.570124984E-1,-6.814500093E-1
2.897624557E1,-9.458624721E-1,5.592125058E-1,-6.835125089E-1
2.897877919E1,-9.597499967E-1,5.772249699E-1,-6.877750158E-1
2.898131273E1,-9.724000096E-1,5.889124870E-1,-6.920375228E-1
2.898384650E1,-9.820249677E-1,5.974375010E-1,-6.973999739E-1
2.898638012E1,-9.905499816E-1,6.070625186E-1,-7.005624771E-1
2.898891365E1,-9.968749881E-1,6.165499687E-1,-7.070249915E-1
2.899144742E1,-1.001137495E0,6.272749901E-1,-7.122499943E-1
2.899398102E1,-1.004437447E0,6.283749938E-1,-7.218750119E-1
2.899651456E1,-1.008700013E0,6.335999966E-1,-7.272375226E-1
2.899904833E1,-1.011862516E0,6.410250068E-1,-7.367249727E-1
2.900158187E1,-1.017225027E0,6.485875249E-1,-7.474499941E-1
2.900411572E1,-1.019287467E0,6.560124755E-1,-7.580375075E-1
2.900664926E1,-1.022449970E0,6.645374894E-1,-7.654625177E-1
2.900918288E1,-1.024649978E0,6.751250029E-1,-7.761874795E-1
2.901171665E1,-1.028912544E0,6.804875135E-1,-7.856749892E-1
2.901425021E1,-1.033174992E0,6.910749674E-1,-7.984625101E-1
2.901678382E1,-1.030974984E0,7.027624846E-1,-8.038250208E-1
2.901931759E1,-1.029875040E0,7.092249990E-1,-8.112499714E-1
2.902185113E1,-1.030974984E0,7.209125161E-1,-8.208749890E-1
2.902438473E1,-1.035237551E0,7.272375226E-1,-8.282999992E-1
2.902691827E1,-1.033174992E0,7.336999774E-1,-8.346250057E-1
