"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.450561640E0,-5.616000175E0,8.419050217E0,-7.972050190E0
4.453095180E0,9.100049973E0,5.695950508E0,-4.633050442E0
4.455628794E0,6.778950214E0,6.810000420E0,-2.947050095E0
4.458162563E0,2.890050173E0,7.854000568E0,-4.027050018E0
4.460696103E0,1.009950042E0,7.951950550E0,-4.195050240E0
4.463229717E0,-1.351050019E0,9.079950333E0,-4.341000080E0
4.465763267E0,-2.809050083E0,9.391950607E0,-5.031000137E0
4.468297034E0,-1.063050032E0,8.556000710E0,-5.395050049E0
4.470830652E0,4.330500066E-1,7.858950138E0,-4.294950008E0
4.473364419E0,6.599999964E-2,7.866000175E0,-3.790050268E0
4.475897949E0,-1.984950066E0,8.091000557E0,-3.910050154E0
4.478431563E0,-4.570050240E0,8.115000725E0,-4.135050297E0
4.480965332E0,-2.788050175E0,7.435050488E0,-5.040000439E0
4.483498873E0,-8.713050842E0,7.009050369E0,-4.717050076E0
4.486032491E0,2.890500128E-1,6.217950344E0,-6.328950405E0
4.488566260E0,3.505050182E0,5.809050083E0,-3.690000057E0
4.491099801E0,1.069950104E0,6.805050373E0,-3.838050127E0
4.493633414E0,1.063050032E0,7.126050472E0,-4.420050144E0
4.496166940E0,1.500000060E-1,7.762950420E0,-3.934050083E0
4.498700784E0,-1.305000067E0,8.199000359E0,-3.967050076E0
4.501234324E0,-2.124000072E0,8.155950546E0,-4.252050400E0
4.503768091E0,-2.407050133E0,8.551050186E0,-4.378950119E0
4.506301623E0,-2.232000113E0,8.565000534E0,-4.276050091E0
4.508835236E0,-1.959000111E0,8.256000519E0,-4.168950081E0
4.511369005E0,-1.822050095E0,8.005050659E0,-4.111050129E0
4.513902546E0,-1.873050094E0,7.753050327E0,-3.955050230E0
4.516436144E0,-2.091000080E0,7.677000523E0,-4.135050297E0
4.518969914E0,-2.653950214E0,6.934050560E0,-3.928950071E0
4.521503454E0,-2.515050173E0,7.261950493E0,-3.175050259E0
4.524037067E0,-6.940500140E-1,7.150050163E0,-3.832950115E0
4.526570613E0,8.100000024E-2,6.858000278E0,-4.315050125E0
4.529104457E0,-1.459500045E-1,7.761000156E0,-3.757050276E0
4.531637998E0,-7.695000619E-2,8.443050385E0,-3.469050169E0
4.534171765E0,1.380000114E-1,9.268950462E0,-3.427950144E0
4.536705368E0,8.805000782E-2,9.787050247E0,-3.141000032E0
4.539238907E0,1.240500063E-1,1.063905048E1,-3.139050245E0
4.541772674E0,2.839500010E-1,1.090305042E1,-3.321000099E0
4.544306214E0,3.220500052E-1,1.089600086E1,-3.175050259E0
4.546839823E0,5.839500427E-1,1.041705036E1,-2.935050249E0
4.549373592E0,7.009500265E-1,9.889950752E0,-2.976000071E0
4.551907132E0,6.409500241E-1,9.519000053E0,-3.346950054E0
4.554440746E0,4.950000346E-1,9.214050293E0,-3.487950087E0
4.556974548E0,2.959500253E-1,9.079950333E0,-3.414000273E0
4.559508089E0,9.000000358E-2,8.994000435E0,-3.238950253E0
4.562041702E0,-2.179500163E-1,9.063000679E0,-3.121950150E0
4.564575471E0,-4.930500090E-1,9.055950165E0,-3.033000231E0
4.567109104E0,-8.070000410E-1,8.992050171E0,-2.973000050E0
4.569642642E0,-9.360000491E-1,8.848050117E0,-3.055050135E0
4.572176409E0,-1.161000013E0,8.755050659E0,-3.244050264E0
4.574709950E0,-1.540050030E0,8.731050491E0,-3.454950094E0
4.577243572E0,-1.909050107E0,8.731050491E0,-3.634050131E0
4.579777341E0,-2.122050047E0,8.793000221E0,-3.771000147E0
4.582310882E0,-2.242050171E0,8.818950653E0,-3.868950129E0
4.584844726E0,-2.332950115E0,8.866950035E0,-4.207050323E0
4.587378276E0,-2.445000172E0,8.958000183E0,-4.425000191E0
4.589911815E0,-2.662950039E0,8.983950615E0,-4.624050140E0
4.592445428E0,-2.914950132E0,8.905050278E0,-4.813050270E0
4.594979198E0,-3.133050203E0,8.845950127E0,-5.014050007E0
4.597512785E0,-3.394050121E0,8.812050819E0,-5.124000072E0
4.600046323E0,-3.307050228E0,8.737950325E0,-5.256000042E0
4.602580091E0,-3.208950043E0,8.697000504E0,-5.443050385E0
4.605113708E0,-3.739050150E0,8.800050735E0,-5.224950314E0
4.607647256E0,-3.813000202E0,8.781000137E0,-5.287050247E0
4.610181024E0,-3.730950117E0,8.841000557E0,-5.380050182E0
4.612714641E0,-3.624000072E0,8.793000221E0,-5.412000179E0
4.615248408E0,-3.556050062E0,8.659049988E0,-5.476050377E0
4.617781954E0,-3.339000225E0,8.425950050E0,-5.545950413E0
4.620315567E0,-2.713050127E0,7.819950581E0,-5.919000149E0
4.622849336E0,-2.353950024E0,7.698000431E0,-5.839950085E0
4.625382877E0,-2.401950121E0,8.422050476E0,-5.212950230E0
4.627916499E0,-2.686950207E0,8.910000801E0,-5.176950455E0
4.630450040E0,-2.886000156E0,8.848050117E0,-5.230050087E0
4.632983807E0,-3.046050072E0,8.496000290E0,-5.191050053E0
4.635517424E0,-3.006000042E0,8.055000305E0,-5.329950333E0
4.638051197E0,-3.094050169E0,7.741050243E0,-5.244000435E0
4.640584737E0,-2.938950062E0,7.437000275E0,-5.221950054E0
4.643118350E0,-2.598000050E0,7.306050301E0,-5.409000397E0
4.645652120E0,-1.969050050E0,7.246050358E0,-5.452050209E0
4.648185645E0,-1.497000098E0,7.162050247E0,-5.515050411E0
4.650719259E0,-8.670000434E-1,7.207050323E0,-5.521950245E0
4.653253028E0,-6.195000187E-2,7.561950207E0,-5.185950279E0
4.655786568E0,4.999500215E-1,7.981050491E0,-4.948950291E0
4.658320192E0,9.019500613E-1,8.383049965E0,-4.837050438E0
4.660853961E0,5.879999995E-1,8.664000511E0,-4.770000458E0
4.663387501E0,1.330500096E-1,8.755050659E0,-4.830000401E0
4.665921115E0,-4.000500143E-1,8.680050850E0,-5.002050400E0
4.668454665E0,-4.740000367E-1,8.512949944E0,-5.301000118E0
4.670988509E0,-1.068000078E0,8.485950470E0,-5.265000343E0
4.673522050E0,-1.537050128E0,8.315999985E0,-5.275050163E0
4.676055817E0,-2.371050119E0,8.224950790E0,-5.275050163E0
4.678589358E0,-3.087000132E0,8.230050087E0,-5.335050106E0
4.681122971E0,-3.621000290E0,8.131950378E0,-5.505000114E0
4.683656740E0,-3.829950094E0,8.224950790E0,-5.730000496E0
4.686190281E0,-4.323000431E0,8.374050140E0,-5.617950439E0
4.688723874E0,-4.129050255E0,8.479050636E0,-5.692050457E0
4.691257643E0,-3.930000305E0,8.752050400E0,-5.698950291E0
4.693791184E0,-3.709950209E0,9.037050247E0,-5.529000282E0
4.696324797E0,-3.361950159E0,9.175950050E0,-5.233950138E0
4.698858576E0,-2.883000135E0,9.174000740E0,-4.813050270E0
4.701392194E0,-2.421000004E0,9.079950333E0,-4.542000294E0
4.703925732E0,-2.196000099E0,8.934000015E0,-4.267050266E0
4.706459499E0,-1.696050048E0,8.692049980E0,-4.256999969E0
4.708993117E0,-1.417950034E0,8.467050552E0,-4.540050030E0
4.711526655E0,-1.605000019E0,8.248950005E0,-4.045950413E0
4.714060423E0,-1.438950062E0,7.993050575E0,-4.149000168E0
4.716593963E0,-1.339050055E0,7.879950523E0,-4.279050350E0
4.719127566E0,-1.224000096E0,7.819950581E0,-4.248000145E0
4.721661336E0,-1.297950029E0,7.876050472E0,-4.225950241E0
4.724194876E0,-1.273950100E0,7.914000511E0,-4.231050014E0
4.726728720E0,-1.243050098E0,7.885050297E0,-4.294950008E0
4.729262266E0,-1.152000070E0,7.888050556E0,-4.180050373E0
4.731795881E0,-9.670500755E-1,7.987950325E0,-3.984000206E0
4.734329420E0,-8.980500698E-1,8.053050041E0,-3.915000200E0
4.736863187E0,-8.329500556E-1,8.122050285E0,-4.012950420E0
4.739396794E0,-8.929500580E-1,8.200950623E0,-3.924000263E0
4.741930333E0,-1.000950098E0,8.206049919E0,-4.019999981E0
4.744464100E0,-1.048950076E0,8.110050201E0,-4.140000343E0
4.746997717E0,-1.027050018E0,8.134050369E0,-3.922050238E0
4.749531252E0,-1.006049991E0,8.091000557E0,-3.831000090E0
4.752065019E0,-1.006049991E0,8.031000137E0,-3.811950207E0
4.754598636E0,-8.620500565E-1,8.002050400E0,-3.699000120E0
4.757132404E0,-7.450500131E-1,7.978950500E0,-3.514950275E0
4.759665953E0,-5.989500284E-1,8.006999969E0,-3.342000246E0
4.762199567E0,-6.270000339E-1,8.029050827E0,-3.570000172E0
4.764733336E0,-8.719500303E-1,8.176950455E0,-3.739950180E0
4.767266876E0,-1.048950076E0,8.188950539E0,-3.723000288E0
4.769800480E0,-5.359500051E-1,8.138999939E0,-3.771000147E0
4.772334249E0,-3.420000076E-1,8.239950180E0,-3.910050154E0
4.774867789E0,-3.040500283E-1,8.464950562E0,-3.559950113E0
4.777401403E0,-2.179500163E-1,8.532000542E0,-3.277950048E0
4.779935163E0,-2.029500157E-1,8.449950218E0,-2.920950174E0
4.782468703E0,-2.590500116E-1,8.368950844E0,-2.788950205E0
4.785002317E0,-3.520500064E-1,8.320950508E0,-3.136050224E0
4.787536086E0,-3.589500189E-1,8.266050339E0,-3.414000273E0
4.790069703E0,-4.789500237E-1,8.175000191E0,-3.475950241E0
4.792603242E0,-7.660500407E-1,8.200950623E0,-3.457050085E0
4.795137009E0,-1.257000089E0,8.332950592E0,-3.340050220E0
4.797670550E0,-1.822050095E0,8.761950493E0,-3.522000074E0
4.800204158E0,-2.395050049E0,9.126000404E0,-3.618000269E0
4.802737927E0,-2.554950237E0,9.135000229E0,-3.342000246E0
4.805271468E0,-2.764050245E0,9.154050827E0,-3.316050053E0
4.807805081E0,-2.934000254E0,9.169050217E0,-3.498000145E0
4.810338845E0,-2.785050154E0,9.049050331E0,-3.649050236E0
4.812872386E0,-2.596050024E0,8.782950401E0,-3.991050243E0
4.815405999E0,-2.401950121E0,8.649000168E0,-4.204050064E0
4.817939768E0,-2.400000095E0,8.644050598E0,-4.201950073E0
4.820473405E0,-2.661000013E0,8.773950577E0,-4.156949997E0
4.823006943E0,-2.506950140E0,8.608050346E0,-4.093950272E0
4.825540711E0,-1.984950066E0,8.328000069E0,-3.879000187E0
4.828074328E0,-1.734000087E0,8.179950714E0,-3.615000248E0
4.830608095E0,-1.626000047E0,8.134050369E0,-3.510000229E0
4.833141636E0,-1.366950035E0,8.082000732E0,-3.816000223E0
4.835675249E0,-1.237950087E0,8.115000725E0,-3.943050146E0
4.838208789E0,-1.413000107E0,8.143950462E0,-4.147050381E0
4.840742567E0,-1.378950119E0,8.175000191E0,-4.261950016E0
4.843276184E0,-1.329000115E0,8.355000496E0,-4.044000149E0
4.845809951E0,-1.204950094E0,8.320950508E0,-3.783000231E0
4.848343492E0,-1.114050031E0,8.436000824E0,-3.816000223E0
4.850877148E0,-1.686000109E0,8.683050156E0,-4.221000195E0
4.853410689E0,-2.625000238E0,9.198000908E0,-4.269000053E0
4.855944456E0,-3.480000257E0,9.460950851E0,-4.473000050E0
4.858478073E0,-3.721950293E0,8.986950874E0,-3.871950150E0
4.861011841E0,-3.657000065E0,8.716050148E0,-3.699000120E0
4.863545381E0,-3.439050198E0,8.877000809E0,-4.516050339E0
4.866078994E0,-3.070050240E0,8.704050064E0,-5.092950344E0
4.868612535E0,-3.106050253E0,8.829000473E0,-5.251050472E0
4.871146283E0,-3.039000034E0,8.944050789E0,-5.079000473E0
4.873679901E0,-2.682000160E0,8.683050156E0,-4.765050411E0
4.876213668E0,-2.512050152E0,8.709000587E0,-4.530000210E0
4.878747208E0,-2.505000114E0,8.805000305E0,-4.422000408E0
4.881280827E0,-2.503050089E0,8.794950485E0,-4.567950249E0
4.883814596E0,-2.313000202E0,8.788050652E0,-4.795950413E0
4.886348136E0,-2.158050060E0,8.752050400E0,-4.978050232E0
4.888881750E0,-1.791000128E0,8.710950851E0,-5.056950092E0
4.891415523E0,-1.456050038E0,8.674950600E0,-5.095050335E0
4.893949140E0,-1.377000093E0,8.625000000E0,-5.019000053E0
4.896482679E0,-1.303050041E0,8.616000175E0,-4.996950150E0
4.899016446E0,-1.297950029E0,8.580000877E0,-4.971000195E0
4.901550073E0,-1.369950056E0,8.500950813E0,-5.035950184E0
4.904083612E0,-1.423050046E0,8.416950226E0,-5.044950008E0
4.906617379E0,-1.465950012E0,8.388000488E0,-4.984950066E0
4.909150920E0,-1.429950118E0,8.350049973E0,-4.939950466E0
4.911684538E0,-1.369950056E0,8.340000153E0,-4.947000027E0
4.914218307E0,-1.377000093E0,8.392950058E0,-4.968000412E0
4.916751848E0,-1.312050104E0,8.479050636E0,-5.062050343E0
4.919285692E0,-1.216950059E0,8.541000366E0,-5.103000164E0
4.921819236E0,-1.201950073E0,8.560950279E0,-5.152950287E0
4.924352852E0,-1.185000062E0,8.508000374E0,-5.176950455E0
4.926886619E0,-1.123050094E0,8.536950111E0,-5.050050259E0
4.929420159E0,-1.175999999E0,8.568000793E0,-4.770000458E0
4.931953798E0,-1.426950097E0,8.527050018E0,-4.695000172E0
4.934487338E0,-1.585050106E0,8.395050049E0,-4.830000401E0
4.937021106E0,-1.789050102E0,8.302050591E0,-4.975950241E0
4.939554723E0,-2.107050180E0,8.158050537E0,-5.055000305E0
4.942088246E0,-2.505000114E0,8.043000221E0,-5.152950287E0
4.944622014E0,-2.902950048E0,7.927950382E0,-5.220000267E0
4.947155631E0,-3.207000256E0,7.780050278E0,-5.341950417E0
4.949689398E0,-3.370050192E0,7.666950226E0,-5.308950424E0
4.952222939E0,-3.346050262E0,7.650000572E0,-5.251050472E0
4.954756552E0,-3.256950140E0,7.738950253E0,-5.140950203E0
4.957290321E0,-3.079950094E0,7.888050556E0,-5.023950100E0
4.959823862E0,-2.863950253E0,8.091000557E0,-4.861050129E0
4.962357475E0,-2.620050192E0,8.347050667E0,-4.755000114E0
4.964891244E0,-2.395050049E0,8.557950020E0,-4.650000095E0
4.967424785E0,-2.191050053E0,8.752050400E0,-4.549050331E0
4.969958398E0,-1.996950150E0,8.914950371E0,-4.480050087E0
4.972492173E0,-1.810950041E0,9.070950508E0,-4.402950287E0
4.975025713E0,-1.663950086E0,9.183000565E0,-4.281000137E0
4.977559326E0,-1.494000077E0,9.279000282E0,-4.123050213E0
4.980093096E0,-1.272000074E0,9.339000702E0,-4.036950111E0
4.982626698E0,-9.870000482E-1,9.274050713E0,-4.033950329E0
4.985160236E0,-8.020500541E-1,9.186000824E0,-4.225950241E0
4.987694004E0,-9.100500345E-1,9.087000847E0,-4.288050175E0
4.990227544E0,-9.940500259E-1,8.986950874E0,-4.269000053E0
4.992761139E0,-9.700500369E-1,8.869050026E0,-4.444050312E0
4.995294908E0,-8.839500546E-1,8.968050003E0,-4.291050434E0
4.997828448E0,-5.220000148E-1,9.199950218E0,-4.054049969E0
5.000362062E0,-3.795000166E-2,9.442049980E0,-2.893950224E0
5.002895817E0,1.840500087E-1,9.751049995E0,-2.611950159E0
5.005429357E0,6.599999964E-2,9.813000679E0,-2.614050150E0
5.007962971E0,-1.030500084E-1,9.655050278E0,-2.595000029E0
5.010496740E0,-1.240500063E-1,9.454050064E0,-2.881950140E0
5.013030338E0,-5.149500370E-1,9.243000031E0,-3.109950066E0
5.015563877E0,-1.129950047E0,9.207000732E0,-3.253950119E0
5.018097644E0,-1.678950071E0,9.391950607E0,-2.728950024E0
5.020631261E0,-2.389950037E0,9.744000435E0,-2.068050146E0
5.023164795E0,-2.826000214E0,9.982950211E0,-2.061000109E0
5.025698562E0,-3.142050266E0,1.004295063E1,-2.044049978E0
5.028232180E0,-3.376950264E0,9.973950386E0,-2.180999994E0
5.030765718E0,-3.397950172E0,9.504000664E0,-2.503950119E0
5.033299499E0,-3.477000237E0,9.360000610E0,-2.965950251E0
5.035833117E0,-3.760050297E0,9.286050797E0,-3.178950071E0
5.038366884E0,-3.904050112E0,9.304950714E0,-3.153000116E0
5.040900424E0,-3.832050085E0,9.292950630E0,-3.301950216E0
5.043434029E0,-3.645000219E0,9.078000069E0,-3.388050079E0
5.045967798E0,-3.400950193E0,8.812050819E0,-3.298950195E0
5.048501338E0,-2.971950054E0,8.452950478E0,-3.361050129E0
5.051034952E0,-2.620050192E0,8.047950745E0,-3.402000189E0
5.053568692E0,-2.172000170E0,7.579050541E0,-3.522000074E0
5.056102233E0,-1.606950045E0,7.195050240E0,-3.493050098E0
5.058635846E0,-9.700500369E-1,6.810000420E0,-3.558000088E0
5.061169386E0,-4.240500331E-1,6.762000084E0,-3.642000198E0
5.063703236E0,-5.479500294E-1,6.967950344E0,-3.795000076E0
5.066236776E0,-6.850500107E-1,7.131000519E0,-3.910050154E0
5.068770543E0,-6.990000606E-1,7.363050461E0,-4.386000156E0
5.071304161E0,-7.879500389E-1,7.425000191E0,-4.444050312E0
5.073837699E0,-6.850500107E-1,7.453950405E0,-4.738950253E0
5.076371466E0,-5.170500278E-1,7.408950329E0,-4.885050297E0
5.078905007E0,-5.200500488E-1,7.273950577E0,-4.897050381E0
5.081438620E0,-3.690000176E-1,6.862050533E0,-4.726950169E0
5.083972414E0,-4.879500270E-1,6.769050121E0,-4.470000267E0
5.086505955E0,-7.609500289E-1,6.775950432E0,-4.846050262E0
5.089039568E0,3.300000131E-1,6.718950272E0,-4.588050365E0
5.091573338E0,6.750000119E-1,6.867000103E0,-3.792000294E0
5.094106959E0,1.159500033E-1,7.015950203E0,-4.161000252E0
5.096640497E0,1.909500062E-1,7.084950447E0,-4.522950172E0
5.099174265E0,3.180000186E-1,7.267050266E0,-4.165950298E0
5.101707882E0,8.299500346E-1,7.381950378E0,-3.835950136E0
5.104241421E0,1.225050092E0,7.686000347E0,-3.496050119E0
5.106775265E0,1.575000048E0,7.947000504E0,-3.472050190E0
5.109308805E0,1.909950137E0,8.242050171E0,-3.766050100E0
5.111842572E0,2.047049999E0,8.529000282E0,-3.880950212E0
5.114376128E0,1.395000100E0,8.704050064E0,-3.175050259E0
5.116909741E0,1.359000087E0,8.877000809E0,-2.386950016E0
5.119443510E0,4.900500178E-1,1.022295094E1,-3.166950226E0
5.121977051E0,1.455000043E0,9.580950737E0,-2.458050013E0
5.124510659E0,2.152050018E0,8.781000137E0,-3.493050098E0
5.127044429E0,1.233000040E0,9.001049995E0,-3.642000198E0
5.129577969E0,1.369050026E0,8.821949959E0,-3.292050123E0
5.132111582E0,9.829500318E-1,8.889000893E0,-3.241950035E0
5.134645357E0,5.310000181E-1,8.994000435E0,-3.220050097E0
5.137178897E0,4.905000329E-2,9.174000740E0,-3.735000134E0
5.139712511E0,-6.559500098E-1,9.253050804E0,-3.871950150E0
5.142246280E0,-1.240950108E0,9.384000778E0,-4.330950260E0
5.144779824E0,-1.690950036E0,9.600000381E0,-4.413000107E0
5.147313438E0,-1.837050080E0,9.877950668E0,-4.450950146E0
5.149847207E0,-1.945050120E0,9.925950050E0,-4.116000175E0
5.152380824E0,-2.074050188E0,9.946950912E0,-3.763950109E0
5.154914363E0,-1.786950111E0,9.895050049E0,-3.912000179E0
5.157448130E0,-1.672050118E0,9.715050697E0,-3.943050146E0
5.159981670E0,-1.710000038E0,9.616950035E0,-4.087049961E0
5.162515284E0,-1.747950077E0,9.643050194E0,-3.943050146E0
5.165049058E0,-2.158050060E0,9.657000542E0,-4.425000191E0
5.167582599E0,-2.296950102E0,9.583050728E0,-4.588050365E0
5.170116212E0,-2.412000179E0,9.492000580E0,-4.564050198E0
5.172649981E0,-2.725050211E0,9.490050316E0,-4.549050331E0
5.175183546E0,-3.039000034E0,9.406050682E0,-4.609050274E0
5.177717159E0,-3.031950235E0,9.123000145E0,-5.062050343E0
5.180250928E0,-2.851950169E0,8.773950577E0,-5.028000355E0
5.182784546E0,-2.608050108E0,8.347050667E0,-5.218050480E0
5.185318079E0,-2.175000191E0,7.975950241E0,-5.404050350E0
5.187851846E0,-1.818000078E0,7.864050388E0,-5.185950279E0
5.190385464E0,-1.630950093E0,7.962000370E0,-5.092950344E0
5.192919002E0,-1.450950027E0,8.092950821E0,-4.999950409E0
5.195452755E0,-1.264050007E0,8.307000160E0,-4.779000282E0
5.197986373E0,-1.236000061E0,8.521950722E0,-4.636050224E0
5.200520140E0,-1.132950068E0,8.661000252E0,-4.588050365E0
5.203053681E0,-1.126049995E0,8.761950493E0,-4.530000210E0
5.205587289E0,-1.207050085E0,8.689949989E0,-4.470000267E0
5.208121058E0,-1.219050050E0,8.616000175E0,-4.525050163E0
5.210654599E0,-1.123050094E0,8.653950691E0,-4.396049976E0
5.213188212E0,-1.084950089E0,8.862000465E0,-4.189949989E0
5.215721757E0,-8.980500698E-1,9.079950333E0,-4.063050270E0
5.218255525E0,-7.810500264E-1,9.250050545E0,-4.032000065E0
5.220789142E0,-7.830000520E-1,9.391950607E0,-3.895050287E0
5.223322681E0,-7.060500383E-1,9.519000053E0,-3.876000166E0
5.225856525E0,-5.389500260E-1,9.435000420E0,-3.673050165E0
5.228390065E0,-5.749500394E-1,9.466050148E0,-3.724950075E0
5.230923832E0,-4.429500103E-1,9.420000076E0,-3.697050095E0
5.233457373E0,-9.300000221E-2,9.310050011E0,-3.591000080E0
5.235990971E0,7.729500532E-1,9.078000069E0,-3.577050209E0
5.238524741E0,1.065000057E0,9.063000679E0,-3.258000135E0
5.241058281E0,1.168050051E0,9.138000488E0,-3.166950226E0
5.243591894E0,1.015050054E0,9.138000488E0,-3.145950079E0
5.246125654E0,6.600000262E-1,9.169050217E0,-3.289950132E0
5.248659194E0,5.279999971E-1,9.075000763E0,-3.472050190E0
5.251192807E0,4.330500066E-1,8.872050285E0,-3.751950264E0
5.253726577E0,3.060000241E-1,8.416950226E0,-4.197000027E0
5.256260118E0,2.670000196E-1,8.347050667E0,-4.638000011E0
5.258793657E0,1.140000075E-1,8.625000000E0,-3.028050184E0
5.261327424E0,1.600500047E-1,8.755050659E0,-2.857950211E0
5.263861041E0,1.210500076E-1,8.756999969E0,-3.430950165E0
5.266394589E0,-1.240500063E-1,8.800050735E0,-3.382950068E0
5.268928356E0,-4.930500090E-1,8.853000641E0,-3.220050097E0
5.271461973E0,-8.329500556E-1,9.025050163E0,-3.190950155E0
5.273995512E0,-8.020500541E-1,9.163949966E0,-3.639000177E0
5.276529270E0,-8.689500690E-1,9.006000519E0,-4.624050140E0
5.279062810E0,-8.929500580E-1,8.838000298E0,-4.984950066E0
5.281596424E0,-1.285950065E0,8.890950203E0,-4.441950321E0
5.284130193E0,-1.801050067E0,9.073050499E0,-3.871950150E0
5.286663829E0,-2.194050074E0,9.226050377E0,-3.850050211E0
5.289197597E0,-2.529000044E0,9.358050346E0,-4.429950237E0
5.291731137E0,-2.826000214E0,9.496950150E0,-4.963950157E0
5.294264751E0,-2.946000099E0,9.415950775E0,-5.008950233E0
5.296798305E0,-3.025050163E0,9.138000488E0,-5.026050091E0
5.299331986E0,-2.827950239E0,8.971950531E0,-4.719000340E0
5.301865641E0,-2.893050194E0,9.492000580E0,-3.900000095E0
5.304399228E0,-2.685000181E0,1.102305031E1,-5.620050430E0
5.306933072E0,-2.674950123E0,8.188950539E0,-3.534000158E0
5.309466613E0,-1.758000135E0,7.092000484E0,-3.534000158E0
5.312000380E0,-1.456050038E0,8.500950813E0,-6.112950325E0
5.314533925E0,-1.981050134E0,8.315999985E0,-4.758000374E0
5.317067539E0,-2.032950163E0,8.376000404E0,-4.707000256E0
5.319601308E0,-2.293950081E0,8.398050308E0,-5.088000298E0
5.322134849E0,-2.199000120E0,8.599050522E0,-5.244000435E0
5.324668428E0,-1.933050036E0,8.532000542E0,-5.127000332E0
5.327202197E0,-1.284000039E0,8.731050491E0,-5.227050304E0
5.329735738E0,-4.669500291E-1,9.043950081E0,-5.149950027E0
5.332269351E0,-1.270500124E-1,9.214050293E0,-4.674000263E0
5.334803115E0,-3.600000218E-2,9.526050568E0,-4.525050163E0
5.337336656E0,3.540000021E-1,9.792000771E0,-4.687950134E0
5.339870269E0,5.719500184E-1,9.940050125E0,-4.456050396E0
5.342404038E0,1.260000020E-1,1.004295063E1,-4.272000313E0
5.344937628E0,9.300000221E-2,1.007205009E1,-4.309950352E0
5.347471166E0,-2.730000019E-1,9.930000305E0,-4.216050148E0
5.350004933E0,-3.780000210E-1,1.002405071E1,-4.171050072E0
5.352538551E0,-3.690000176E-1,1.032600021E1,-4.956000328E0
5.355072103E0,-2.560500205E-1,1.018905067E1,-5.241000175E0
5.357605871E0,-4.570500255E-1,1.011705017E1,-4.723950386E0
5.360139488E0,-5.700000525E-1,1.011000061E1,-4.272000313E0
5.362673026E0,-2.419500053E-1,1.003095055E1,-4.141950130E0
5.365206799E0,-2.059500068E-1,1.000695038E1,-4.864950180E0
5.367740416E0,-8.790000677E-1,9.952050209E0,-4.456050396E0
5.370274183E0,-8.790000677E-1,9.808050156E0,-3.619950056E0
5.372807724E0,-7.330500484E-1,9.580950737E0,-4.477050304E0
5.375341351E0,-7.210500240E-1,9.519000053E0,-4.879950047E0
5.377875120E0,-8.380500674E-1,9.598050117E0,-4.303050041E0
5.380408661E0,-7.729500532E-1,9.805950165E0,-4.873050213E0
5.382942274E0,-1.000500023E-1,9.519000053E0,-4.927950382E0
5.385475811E0,8.590500355E-1,9.075000763E0,-4.509000301E0
5.388009578E0,2.599500120E-1,8.854949951E0,-3.819000244E0
5.390543195E0,-1.800000072E-1,8.673000336E0,-3.691950083E0
5.393076963E0,-1.410000026E-1,8.282999992E0,-4.252050400E0
5.395610575E0,1.380000114E-1,7.861050606E0,-4.798050404E0
5.398144113E0,4.849500358E-1,7.537950516E0,-5.091000080E0
5.400677881E0,-4.960500300E-1,7.762950420E0,-4.759950161E0
5.403211421E0,-1.105949998E0,8.104949951E0,-4.384050369E0
5.405745025E0,-1.260000110E0,8.389950752E0,-4.657050133E0
5.408278794E0,-1.839000106E0,8.508000374E0,-5.028000355E0
5.410812334E0,-2.143050194E0,8.484000206E0,-5.320950031E0
5.413345948E0,-2.389950037E0,8.314050674E0,-5.512050152E0
5.415879712E0,-2.740050077E0,8.104949951E0,-5.740050316E0
5.418413252E0,-2.998050213E0,7.816050529E0,-5.811000347E0
5.420946866E0,-3.175950050E0,7.389000416E0,-5.890950203E0
5.423480635E0,-3.805950165E0,7.099950314E0,-5.722950459E0
5.426014305E0,-3.973050117E0,7.423050404E0,-5.155050278E0
5.428547844E0,-3.777000189E0,8.137050629E0,-4.710000038E0
5.431081611E0,-3.409950256E0,8.734950066E0,-4.453950405E0
5.433615228E0,-2.893050194E0,9.103950500E0,-4.309950352E0
5.436148777E0,-2.491050005E0,9.303000450E0,-4.015050411E0
5.438682544E0,-2.140950203E0,9.616950035E0,-3.759000063E0
5.441216162E0,-1.771950126E0,9.865950584E0,-3.543000221E0
5.443749700E0,-1.557000041E0,1.001205063E1,-3.394950151E0
5.446283457E0,-1.399050117E0,1.015305042E1,-3.328050137E0
5.448817075E0,-1.308000088E0,1.013205051E1,-3.388050079E0
5.451350842E0,-1.228950024E0,9.922950745E0,-3.406950235E0
5.453884382E0,-1.141950011E0,9.729000092E0,-3.502950191E0
5.456417902E0,-1.039050102E0,9.508950233E0,-3.484050274E0
5.458951746E0,-9.439500570E-1,9.327000618E0,-3.436050177E0
5.461485286E0,-9.409500360E-1,9.159000397E0,-3.394950151E0
5.464018902E0,-1.096950054E0,9.091950417E0,-3.244050264E0
5.466552411E0,-1.200000048E0,9.046950340E0,-3.088050127E0
5.469086179E0,-1.315050006E0,9.034950256E0,-2.964000225E0
5.471619796E0,-1.465950012E0,8.977050781E0,-2.980950117E0
5.474153334E0,-1.609050035E0,8.814000130E0,-2.893950224E0
5.476687092E0,-1.642950058E0,8.698950768E0,-3.055050135E0
5.479220709E0,-1.783950090E0,8.470050812E0,-2.995050192E0
5.481754476E0,-2.056950092E0,8.308950424E0,-3.256050110E0
