"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.330734366E1,1.027400017E0,-1.080199957E0,-1.418862462E0
2.330987728E1,1.089137435E0,-1.059987545E0,-1.408137441E0
2.331241105E1,1.147575021E0,-1.052562475E0,-1.391224980E0
2.331494469E1,1.200787544E0,-1.058887482E0,-1.378437519E0
2.331747846E1,1.248775005E0,-1.078137517E0,-1.369912505E0
2.332001208E1,1.301987529E0,-1.100412488E0,-1.367712498E0
2.332254584E1,1.353000045E0,-1.131350040E0,-1.366750002E0
2.332507943E1,1.404150009E0,-1.163249969E0,-1.368812442E0
2.332761320E1,1.453099966E0,-1.193087459E0,-1.369912505E0
2.333014682E1,1.498749971E0,-1.224987507E0,-1.367712498E0
2.333268058E1,1.540274978E0,-1.252624989E0,-1.358224988E0
2.333521421E1,1.577537537E0,-1.283562541E0,-1.338974953E0
2.333774798E1,1.611637473E0,-1.322887540E0,-1.316699982E0
2.334028160E1,1.638175011E0,-1.375000000E0,-1.293324947E0
2.334281537E1,1.663749933E0,-1.428212523E0,-1.266649961E0
2.334534897E1,1.687124968E0,-1.479362488E0,-1.237912536E0
2.334788274E1,1.712700009E0,-1.532575011E0,-1.214537501E0
2.335041636E1,1.737174988E0,-1.582487464E0,-1.190062523E0
2.335295013E1,1.756287456E0,-1.631437540E0,-1.168750048E0
2.335548375E1,1.770174980E0,-1.686849952E0,-1.148537517E0
2.335801752E1,1.775537491E0,-1.749687433E0,-1.130387545E0
2.336055113E1,1.779799938E0,-1.810325027E0,-1.111274958E0
2.336308490E1,1.785025001E0,-1.873024940E0,-1.096424937E0
2.336561851E1,1.789287448E0,-1.944387436E0,-1.083637476E0
2.336815228E1,1.795750022E0,-2.012449980E0,-1.069749951E0
2.337068590E1,1.800012469E0,-2.084912539E0,-1.053799987E0
2.337321966E1,1.793550014E0,-2.160399914E0,-1.043212533E0
2.337575330E1,1.784062505E0,-2.238087416E0,-1.031525016E0
2.337828707E1,1.765912533E0,-2.317975044E0,-1.021899939E0
2.338082069E1,1.741437435E0,-2.394562483E0,-1.016537547E0
2.338335445E1,1.710637450E0,-2.471149921E0,-1.010212541E0
2.338588812E1,1.671175003E0,-2.548837423E0,-1.003749967E0
2.338842189E1,1.625387549E0,-2.611675024E0,-9.974250197E-1
2.339095551E1,1.570112467E0,-2.665849924E0,-9.878000021E-1
2.339348928E1,1.514699936E0,-2.702149868E0,-9.761124849E-1
2.339602289E1,1.465749979E0,-2.713837385E0,-9.707499743E-1
2.339855666E1,1.416800022E0,-2.708474874E0,-9.623624682E-1
2.340109028E1,1.376374960E0,-2.675474882E0,-9.559000134E-1
2.340362404E1,1.341312528E0,-2.627624989E0,-9.590625167E-1
2.340615766E1,1.313675046E0,-2.569050074E0,-9.686874747E-1
2.340869143E1,1.285899997E0,-2.508412600E0,-9.911000133E-1
2.341122505E1,1.260462523E0,-2.428524971E0,-1.016537547E0
2.341375881E1,1.243412495E0,-2.333925009E0,-1.052700043E0
2.341629244E1,1.243412495E0,-2.231762409E0,-1.092162490E0
2.341882621E1,1.247674942E0,-2.117774963E0,-1.135749936E0
2.342135983E1,1.264724970E0,-1.998700023E0,-1.188962460E0
2.342389360E1,1.288100004E0,-1.881549954E0,-1.244374990E0
2.342642722E1,1.309412479E0,-1.760275006E0,-1.296487451E0
2.342896099E1,1.331687450E0,-1.630475044E0,-1.346537471E0
2.343149460E1,1.353000045E0,-1.496274948E0,-1.394387484E0
2.343402837E1,1.377475023E0,-1.360149980E0,-1.435912490E0
2.343656202E1,1.404150009E0,-1.220724940E0,-1.473175049E0
2.343909579E1,1.424362540E0,-1.063150048E0,-1.500812531E0
2.344162940E1,1.440312505E0,-9.227625132E-1,-1.526387453E0
2.344416317E1,1.470012546E0,-7.875999808E-1,-1.547562480E0
2.344669677E1,1.498749971E0,-6.481750011E-1,-1.563512444E0
2.344923054E1,1.527487516E0,-5.013250113E-1,-1.577399969E0
2.345176416E1,1.561587453E0,-3.555749953E-1,-1.587025046E0
2.345429793E1,1.597749949E0,-2.107875049E-1,-1.599812508E0
2.345683158E1,1.629649997E0,-6.503749639E-2,-1.609300017E0
2.345936534E1,1.666912436E0,8.511249721E-2,-1.618924975E0
2.346189896E1,1.706375003E0,2.329249978E-1,-1.634874940E0
2.346443273E1,1.751062512E0,3.799124956E-1,-1.655087471E0
2.346696637E1,1.805237532E0,5.267624855E-1,-1.684924960E0
2.346950014E1,1.863812447E0,6.554625034E-1,-1.729612470E0
2.347203376E1,1.926650047E0,7.726125121E-1,-1.779662490E0
2.347456752E1,2.000075102E0,8.714749813E-1,-1.841400027E0
2.347710110E1,2.079824924E0,9.502624869E-1,-1.913725019E0
2.347963487E1,2.156549931E0,1.016262531E0,-1.991412520E0
2.348216848E1,2.240562439E0,1.071537495E0,-2.068000078E0
2.348470225E1,2.319350004E0,1.122687459E0,-2.146787405E0
2.348723587E1,2.400199890E0,1.166275024E0,-2.220212460E0
2.348976964E1,2.482150078E0,1.206699967E0,-2.285112381E0
2.349230325E1,2.561899900E0,1.242862463E0,-2.346849918E0
2.349483702E1,2.644949913E0,1.286587477E0,-2.398962498E0
2.349737064E1,2.727999926E0,1.321650028E0,-2.443650007E0
2.349990441E1,2.803487539E0,1.352587461E0,-2.480912447E0
2.350243802E1,2.880212545E0,1.391912460E0,-2.518174887E0
2.350497179E1,2.954600096E0,1.433437467E0,-2.548012495E0
2.350750542E1,3.028024912E0,1.478124976E0,-2.568224907E0
2.351003919E1,3.096225023E0,1.523912549E0,-2.588437557E0
2.351257281E1,3.161124945E0,1.571762443E0,-2.606450081E0
2.351510657E1,3.223824978E0,1.623875022E0,-2.622400045E0
2.351764018E1,3.281300068E0,1.683550000E0,-2.633125067E0
2.352017394E1,3.329287529E0,1.759037495E0,-2.641649961E0
2.352270756E1,3.372874975E0,1.850612521E0,-2.646874905E0
2.352524133E1,3.404774904E0,1.953874946E0,-2.653337479E0
2.352777495E1,3.431449890E0,2.064562559E0,-2.655400038E0
2.353030872E1,3.457987547E0,2.164525032E0,-2.651137590E0
2.353284234E1,3.486725092E0,2.274112463E0,-2.647974968E0
2.353537610E1,3.501574993E0,2.399787426E0,-2.639450073E0
2.353790973E1,3.514362574E0,2.527387381E0,-2.634224892E0
2.354044349E1,3.523987532E0,2.647700071E0,-2.622400045E0
2.354297711E1,3.535675049E0,2.773237467E0,-2.614012480E0
2.354551088E1,3.541037560E0,2.905237436E0,-2.600125074E0
2.354804451E1,3.544199944E0,3.033937454E0,-2.587337494E0
2.355057828E1,3.550662518E0,3.157412529E0,-2.571387529E0
2.355311189E1,3.555887461E0,3.286249876E0,-2.554337502E0
2.355564566E1,3.554787397E0,3.410687447E0,-2.534125090E0
2.355817929E1,3.551625013E0,3.530999899E0,-2.510750055E0
2.356071306E1,3.549562454E0,3.646912575E0,-2.482012510E0
2.356324667E1,3.539937496E0,3.752374887E0,-2.444750071E0
2.356578044E1,3.526187420E0,3.849174976E0,-2.406387568E0
2.356831406E1,3.515462399E0,3.932224989E0,-2.364862442E0
2.357084782E1,3.501574993E0,4.009912491E0,-2.312750101E0
2.357338144E1,3.488924980E0,4.072612286E0,-2.259537458E0
2.357591521E1,3.480400085E0,4.126924992E0,-2.202062607E0
2.357844880E1,3.471874952E0,4.165287495E0,-2.138262510E0
2.358098257E1,3.459087372E0,4.188662529E0,-2.074462414E0
2.358351619E1,3.451662540E0,4.197187424E0,-2.006262541E0
2.358604995E1,3.457987547E0,4.196087360E0,-1.937099934E0
2.358858359E1,3.465412378E0,4.192924976E0,-1.877562523E0
2.359111735E1,3.463350058E0,4.180137634E0,-1.818987489E0
2.359365097E1,3.449462414E0,4.161987305E0,-1.761512518E0
2.359618474E1,3.428149939E0,4.146037579E0,-1.704037547E0
2.359871832E1,3.398449898E0,4.126924992E0,-1.647662520E0
2.360125209E1,3.361187458E0,4.101349831E0,-1.597612500E0
2.360378571E1,3.327087402E0,4.070549965E0,-1.542337537E0
2.360631948E1,3.289824963E0,4.027925014E0,-1.493387461E0
2.360885309E1,3.255862474E0,3.967287540E0,-1.443337440E0
2.361138686E1,3.230287552E0,3.906650066E0,-1.394387484E0
2.361392048E1,3.206912518E0,3.839550018E0,-1.349699974E0
2.361645425E1,3.178174973E0,3.757600069E0,-1.311337471E0
2.361898785E1,3.140912533E0,3.659699917E0,-1.272012472E0
2.362152162E1,3.106812477E0,3.551212549E0,-1.234750032E0
2.362405524E1,3.068449974E0,3.443687439E0,-1.193225026E0
2.362658901E1,3.028024912E0,3.339462519E0,-1.153900027E0
2.362912252E1,2.983337402E0,3.235100031E0,-1.110175014E0
2.363165637E1,2.940850019E0,3.127574921E0,-1.068787456E0
2.363418998E1,2.900424957E0,3.022249937E0,-1.026162505E0
2.363672375E1,2.856699944E0,2.921187401E0,-9.868375063E-1
2.363925738E1,2.813112497E0,2.817924976E0,-9.495750070E-1
2.364179115E1,2.773787498E0,2.711499929E0,-9.175375104E-1
2.364432477E1,2.730062485E0,2.610437393E0,-8.889374733E-1
2.364685854E1,2.689637423E0,2.510337591E0,-8.643249869E-1
2.364939217E1,2.652374983E0,2.417799950E0,-8.494749665E-1
2.365192593E1,2.617312431E0,2.334749937E0,-8.303624988E-1
2.365445955E1,2.589674950E0,2.252799988E0,-8.112499714E-1
2.365699332E1,2.556674957E0,2.174149990E0,-7.930999994E-1
2.365952692E1,2.524637461E0,2.099624872E0,-7.728874683E-1
2.366206069E1,2.488475084E0,2.027299881E0,-7.430499792E-1
2.366459431E1,2.449150085E0,1.952775002E0,-7.100499868E-1
2.366712807E1,2.412987471E0,1.872887492E0,-6.727874875E-1
2.366966167E1,2.382050037E0,1.793137431E0,-6.408874989E-1
2.367219543E1,2.351249933E0,1.719712496E0,-6.047250032E-1
2.367472905E1,2.322512388E0,1.654812455E0,-5.663625002E-1
2.367726282E1,2.292675018E0,1.604762435E0,-5.249750018E-1
2.367979642E1,2.256512403E0,1.579187512E0,-4.834499955E-1
2.368233018E1,2.221450090E0,1.584550023E0,-4.387624860E-1
2.368486380E1,2.181987524E0,1.613287449E0,-3.844499886E-1
2.368739757E1,2.141562462E0,1.660037518E0,-3.290374875E-1
2.368993120E1,2.103337526E0,1.719712496E0,-2.737624943E-1
2.369246497E1,2.063874960E0,1.790937543E0,-2.151875049E-1
2.369499856E1,2.025650024E0,1.854874969E0,-1.524875015E-1
2.369753228E1,1.990450025E0,1.928300023E0,-9.281250089E-2
2.370006598E1,1.957450032E0,2.032525063E0,-3.533750027E-2
2.370259948E1,1.928712487E0,2.130424976E0,1.883750036E-2
2.370513332E1,1.905337453E0,2.204950094E0,7.631249726E-2
2.370766709E1,1.881962538E0,2.283737421E0,1.317249984E-1
2.371020071E1,1.858449936E0,2.357162476E0,1.912624985E-1
2.371273448E1,1.842499971E0,2.430587530E0,2.551999986E-1
2.371526809E1,1.820225000E0,2.481600046E0,3.232625127E-1
2.371780186E1,1.793550014E0,2.547600031E0,3.935250044E-1
2.372033548E1,1.773337483E0,2.643437386E0,4.669499993E-1
2.372286925E1,1.754225016E0,2.732812405E0,5.414749980E-1
2.372540287E1,1.729750037E0,2.810499907E0,6.212249994E-1
2.372793664E1,1.705274940E0,2.892450094E0,7.042750120E-1
2.373047025E1,1.677637458E0,2.981824875E0,7.882875204E-1
2.373300401E1,1.647799969E0,3.071199894E0,8.744999766E-1
2.373553763E1,1.622225046E0,3.156312466E0,9.681375027E-1
2.373807140E1,1.605175018E0,3.255312443E0,1.061774969E0
2.374060501E1,1.589224935E0,3.348949909E0,1.158712506E0
2.374313880E1,1.575474977E0,3.428837538E0,1.255512476E0
2.374567241E1,1.561587453E0,3.500062466E0,1.354512453E0
2.374820618E1,1.545637488E0,3.575687408E0,1.456674933E0
2.375073980E1,1.524325013E0,3.644850016E0,1.551412463E0
2.375327356E1,1.506312490E0,3.706587553E0,1.640787482E0
2.375580718E1,1.485962510E0,3.761862516E0,1.724799991E0
2.375834095E1,1.462587476E0,3.800225019E0,1.805649996E0
2.376087457E1,1.439212441E0,3.824699879E0,1.881274939E0
2.376340836E1,1.412537456E0,3.833225012E0,1.949337482E0
2.376594198E1,1.382837534E0,3.820437431E0,2.012175083E0
2.376847574E1,1.346675038E0,3.788537502E0,2.071712494E0
2.377100936E1,1.310374975E0,3.747012377E0,2.123962402E0
2.377354311E1,1.266787529E0,3.701225042E0,2.170712471E0
2.377607673E1,1.225262523E0,3.648012400E0,2.212237597E0
2.377861050E1,1.181674957E0,3.576787472E0,2.251562595E0
2.378114404E1,1.133824944E0,3.491537571E0,2.287724972E0
2.378367786E1,1.086937547E0,3.391575098E0,2.317562580E0
2.378621148E1,1.042250037E0,3.284049988E0,2.346299887E0
2.378874525E1,1.004987478E0,3.159612417E0,2.373937368E0
2.379127887E1,9.699249864E-1,3.017024994E0,2.390987396E0
2.379381261E1,9.304624796E-1,2.863712549E0,2.408037424E0
2.379634623E1,8.879749775E-1,2.695549965E0,2.417662382E0
2.379888000E1,8.475499749E-1,2.505112410E0,2.421925068E0
2.380141362E1,8.134499788E-1,2.340112448E0,2.419724941E0
2.380394740E1,7.826499939E-1,2.197525024E0,2.410237551E0
2.380648101E1,7.485499978E-1,2.041049957E0,2.399512529E0
2.380901478E1,7.176125050E-1,1.868625045E0,2.387825012E0
2.381154840E1,6.847500205E-1,1.708024979E0,2.376137495E0
2.381408216E1,6.580749750E-1,1.554712534E0,2.368712425E0
2.381661578E1,6.324999928E-1,1.413224936E0,2.366512537E0
2.381914955E1,6.028000116E-1,1.304600000E0,2.357987404E0
2.382168316E1,5.825874805E-1,1.203537464E0,2.357987404E0
2.382421695E1,5.707625151E-1,1.126950026E0,2.364449978E0
2.382675057E1,5.655375123E-1,1.087487459E0,2.371875048E0
2.382928433E1,5.665000081E-1,1.055587530E0,2.379299879E0
2.383181788E1,5.740625262E-1,1.017362475E0,2.392087460E0
2.383435173E1,5.803874731E-1,9.895874858E-1,2.402674913E0
2.383688535E1,5.750250220E-1,9.673125148E-1,2.417662382E0
2.383941912E1,5.698000193E-1,9.374749660E-1,2.436774969E0
2.384195274E1,5.590749979E-1,9.087374806E-1,2.454925060E0
2.384448653E1,5.357000232E-1,8.864625096E-1,2.475137472E0
2.384702015E1,5.175499916E-1,8.757374883E-1,2.494250059E0
2.384955392E1,5.037999749E-1,8.736749887E-1,2.513362408E0
2.385208753E1,4.910124838E-1,8.831624985E-1,2.535774946E0
2.385462131E1,4.771249890E-1,9.002124667E-1,2.558049917E0
2.385715485E1,4.600749910E-1,9.183624983E-1,2.581562519E0
2.385968869E1,4.388999939E-1,9.396749735E-1,2.606999874E0
2.386222231E1,4.133250117E-1,9.576874971E-1,2.636837482E0
2.386475610E1,3.803249896E-1,9.726749659E-1,2.666675091E0
2.386728972E1,3.547500074E-1,9.853249788E-1,2.698575020E0
2.386982348E1,3.291749954E-1,9.917874932E-1,2.726212502E0
2.387235710E1,3.046999872E-1,9.928874969E-1,2.752887487E0
2.387489084E1,2.887499928E-1,9.928874969E-1,2.776262522E0
2.387742446E1,2.727999985E-1,9.789999723E-1,2.793312550E0
2.387995800E1,2.525874972E-1,9.651125073E-1,2.798675060E0
2.388249184E1,2.303124964E-1,9.428374767E-1,2.797574997E0
2.388502562E1,2.058375031E-1,8.683124781E-1,2.792212486E0
2.388755924E1,1.845249981E-1,7.991499901E-1,2.774199963E0
2.389009300E1,1.674750000E-1,7.618874907E-1,2.742162466E0
2.389262662E1,1.483625025E-1,6.969875097E-1,2.701737404E0
2.389516040E1,1.333750039E-1,5.979874730E-1,2.651687384E0
2.389769401E1,1.291124970E-1,5.097125173E-1,2.595312595E0
2.390022778E1,1.291124970E-1,4.457750022E-1,2.527250051E0
2.390276140E1,1.313125044E-1,3.916000128E-1,2.462349892E0
2.390529516E1,1.387374997E-1,3.393499851E-1,2.392087460E0
2.390782877E1,1.526249945E-1,2.894375026E-1,2.326087475E0
2.391036231E1,1.728374958E-1,2.425500005E-1,2.261187553E0
2.391289616E1,2.036374956E-1,1.935999990E-1,2.196287394E0
2.391542991E1,2.377374917E-1,1.585374922E-1,2.140875101E0
2.391796352E1,2.727999985E-1,1.392875016E-1,2.081337452E0
2.392049729E1,3.132250011E-1,1.372250021E-1,2.019599915E0
2.392303091E1,3.612124920E-1,1.552374959E-1,1.962124944E0
2.392556466E1,4.079625010E-1,1.893374920E-1,1.897225022E0
2.392809820E1,4.633750021E-1,2.414499968E-1,1.826962471E0
2.393063182E1,5.293750167E-1,2.915000021E-1,1.749274969E0
2.393316566E1,6.059625149E-1,3.489750028E-1,1.663062453E0
2.393569944E1,6.888750196E-1,4.235000014E-1,1.565162539E0
2.393823306E1,7.783874869E-1,5.202999711E-1,1.460937500E0
2.394076682E1,8.794500232E-1,6.235625148E-1,1.351349950E0
2.394330044E1,9.922000170E-1,7.299875021E-1,1.232137442E0
2.394583422E1,1.114575028E0,8.353124857E-1,1.114024997E0
2.394836784E1,1.255100012E0,9.300500154E-1,9.926124811E-1
2.395090160E1,1.407312512E0,1.010900021E0,8.691374660E-1
2.395343522E1,1.570112467E0,1.080062509E0,7.415375113E-1
2.395596879E1,1.739374995E0,1.152524948E0,6.095374823E-1
2.395850264E1,1.910699964E0,1.251387477E0,4.754749835E-1
2.396103618E1,2.092612505E0,1.365375042E0,3.349500000E-1
2.396357002E1,2.289512396E0,1.492012501E0,1.945624948E-1
2.396610375E1,2.504425049E0,1.632400036E0,5.513750017E-2
2.396863736E1,2.731162548E0,1.789975047E0,-8.538749814E-2
2.397117113E1,2.966287374E0,1.966524959E0,-2.237125039E-1
2.397370475E1,3.205812454E0,2.168787479E0,-3.599750102E-1
2.397623828E1,3.443137407E0,2.410374880E0,-4.940375090E-1
2.397877204E1,3.676199913E0,2.693487406E0,-6.228749752E-1
2.398130589E1,3.908162594E0,3.000937462E0,-7.462124825E-1
2.398383951E1,4.138062477E0,3.328737497E0,-8.676249981E-1
2.398637325E1,4.363699913E0,3.669324875E0,-9.825749993E-1
2.398890686E1,4.590300083E0,4.020500183E0,-1.089962482E0
2.399144063E1,4.826525211E0,4.366312504E0,-1.193225026E0
2.399397425E1,5.075537682E0,4.683525085E0,-1.292225003E0
2.399650799E1,5.339537621E0,4.969799995E0,-1.389024973E0
2.399904160E1,5.605599880E0,5.237925053E0,-1.480599999E0
2.400157514E1,5.868499756E0,5.495462418E0,-1.568874955E0
2.400410891E1,6.126999855E0,5.758362293E0,-1.656187534E0
2.400664275E1,6.384537697E0,6.012737274E0,-1.743362546E0
2.400917629E1,6.640012264E0,6.224487305E0,-1.828612447E0
2.401171014E1,6.896450043E0,6.389487267E0,-1.911525011E0
2.401424375E1,7.159349918E0,6.484087467E0,-2.000900030E0
2.401677749E1,7.427474976E0,6.522449970E0,-2.092474937E0
2.401931111E1,7.694637299E0,6.519287586E0,-2.187212467E0
2.402184488E1,7.961800098E0,6.475699902E0,-2.279749870E0
2.402437850E1,8.226762772E0,6.396912575E0,-2.371325016E0
2.402691201E1,8.483200073E0,6.293650150E0,-2.457537413E0
2.402944578E1,8.732212067E0,6.156424999E0,-2.540450096E0
2.403197940E1,8.983425140E0,5.995687485E0,-2.622400045E0
2.403451324E1,9.229137421E0,5.816937447E0,-2.696924925E0
2.403704705E1,9.478287697E0,5.630624771E0,-2.766087532E0
2.403958067E1,9.725099564E0,5.420937538E0,-2.826725006E0
2.404211444E1,9.965587616E0,5.191174984E0,-2.873612404E0
2.404464805E1,1.019232464E1,4.939962387E0,-2.910875082E0
2.404718181E1,1.040627480E1,4.651625156E0,-2.942775011E0
2.404971543E1,1.061059952E1,4.320662498E0,-2.975775003E0
2.405224919E1,1.080309963E1,3.951337576E0,-3.013037443E0
2.405478273E1,1.098515034E1,3.550112486E0,-3.058825016E0
2.405731657E1,1.116706276E1,3.122349977E0,-3.110937595E0
2.405985011E1,1.135021210E1,2.665712595E0,-3.169512510E0
2.406238395E1,1.153006268E1,2.175112486E0,-3.225887537E0
2.406491757E1,1.172159958E1,1.642024994E0,-3.284462452E0
2.406745133E1,1.190461254E1,1.072637439E0,-3.352524996E0
2.406998495E1,1.207057476E1,4.820750058E-1,-3.429112434E0
2.407251871E1,1.221426201E1,-1.171500012E-1,-3.525912523E0
2.407505225E1,1.234846210E1,-7.386500239E-1,-3.633437395E0
2.407758588E1,1.248458767E1,-1.382424951E0,-3.748387575E0
2.408011965E1,1.261438751E1,-2.015612602E0,-3.857975006E0
2.408265350E1,1.273470020E1,-2.641375065E0,-3.958075047E0
2.408518704E1,1.285391235E1,-3.282124996E0,-4.059137344E0
2.408772086E1,1.296459961E1,-3.921637535E0,-4.157037258E0
2.409025440E1,1.307418728E1,-4.577237606E0,-4.261399746E0
2.409278825E1,1.317428780E1,-5.243424892E0,-4.382675171E0
2.409532186E1,1.325940037E1,-5.902187347E0,-4.508212566E0
2.409785564E1,1.334231281E1,-6.548162460E0,-4.654099941E0
2.410038926E1,1.342329979E1,-7.181349754E0,-4.823225021E0
2.410292303E1,1.350731277E1,-7.792262554E0,-5.010499954E0
2.410545664E1,1.359132481E1,-8.314762115E0,-5.226512432E0
2.410799019E1,1.366901207E1,-8.768099785E0,-5.478825092E0
2.411052403E1,1.375948715E1,-9.198062897E0,-5.758637428E0
2.411305758E1,1.386811256E1,-9.621562004E0,-6.066225052E0
2.411559142E1,1.397879982E1,-9.985525131E0,-6.387562275E0
2.411812516E1,1.408948708E1,-1.022491264E1,-6.716462612E0
2.412065877E1,1.422671223E1,-1.041548729E1,-7.055950165E0
2.412319254E1,1.441082478E1,-1.056439972E1,-7.383749962E0
2.412572616E1,1.463646221E1,-1.062943745E1,-7.691337585E0
2.412825974E1,1.488657475E1,-1.060070038E1,-7.987100124E0
2.413079351E1,1.516212463E1,-1.046553707E1,-8.251099586E0
2.413332712E1,1.546008778E1,-1.026643753E1,-8.479900360E0
2.413586097E1,1.577936268E1,-1.002814960E1,-8.676799774E0
2.413839450E1,1.611362457E1,-9.698149681E0,-8.823650360E0
2.414092834E1,1.646053696E1,-9.291700363E0,-8.913987160E0
2.414346211E1,1.680635071E1,-8.840424538E0,-8.960874557E0
2.414599573E1,1.715436172E1,-8.359450340E0,-8.961975098E0
2.414852949E1,1.749811172E1,-7.897587299E0,-8.918250084E0
2.415106310E1,1.786097527E1,-7.455937386E0,-8.828874588E0
2.415359664E1,1.825793648E1,-7.056775093E0,-8.692749977E0
2.415613041E1,1.866342545E1,-6.698174953E0,-8.501074791E0
2.415866406E1,1.904966164E1,-6.384262562E0,-8.251099586E0
2.416119783E1,1.939134979E1,-6.075574875E0,-7.932787418E0
2.416373167E1,1.969137573E1,-5.776649952E0,-7.549712658E0
2.416626529E1,1.995633698E1,-5.508387566E0,-7.100637436E0
2.416879905E1,2.016918755E1,-5.247687340E0,-6.590924740E0
2.417133267E1,2.029912567E1,-5.012424946E0,-6.005587578E0
2.417386644E1,2.030338669E1,-4.827350140E0,-5.344762325E0
2.417640006E1,2.016918755E1,-4.734674931E0,-4.613537312E0
2.417893361E1,1.990532494E1,-4.849625111E0,-3.835700035E0
2.418146745E1,1.952321243E1,-5.144424915E0,-3.014137506E0
2.418400099E1,1.901996231E1,-5.478549957E0,-2.063737392E0
2.418653484E1,1.842926216E1,-5.953199863E0,-9.931625128E-1
2.418906840E1,1.774602509E1,-6.521487236E0,1.838375032E-1
2.419160225E1,1.690645027E1,-7.175024986E0,1.477987528E0
2.419413602E1,1.589431286E1,-7.827324867E0,2.827412367E0
2.419666963E1,1.473642445E1,-8.425450325E0,4.213962555E0
2.419920339E1,1.343814945E1,-8.831899643E0,5.674075127E0
2.420173693E1,1.202492523E1,-9.101124763E0,7.187399864E0
2.420427054E1,1.051902485E1,-9.395924568E0,8.755999565E0
2.420680431E1,8.928012848E0,-9.875937462E0,1.038743782E1
2.420933795E1,7.251887321E0,-1.062297535E1,1.210082531E1
2.421187172E1,5.506599903E0,-1.129342461E1,1.381847477E1
2.421440533E1,3.717725039E0,-1.188412476E1,1.553296280E1
2.421693918E1,2.024549961E0,-1.236716270E1,1.716866302E1
2.421947296E1,4.526500106E-1,-1.258111286E1,1.864472580E1
2.422200658E1,-1.036200047E0,-1.263006210E1,2.000900078E1
2.422454011E1,-2.449424982E0,-1.244058704E1,2.130631256E1
2.422707396E1,-3.749899864E0,-1.203413773E1,2.257365036E1
2.422960752E1,-4.917274952E0,-1.134663773E1,2.384016228E1
2.423214128E1,-5.918687344E0,-1.043776226E1,2.510860062E1
2.423467513E1,-6.748775005E0,-9.352337837E0,2.642406273E1
2.423720867E1,-7.445899963E0,-7.988062382E0,2.780002403E1
2.423974252E1,-7.972662449E0,-6.163987637E0,2.914738655E1
2.424227606E1,-8.308987617E0,-3.830199957E0,3.030513763E1
2.424480990E1,-8.582474709E0,-1.059025049E0,3.122679901E1
2.424734352E1,-8.947400093E0,2.092200041E0,3.186741257E1
2.424987709E1,-9.425350189E0,5.604087353E0,3.215162659E1
2.425241086E1,-1.003406239E1,9.472374916E0,3.202498627E1
2.425494448E1,-1.085988712E1,1.339194965E1,3.152366257E1
2.425747824E1,-1.188041210E1,1.676867485E1,3.066593742E1
2.426001186E1,-1.304462528E1,1.926320076E1,2.951341248E1
2.426254562E1,-1.429724979E1,2.110638809E1,2.818639946E1
2.426507947E1,-1.554561234E1,2.243766212E1,2.683367538E1
2.426761309E1,-1.657672501E1,2.372644997E1,2.567482567E1
2.427014662E1,-1.752066231E1,2.544409943E1,2.477873802E1
2.427268039E1,-1.845291328E1,2.782037544E1,2.371352577E1
2.427521400E1,-1.907771301E1,3.052032471E1,2.229383659E1
2.427774777E1,-1.935436249E1,3.362466049E1,2.057618713E1
2.428028141E1,-1.939685059E1,3.487508774E1,1.855204964E1
2.428281518E1,-2.054098701E1,3.487508774E1,1.654922485E1
2.428534879E1,-2.208827400E1,3.484415054E1,1.440587521E1
2.428788256E1,-2.110281181E1,3.487508774E1,1.106957531E1
2.429041617E1,-2.118050003E1,3.487508774E1,7.623687267E0
2.429295002E1,-2.271087456E1,3.487398911E1,4.715287685E0
2.429548356E1,-2.401451302E1,3.487508774E1,1.502462506E0
2.429801732E1,-2.443594933E1,3.487508774E1,-2.056312561E0
2.430055095E1,-2.377292442E1,3.487508774E1,-5.156387329E0
2.430308471E1,-2.223828697E1,3.487508774E1,-7.247487545E0
2.430561833E1,-2.040788651E1,3.487508774E1,-8.309537888E0
2.430815210E1,-1.854558754E1,3.487508774E1,-8.164887428E0
2.431068573E1,-1.616065025E1,3.487508774E1,-6.031162262E0
2.431321950E1,-1.182940006E1,3.487508774E1,-6.217749715E-1
2.431575335E1,-5.407875061E0,3.333728790E1,7.631112576E0
2.431828697E1,5.974375010E-1,2.040183830E1,1.528711224E1
2.432082071E1,6.296262264E0,5.081449986E0,1.986531258E1
2.432335425E1,1.237706280E1,-4.315437317E0,2.114447403E1
2.432588786E1,1.757579994E1,-9.265025139E0,1.951840019E1
2.432842163E1,2.159107399E1,-9.204387665E0,1.502737522E1
2.433095526E1,2.460479927E1,-4.843299866E0,8.121712685E0
2.433348903E1,2.630223656E1,4.212037563E0,-3.907749951E-1
2.433602265E1,2.456437492E1,2.089037514E1,-9.077887535E0
2.433855649E1,1.964668655E1,3.487508774E1,-1.533234978E1
2.434109004E1,1.727247429E1,3.183138657E1,-1.876861191E1
2.434362381E1,1.547603703E1,1.414531231E1,-2.008613777E1
2.434615766E1,9.072799683E0,-3.567300081E0,-1.983066177E1
2.434869127E1,1.198724985E0,-1.573219967E1,-1.893883705E1
2.435122478E1,-4.068075180E0,-2.304651260E1,-1.818547440E1
2.435375855E1,-6.067737579E0,-2.712352562E1,-1.752355003E1
2.435629217E1,-6.065537453E0,-2.879965019E1,-1.692748833E1
2.435882594E1,-5.439774990E0,-2.792377472E1,-1.654014969E1
